type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2020-12-15 19:01:59,43.34589782,5.29891872,11,61.378,,5.640,205,15,27,,
T,2020-12-15 19:02:00,43.34585013,5.29888969,11,61.953,,5.770,203,15,28,,
T,2020-12-15 19:02:01,43.34580352,5.29887493,11,62.452,,6.010,202,15,28,,
T,2020-12-15 19:02:02,43.34576429,5.29886147,10,62.688,,5.590,203,12,25,,
T,2020-12-15 19:02:03,43.34572234,5.29884887,9,63.817,,5.630,202,15,27,,
T,2020-12-15 19:02:04,43.34568609,5.29879997,9,63.919,,5.370,205,15,27,,
T,2020-12-15 19:02:05,43.34563753,5.29876511,8,63.406,,5.960,204,14,25,,
T,2020-12-15 19:02:06,43.34559304,5.29869124,9,63.607,,6.010,212,15,26,,
T,2020-12-15 19:02:07,43.34554248,5.29865201,11,63.064,,6.070,209,17,28,,
T,2020-12-15 19:02:08,43.34548808,5.29860207,11,69.363,,5.770,207,17,28,,
T,2020-12-15 19:02:09,43.34543567,5.29859144,11,68.268,,5.950,204,16,29,,
T,2020-12-15 19:02:10,43.34538432,5.29858960,11,67.699,,5.900,202,15,28,,
T,2020-12-15 19:02:11,43.34536806,5.29845176,11,65.305,,5.980,205,13,27,,
T,2020-12-15 19:02:12,43.34532133,5.29839898,11,64.183,,5.950,205,16,29,,
T,2020-12-15 19:02:13,43.34526745,5.29833405,11,62.164,,6.060,209,15,29,,
T,2020-12-15 19:02:14,43.34522192,5.29828911,11,61.859,,6.010,208,13,28,,
T,2020-12-15 19:02:15,43.34516383,5.29825609,12,60.305,,5.940,204,13,27,,
T,2020-12-15 19:02:16,43.34510702,5.29825009,11,59.539,,5.790,202,13,26,,
T,2020-12-15 19:02:17,43.34505051,5.29825102,11,59.204,,5.920,201,14,28,,
T,2020-12-15 19:02:18,43.34499596,5.29824364,12,59.655,,5.980,200,14,28,,
T,2020-12-15 19:02:19,43.34494178,5.29821817,11,59.922,,6.830,200,14,35,,
T,2020-12-15 19:02:20,43.34487417,5.29820188,11,59.450,,7.740,201,18,36,,
T,2020-12-15 19:02:21,43.34483183,5.29816257,10,59.217,,5.300,206,18,36,,
T,2020-12-15 19:02:22,43.34478043,5.29815502,10,59.189,,6.090,199,18,36,,
T,2020-12-15 19:02:23,43.34472946,5.29814352,10,59.423,,5.970,204,18,36,,
T,2020-12-15 19:02:24,43.34467493,5.29811772,10,58.491,,6.160,197,18,36,,
T,2020-12-15 19:02:25,43.34462639,5.29809783,11,57.800,,5.380,194,17,36,,
T,2020-12-15 19:02:26,43.34457390,5.29804687,12,57.373,,6.130,202,17,36,,
T,2020-12-15 19:02:27,43.34453876,5.29796972,11,54.770,,6.090,207,17,36,,
T,2020-12-15 19:02:28,43.34448772,5.29793922,10,53.654,,6.180,207,17,36,,
T,2020-12-15 19:02:29,43.34443703,5.29789600,10,52.955,,6.280,204,17,36,,
T,2020-12-15 19:02:30,43.34439452,5.29782967,10,50.470,,6.080,201,17,36,,
T,2020-12-15 19:02:31,43.34434405,5.29778935,10,49.344,,6.060,211,17,36,,
T,2020-12-15 19:02:32,43.34429042,5.29775052,9,48.043,,6.280,201,17,36,,
T,2020-12-15 19:02:33,43.34423701,5.29771598,9,47.603,,6.200,197,18,36,,
T,2020-12-15 19:02:34,43.34418530,5.29769056,9,47.507,,6.380,204,18,36,,
T,2020-12-15 19:02:35,43.34413432,5.29765762,9,46.904,,5.650,199,18,36,,
T,2020-12-15 19:02:36,43.34407980,5.29763622,9,46.943,,6.340,199,18,36,,
T,2020-12-15 19:02:37,43.34402928,5.29761531,10,47.167,,6.100,202,18,36,,
T,2020-12-15 19:02:38,43.34397837,5.29758528,10,47.415,,6.450,207,18,36,,
T,2020-12-15 19:02:39,43.34392004,5.29757795,10,47.868,,6.200,201,18,36,,
T,2020-12-15 19:02:40,43.34387015,5.29755165,9,47.624,,6.100,202,18,36,,
T,2020-12-15 19:02:41,43.34381550,5.29751710,9,47.617,,6.470,202,18,36,,
T,2020-12-15 19:02:42,43.34376726,5.29749085,9,47.803,,6.100,198,19,36,,
T,2020-12-15 19:02:43,43.34371443,5.29746263,9,47.485,,6.300,205,19,36,,
T,2020-12-15 19:02:44,43.34366160,5.29743841,8,47.525,,6.300,204,19,36,,
T,2020-12-15 19:02:45,43.34360938,5.29741209,9,47.790,,6.600,202,18,36,,
T,2020-12-15 19:02:46,43.34356418,5.29734647,13,46.007,,6.280,212,18,35,,
T,2020-12-15 19:02:47,43.34351915,5.29731338,12,44.994,,6.210,200,18,35,,
T,2020-12-15 19:02:48,43.34346689,5.29726225,12,44.321,,6.440,201,18,35,,
T,2020-12-15 19:02:49,43.34340895,5.29725013,13,44.783,,6.500,191,18,35,,
T,2020-12-15 19:02:50,43.34335281,5.29724779,13,45.926,,6.390,210,18,35,,
T,2020-12-15 19:02:51,43.34330477,5.29723300,13,46.517,,5.950,200,19,35,,
T,2020-12-15 19:02:52,43.34325670,5.29720102,13,46.429,,6.330,212,18,35,,
T,2020-12-15 19:02:53,43.34319505,5.29718818,13,46.587,,6.420,196,18,35,,
T,2020-12-15 19:02:54,43.34314931,5.29714956,12,45.994,,6.550,206,18,35,,
T,2020-12-15 19:02:55,43.34309466,5.29713392,12,47.273,,6.280,203,19,35,,
T,2020-12-15 19:02:56,43.34304156,5.29710955,12,48.467,,6.370,202,19,35,,
T,2020-12-15 19:02:57,43.34298507,5.29708719,12,49.648,,6.470,202,19,35,,
T,2020-12-15 19:02:58,43.34293037,5.29704644,12,49.472,,6.480,204,19,35,,
T,2020-12-15 19:02:59,43.34287215,5.29701804,12,49.697,,6.490,203,19,35,,
T,2020-12-15 19:03:00,43.34281684,5.29699582,12,50.344,,6.550,204,19,35,,
T,2020-12-15 19:03:01,43.34276080,5.29698206,12,51.370,,6.380,199,19,35,,
T,2020-12-15 19:03:02,43.34270948,5.29696734,11,51.735,,6.210,201,19,35,,
T,2020-12-15 19:03:03,43.34265787,5.29693708,11,51.640,,6.320,201,19,35,,
T,2020-12-15 19:03:04,43.34260691,5.29691133,12,52.090,,6.340,203,19,35,,
T,2020-12-15 19:03:05,43.34255279,5.29689074,12,52.548,,6.520,199,19,35,,
T,2020-12-15 19:03:06,43.34249450,5.29685453,11,52.750,,6.510,202,19,35,,
T,2020-12-15 19:03:07,43.34243885,5.29684153,11,53.926,,6.320,200,19,35,,
T,2020-12-15 19:03:08,43.34238616,5.29682491,11,54.451,,6.510,203,19,35,,
T,2020-12-15 19:03:09,43.34232983,5.29680845,11,55.267,,6.410,202,19,35,,
T,2020-12-15 19:03:10,43.34227626,5.29678687,11,55.272,,6.530,201,19,35,,
T,2020-12-15 19:03:11,43.34222056,5.29675100,11,54.961,,6.530,203,19,35,,
T,2020-12-15 19:03:12,43.34216547,5.29672559,11,55.385,,6.490,202,19,35,,
T,2020-12-15 19:03:13,43.34210706,5.29670787,11,56.357,,6.630,201,19,35,,
T,2020-12-15 19:03:14,43.34204810,5.29668575,11,56.961,,6.540,202,19,34,,
T,2020-12-15 19:03:15,43.34199820,5.29666156,11,57.055,,6.310,200,19,34,,
T,2020-12-15 19:03:16,43.34193981,5.29664389,11,57.535,,6.680,201,19,34,,
T,2020-12-15 19:03:17,43.34187958,5.29662146,11,57.781,,6.500,201,19,34,,
T,2020-12-15 19:03:18,43.34182176,5.29660226,11,58.377,,6.530,201,18,34,,
T,2020-12-15 19:03:19,43.34176648,5.29656138,11,63.402,,6.580,201,18,34,,
T,2020-12-15 19:03:20,43.34171062,5.29653845,11,62.009,,6.540,193,18,34,,
T,2020-12-15 19:03:21,43.34165934,5.29651243,11,61.285,,6.490,201,18,34,,
T,2020-12-15 19:03:22,43.34160432,5.29646566,11,60.742,,6.850,206,18,34,,
T,2020-12-15 19:03:23,43.34155045,5.29641318,12,59.995,,6.950,210,18,34,,
T,2020-12-15 19:03:24,43.34149736,5.29636247,12,59.387,,6.760,205,18,34,,
T,2020-12-15 19:03:25,43.34144135,5.29632109,12,58.448,,6.510,203,18,34,,
T,2020-12-15 19:03:26,43.34138841,5.29627599,12,57.311,,6.710,205,18,34,,
T,2020-12-15 19:03:27,43.34133409,5.29624058,12,56.948,,6.630,199,18,34,,
T,2020-12-15 19:03:28,43.34127974,5.29620213,13,56.328,,6.700,203,19,34,,
T,2020-12-15 19:03:29,43.34122835,5.29615597,13,55.498,,6.610,203,19,34,,
T,2020-12-15 19:03:30,43.34117428,5.29613568,13,55.464,,6.710,200,19,34,,
T,2020-12-15 19:03:31,43.34112125,5.29608090,13,54.045,,6.720,204,18,34,,
T,2020-12-15 19:03:32,43.34107056,5.29603876,13,53.359,,6.620,202,19,34,,
T,2020-12-15 19:03:33,43.34101715,5.29599426,13,52.440,,6.810,204,19,34,,
T,2020-12-15 19:03:34,43.34096237,5.29594331,13,51.274,,6.780,204,19,34,,
T,2020-12-15 19:03:35,43.34090923,5.29589833,13,50.578,,6.790,201,20,34,,
T,2020-12-15 19:03:36,43.34085582,5.29584629,13,49.697,,6.570,201,20,34,,
T,2020-12-15 19:03:37,43.34080076,5.29580364,13,48.775,,6.840,206,20,34,,
T,2020-12-15 19:03:38,43.34074840,5.29578109,13,48.685,,6.790,202,20,34,,
T,2020-12-15 19:03:39,43.34069467,5.29575764,12,48.664,,6.700,201,20,34,,
T,2020-12-15 19:03:40,43.34064042,5.29572178,13,47.877,,6.880,200,19,34,,
T,2020-12-15 19:03:41,43.34058694,5.29567026,13,46.886,,6.820,203,18,33,,
T,2020-12-15 19:03:42,43.34053357,5.29562090,13,45.694,,6.640,201,18,34,,
T,2020-12-15 19:03:43,43.34048018,5.29557933,13,44.970,,6.730,202,17,34,,
T,2020-12-15 19:03:44,43.34042507,5.29553166,13,44.096,,6.920,201,17,34,,
T,2020-12-15 19:03:45,43.34036880,5.29550834,13,44.492,,6.580,202,18,33,,
T,2020-12-15 19:03:46,43.34030877,5.29546390,13,44.122,,6.840,202,19,33,,
T,2020-12-15 19:03:47,43.34025195,5.29541406,13,43.333,,6.920,204,20,33,,
T,2020-12-15 19:03:48,43.34019437,5.29536822,13,42.633,,6.920,203,20,33,,
T,2020-12-15 19:03:49,43.34013681,5.29532785,13,42.214,,6.780,201,21,33,,
T,2020-12-15 19:03:50,43.34007821,5.29529293,13,41.854,,6.860,202,21,33,,
T,2020-12-15 19:03:51,43.34001606,5.29526913,13,42.662,,7.060,197,21,33,,
T,2020-12-15 19:03:52,43.33995767,5.29523667,13,42.307,,6.500,196,22,33,,
T,2020-12-15 19:03:53,43.33989847,5.29519712,13,41.995,,6.840,203,22,33,,
T,2020-12-15 19:03:54,43.33984297,5.29517068,12,42.035,,6.870,206,22,33,,
T,2020-12-15 19:03:55,43.33978027,5.29514984,13,42.981,,6.740,199,20,33,,
T,2020-12-15 19:03:56,43.33972055,5.29511301,13,42.876,,6.760,198,20,33,,
T,2020-12-15 19:03:57,43.33965878,5.29509887,13,44.326,,7.140,204,19,33,,
T,2020-12-15 19:03:58,43.33959109,5.29508118,13,45.197,,6.920,202,20,33,,
T,2020-12-15 19:03:59,43.33954018,5.29504705,13,45.225,,6.550,206,20,33,,
T,2020-12-15 19:04:00,43.33948250,5.29501258,13,45.344,,7.110,207,21,33,,
T,2020-12-15 19:04:01,43.33942531,5.29498358,13,45.686,,7.190,202,21,33,,
T,2020-12-15 19:04:02,43.33937025,5.29495385,14,45.901,,6.810,203,20,33,,
T,2020-12-15 19:04:03,43.33931378,5.29492669,14,46.169,,7.020,206,19,33,,
T,2020-12-15 19:04:04,43.33925821,5.29490900,14,46.658,,6.790,202,18,33,,
T,2020-12-15 19:04:05,43.33920561,5.29487870,15,47.089,,6.860,207,18,33,,
T,2020-12-15 19:04:06,43.33915010,5.29485646,15,47.441,,6.860,197,18,33,,
T,2020-12-15 19:04:07,43.33909474,5.29483108,14,47.840,,6.790,203,18,33,,
T,2020-12-15 19:04:08,43.33902141,5.29485894,14,50.883,,6.930,202,18,33,,
T,2020-12-15 19:04:09,43.33896354,5.29483556,14,51.065,,7.020,201,18,33,,
T,2020-12-15 19:04:10,43.33890221,5.29482285,13,52.267,,7.030,202,18,33,,
T,2020-12-15 19:04:11,43.33883390,5.29484831,13,54.047,,6.630,196,18,33,,
T,2020-12-15 19:04:12,43.33877712,5.29481654,12,55.025,,6.950,201,18,33,,
T,2020-12-15 19:04:13,43.33872214,5.29479460,12,56.150,,7.020,198,18,33,,
T,2020-12-15 19:04:14,43.33865963,5.29478169,11,57.047,,6.910,199,19,33,,
T,2020-12-15 19:04:15,43.33860323,5.29475810,11,56.454,,6.910,203,19,33,,
T,2020-12-15 19:04:16,43.33855054,5.29473360,11,57.189,,6.820,199,19,33,,
T,2020-12-15 19:04:17,43.33848857,5.29471692,10,57.708,,7.140,199,19,33,,
T,2020-12-15 19:04:18,43.33842953,5.29468693,10,58.273,,7.050,206,19,33,,
T,2020-12-15 19:04:19,43.33837031,5.29465028,10,57.240,,6.970,200,18,33,,
T,2020-12-15 19:04:20,43.33831012,5.29462502,10,57.293,,7.000,198,19,33,,
T,2020-12-15 19:04:21,43.33825219,5.29459656,10,57.235,,7.020,206,19,32,,
T,2020-12-15 19:04:22,43.33819287,5.29456632,10,57.637,,6.850,201,19,33,,
T,2020-12-15 19:04:23,43.33812968,5.29453576,10,58.329,,6.940,195,19,33,,
T,2020-12-15 19:04:24,43.33806912,5.29450467,10,59.319,,7.050,204,21,33,,
T,2020-12-15 19:04:25,43.33799889,5.29443554,10,57.999,,8.980,212,21,33,,
T,2020-12-15 19:04:26,43.33794658,5.29441415,10,58.074,,5.900,197,21,33,,
T,2020-12-15 19:04:27,43.33788757,5.29438615,10,58.276,,6.640,202,21,33,,
T,2020-12-15 19:04:28,43.33782275,5.29435441,10,59.478,,7.380,200,21,33,,
T,2020-12-15 19:04:29,43.33776617,5.29433077,10,62.548,,6.390,197,21,33,,
T,2020-12-15 19:04:30,43.33770160,5.29429129,10,61.357,,7.820,205,18,33,,
T,2020-12-15 19:04:31,43.33764211,5.29423380,10,59.906,,7.070,206,18,33,,
T,2020-12-15 19:04:32,43.33758047,5.29420333,11,59.324,,7.030,198,18,33,,
T,2020-12-15 19:04:33,43.33752101,5.29416989,11,59.446,,6.770,199,18,33,,
T,2020-12-15 19:04:34,43.33746774,5.29414456,11,59.198,,6.690,201,17,33,,
T,2020-12-15 19:04:35,43.33741457,5.29410812,11,58.977,,5.960,203,17,33,,
T,2020-12-15 19:04:36,43.33735585,5.29407747,11,59.014,,7.350,200,17,33,,
T,2020-12-15 19:04:37,43.33728772,5.29403821,11,59.320,,7.960,204,17,33,,
T,2020-12-15 19:04:38,43.33721828,5.29398742,11,58.765,,7.370,202,17,33,,
T,2020-12-15 19:04:39,43.33715672,5.29396328,11,58.696,,6.930,201,17,33,,
T,2020-12-15 19:04:40,43.33710175,5.29394552,11,59.221,,6.180,199,18,33,,
T,2020-12-15 19:04:41,43.33703570,5.29390939,11,58.428,,6.860,194,18,33,,
T,2020-12-15 19:04:42,43.33697341,5.29386064,11,57.462,,7.690,206,19,33,,
T,2020-12-15 19:04:43,43.33691616,5.29384228,11,58.101,,6.210,193,19,33,,
T,2020-12-15 19:04:44,43.33685991,5.29382610,11,59.202,,5.670,190,19,33,,
T,2020-12-15 19:04:45,43.33679617,5.29381253,11,59.849,,6.730,190,19,33,,
T,2020-12-15 19:04:46,43.33672564,5.29375644,11,58.897,,8.920,212,19,33,,
T,2020-12-15 19:04:47,43.33665330,5.29370193,11,57.831,,7.710,205,19,33,,
T,2020-12-15 19:04:48,43.33659507,5.29368116,11,58.842,,6.270,191,19,33,,
T,2020-12-15 19:04:49,43.33653348,5.29364551,11,58.125,,7.260,200,19,33,,
T,2020-12-15 19:04:50,43.33647201,5.29360574,11,57.887,,7.520,205,19,33,,
T,2020-12-15 19:04:51,43.33641032,5.29357796,11,58.152,,6.930,199,20,33,,
T,2020-12-15 19:04:52,43.33634663,5.29354730,11,58.199,,7.400,201,19,33,,
T,2020-12-15 19:04:53,43.33627660,5.29347723,12,56.414,,7.650,204,19,33,,
T,2020-12-15 19:04:54,43.33621552,5.29344895,11,56.663,,7.740,201,19,33,,
T,2020-12-15 19:04:55,43.33615673,5.29340713,11,55.992,,6.940,204,19,33,,
T,2020-12-15 19:04:56,43.33610116,5.29338191,11,56.130,,6.100,204,20,33,,
T,2020-12-15 19:04:57,43.33603901,5.29334695,11,56.068,,7.610,200,19,33,,
T,2020-12-15 19:04:58,43.33597449,5.29329649,11,55.388,,6.680,198,19,33,,
T,2020-12-15 19:04:59,43.33591436,5.29326583,11,55.649,,7.490,202,19,33,,
T,2020-12-15 19:05:00,43.33585597,5.29324237,12,55.966,,6.790,200,19,33,,
T,2020-12-15 19:05:01,43.33579577,5.29321032,12,57.649,,7.230,200,20,33,,
T,2020-12-15 19:05:02,43.33573593,5.29317546,12,56.567,,7.650,206,20,33,,
T,2020-12-15 19:05:03,43.33567970,5.29313994,11,56.117,,6.640,202,20,33,,
T,2020-12-15 19:05:04,43.33561684,5.29309231,11,55.524,,8.010,205,20,33,,
T,2020-12-15 19:05:05,43.33554978,5.29303448,11,54.670,,7.990,204,19,33,,
T,2020-12-15 19:05:06,43.33549287,5.29300176,11,54.897,,6.960,202,19,33,,
T,2020-12-15 19:05:07,43.33542622,5.29296721,11,55.220,,7.460,192,18,33,,
T,2020-12-15 19:05:08,43.33536792,5.29294192,11,55.506,,7.080,200,18,33,,
T,2020-12-15 19:05:09,43.33529767,5.29288863,12,55.310,,7.620,200,17,33,,
T,2020-12-15 19:05:10,43.33524030,5.29286624,12,55.540,,7.120,199,17,33,,
T,2020-12-15 19:05:11,43.33517631,5.29280044,12,54.463,,7.210,208,18,33,,
T,2020-12-15 19:05:12,43.33512033,5.29279616,12,55.277,,7.430,194,18,33,,
T,2020-12-15 19:05:13,43.33506364,5.29275731,12,55.650,,7.140,201,18,33,,
T,2020-12-15 19:05:14,43.33499536,5.29268755,12,53.646,,8.420,206,18,33,,
T,2020-12-15 19:05:15,43.33494463,5.29265440,12,52.862,,6.920,209,19,33,,
T,2020-12-15 19:05:16,43.33487571,5.29260770,12,52.547,,7.370,202,19,33,,
T,2020-12-15 19:05:17,43.33480010,5.29252829,12,49.830,,8.880,214,18,33,,
T,2020-12-15 19:05:18,43.33474014,5.29249553,12,49.750,,7.420,205,18,33,,
T,2020-12-15 19:05:19,43.33467200,5.29244394,12,48.662,,7.270,202,18,33,,
T,2020-12-15 19:05:20,43.33460976,5.29240886,12,48.449,,7.300,201,18,33,,
T,2020-12-15 19:05:21,43.33454957,5.29237609,12,48.296,,7.410,204,18,33,,
T,2020-12-15 19:05:22,43.33447546,5.29231592,12,47.319,,8.350,204,18,33,,
T,2020-12-15 19:05:23,43.33440250,5.29227192,12,46.628,,7.870,202,18,33,,
T,2020-12-15 19:05:24,43.33434246,5.29222307,12,45.584,,7.690,208,18,33,,
T,2020-12-15 19:05:25,43.33427660,5.29217564,12,44.778,,6.950,205,19,33,,
T,2020-12-15 19:05:26,43.33420683,5.29213887,12,45.267,,7.510,200,19,33,,
T,2020-12-15 19:05:27,43.33414174,5.29209294,13,44.793,,7.300,201,19,33,,
T,2020-12-15 19:05:28,43.33408629,5.29207823,13,45.199,,7.320,198,19,33,,
T,2020-12-15 19:05:29,43.33402645,5.29204673,13,45.679,,7.600,204,20,33,,
T,2020-12-15 19:05:30,43.33396240,5.29201659,12,45.505,,7.140,196,20,33,,
T,2020-12-15 19:05:31,43.33390342,5.29199580,13,45.911,,7.790,204,20,33,,
T,2020-12-15 19:05:32,43.33383559,5.29196021,13,45.727,,7.430,199,20,33,,
T,2020-12-15 19:05:33,43.33377070,5.29195053,12,47.120,,7.160,196,20,33,,
T,2020-12-15 19:05:34,43.33371073,5.29192779,12,46.955,,7.320,199,20,33,,
T,2020-12-15 19:05:35,43.33364044,5.29188473,12,46.856,,7.520,201,20,33,,
T,2020-12-15 19:05:36,43.33357945,5.29185920,12,46.986,,7.640,204,21,33,,
T,2020-12-15 19:05:37,43.33351481,5.29183488,12,47.351,,7.900,201,20,33,,
T,2020-12-15 19:05:38,43.33344713,5.29181295,12,47.635,,7.520,199,20,33,,
T,2020-12-15 19:05:39,43.33338400,5.29178265,12,47.526,,6.520,198,19,33,,
T,2020-12-15 19:05:40,43.33332591,5.29175795,12,47.724,,7.660,201,20,33,,
T,2020-12-15 19:05:41,43.33325868,5.29172480,11,47.772,,8.010,200,20,33,,
T,2020-12-15 19:05:42,43.33320169,5.29171308,11,48.308,,6.900,195,19,33,,
T,2020-12-15 19:05:43,43.33314200,5.29170022,11,48.992,,7.140,195,20,33,,
T,2020-12-15 19:05:44,43.33307970,5.29167602,11,49.454,,7.530,197,20,33,,
T,2020-12-15 19:05:45,43.33301263,5.29165017,11,50.045,,8.190,197,20,33,,
T,2020-12-15 19:05:46,43.33294618,5.29160260,12,49.008,,7.480,200,20,33,,
