type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-01-16 10:20:18,43.57559386,3.95694448,5,48.459,,0.000,,13,29,,
T,2021-01-16 10:20:19,43.57559383,3.95694445,6,48.467,,0.000,,14,30,,
T,2021-01-16 10:20:20,43.57559383,3.95694442,5,48.466,,0.000,,12,30,,
T,2021-01-16 10:20:21,43.57559360,3.95694439,5,48.440,,0.000,,10,26,,
T,2021-01-16 10:20:22,43.57559470,3.95694414,5,48.269,,0.000,,13,29,,
T,2021-01-16 10:20:23,43.57559478,3.95694359,4,48.292,,0.000,,12,25,,
T,2021-01-16 10:20:24,43.57559505,3.95694483,4,48.253,,0.000,,17,30,,
T,2021-01-16 10:20:25,43.57559508,3.95694515,4,48.253,,0.000,,14,27,,
T,2021-01-16 10:20:26,43.57559500,3.95694497,4,48.319,,0.000,,15,27,,
T,2021-01-16 10:20:27,43.57559498,3.95694467,4,48.277,,0.000,,15,28,,
T,2021-01-16 10:20:28,43.57559472,3.95694442,4,48.328,,0.000,,14,27,,
T,2021-01-16 10:20:29,43.57559462,3.95694436,5,48.330,,0.000,,16,28,,
T,2021-01-16 10:20:30,43.57559449,3.95694426,4,48.355,,0.000,,16,29,,
T,2021-01-16 10:20:31,43.57559442,3.95694423,4,48.364,,0.000,,15,28,,
T,2021-01-16 10:20:32,43.57559444,3.95694417,4,48.332,,0.000,,14,26,,
T,2021-01-16 10:20:33,43.57559465,3.95694382,4,48.239,,0.000,,13,26,,
T,2021-01-16 10:20:34,43.57559469,3.95694378,4,48.257,,0.000,,15,28,,
T,2021-01-16 10:20:35,43.57559473,3.95694380,4,48.264,,0.000,,17,30,,
T,2021-01-16 10:20:36,43.57559472,3.95694377,4,48.250,,0.000,,17,30,,
T,2021-01-16 10:20:37,43.57559471,3.95694377,4,48.245,,0.000,,14,29,,
T,2021-01-16 10:20:38,43.57559482,3.95694382,4,48.221,,0.000,,14,30,,
T,2021-01-16 10:20:39,43.57559478,3.95694389,4,48.222,,0.000,,12,29,,
T,2021-01-16 10:20:40,43.57559477,3.95694391,4,48.211,,0.000,,11,29,,
T,2021-01-16 10:20:41,43.57559475,3.95694394,4,48.218,,0.000,,12,30,,
T,2021-01-16 10:20:42,43.57559469,3.95694400,4,48.238,,0.000,,12,30,,
T,2021-01-16 10:20:43,43.57559467,3.95694400,4,48.249,,0.000,,11,28,,
T,2021-01-16 10:20:44,43.57559466,3.95694396,4,48.242,,0.000,,14,27,,
T,2021-01-16 10:20:45,43.57559466,3.95694395,4,48.245,,0.000,,13,27,,
T,2021-01-16 10:20:46,43.57559494,3.95694417,4,48.217,,0.000,,15,30,,
T,2021-01-16 10:20:47,43.57559600,3.95694388,4,48.340,,0.000,,15,29,,
T,2021-01-16 10:20:48,43.57559627,3.95694382,4,48.352,,0.000,,12,25,,
T,2021-01-16 10:20:49,43.57559754,3.95694327,4,48.531,,0.000,,16,30,,
T,2021-01-16 10:20:50,43.57559861,3.95694300,4,48.596,,0.000,,15,29,,
T,2021-01-16 10:20:51,43.57559944,3.95694302,4,48.595,,0.000,,14,28,,
T,2021-01-16 10:20:52,43.57559967,3.95694301,4,48.624,,0.000,,16,29,,
T,2021-01-16 10:20:53,43.57559970,3.95694304,4,48.619,,0.000,,14,28,,
T,2021-01-16 10:20:54,43.57559982,3.95694315,4,48.604,,0.000,,14,29,,
T,2021-01-16 10:20:55,43.57560008,3.95694333,4,48.566,,0.000,,15,37,,
T,2021-01-16 10:20:56,43.57560007,3.95694339,4,48.574,,0.000,,17,37,,
T,2021-01-16 10:20:57,43.57560004,3.95694345,4,48.584,,0.000,,20,37,,
T,2021-01-16 10:20:58,43.57560003,3.95694347,4,48.593,,0.000,,21,37,,
T,2021-01-16 10:20:59,43.57560003,3.95694349,4,48.596,,0.000,,21,37,,
T,2021-01-16 10:21:00,43.57559994,3.95694374,4,48.667,,0.000,,21,37,,
T,2021-01-16 10:21:01,43.57559992,3.95694379,4,48.669,,0.000,,21,37,,
T,2021-01-16 10:21:02,43.57559993,3.95694374,4,48.680,,0.000,,21,37,,
T,2021-01-16 10:21:03,43.57559983,3.95694399,4,48.732,,0.000,,21,37,,
T,2021-01-16 10:21:04,43.57559979,3.95694406,4,48.739,,0.000,,21,37,,
T,2021-01-16 10:21:05,43.57559995,3.95694408,4,48.731,,0.000,,21,37,,
T,2021-01-16 10:21:06,43.57559999,3.95694406,4,48.727,,0.000,,21,37,,
T,2021-01-16 10:21:07,43.57559997,3.95694403,4,48.723,,0.000,,21,37,,
T,2021-01-16 10:21:08,43.57559987,3.95694417,4,48.791,,0.000,,21,37,,
T,2021-01-16 10:21:09,43.57559986,3.95694414,4,48.804,,0.000,,21,37,,
T,2021-01-16 10:21:10,43.57559986,3.95694411,4,48.816,,0.000,,21,37,,
T,2021-01-16 10:21:11,43.57559989,3.95694432,4,48.823,,0.000,,21,37,,
T,2021-01-16 10:21:12,43.57559991,3.95694423,4,48.858,,0.000,,21,37,,
T,2021-01-16 10:21:13,43.57559983,3.95694432,4,48.899,,0.000,,21,37,,
T,2021-01-16 10:21:14,43.57559972,3.95694440,4,48.941,,0.000,,20,37,,
T,2021-01-16 10:21:15,43.57560008,3.95694498,4,49.143,,0.000,,20,37,,
T,2021-01-16 10:21:16,43.57560022,3.95694517,4,49.166,,0.000,,21,37,,
T,2021-01-16 10:21:17,43.57560042,3.95694553,4,49.170,,0.000,,21,37,,
T,2021-01-16 10:21:18,43.57560063,3.95694607,4,49.273,,0.000,,22,37,,
T,2021-01-16 10:21:19,43.57560086,3.95694655,4,49.350,,0.000,,22,37,,
T,2021-01-16 10:21:20,43.57560103,3.95694687,4,49.420,,0.000,,22,37,,
T,2021-01-16 10:21:21,43.57560107,3.95694684,4,49.456,,0.000,,22,37,,
T,2021-01-16 10:21:22,43.57560110,3.95694682,4,49.479,,0.000,,22,37,,
T,2021-01-16 10:21:23,43.57560112,3.95694686,4,49.516,,0.000,,22,37,,
T,2021-01-16 10:21:24,43.57560112,3.95694685,4,49.558,,0.000,,22,37,,
T,2021-01-16 10:21:25,43.57560117,3.95694691,4,49.606,,0.000,,23,37,,
T,2021-01-16 10:21:26,43.57560117,3.95694690,10,49.632,,0.000,,23,37,,
T,2021-01-16 10:21:27,43.57560119,3.95694695,10,49.672,,0.000,,23,37,,
T,2021-01-16 10:21:28,43.57560119,3.95694699,10,49.695,,0.000,,23,37,,
T,2021-01-16 10:21:29,43.57560119,3.95694707,10,49.712,,0.000,,23,37,,
T,2021-01-16 10:21:30,43.57560123,3.95694713,10,49.737,,0.000,,23,37,,
T,2021-01-16 10:21:31,43.57560124,3.95694714,10,49.759,,0.000,,23,37,,
T,2021-01-16 10:21:32,43.57560131,3.95694723,10,49.781,,0.000,,23,37,,
T,2021-01-16 10:21:33,43.57560135,3.95694727,10,49.808,,0.000,,22,37,,
T,2021-01-16 10:21:34,43.57560138,3.95694733,10,49.844,,0.000,,23,37,,
T,2021-01-16 10:21:35,43.57560139,3.95694739,10,49.872,,0.000,,23,37,,
T,2021-01-16 10:21:36,43.57560139,3.95694742,10,49.893,,0.000,,23,37,,
T,2021-01-16 10:21:37,43.57560141,3.95694745,10,49.920,,0.000,,23,37,,
T,2021-01-16 10:21:38,43.57560141,3.95694746,10,49.939,,0.000,,23,37,,
T,2021-01-16 10:21:39,43.57560138,3.95694749,10,49.945,,0.000,,23,37,,
T,2021-01-16 10:21:40,43.57560138,3.95694748,10,49.953,,0.000,,23,37,,
T,2021-01-16 10:21:41,43.57560138,3.95694748,10,49.959,,0.000,,23,37,,
T,2021-01-16 10:21:42,43.57560137,3.95694754,10,49.975,,0.000,,23,37,,
T,2021-01-16 10:21:43,43.57560134,3.95694757,10,49.990,,0.000,,23,37,,
T,2021-01-16 10:21:44,43.57560550,3.95694590,10,50.487,,0.360,356,22,37,,
T,2021-01-16 10:21:45,43.57561490,3.95694187,10,49.488,,0.000,,23,37,,
T,2021-01-16 10:21:46,43.57562067,3.95694325,10,48.775,,0.000,,24,37,,
T,2021-01-16 10:21:47,43.57562503,3.95694539,10,48.463,,0.000,,24,37,,
T,2021-01-16 10:21:48,43.57562780,3.95694613,10,48.089,,0.000,,24,37,,
T,2021-01-16 10:21:49,43.57563065,3.95694592,10,47.688,,0.190,357,24,37,,
T,2021-01-16 10:21:50,43.57563388,3.95694841,10,47.725,,0.000,,24,37,,
T,2021-01-16 10:21:51,43.57563442,3.95694855,10,47.778,,0.000,,24,37,,
T,2021-01-16 10:21:52,43.57563511,3.95694835,10,47.900,,0.000,,24,37,,
T,2021-01-16 10:21:53,43.57563648,3.95694553,10,47.900,,0.000,,24,37,,
T,2021-01-16 10:21:54,43.57563890,3.95694468,10,47.889,,0.000,,24,37,,
T,2021-01-16 10:21:55,43.57563919,3.95694514,10,48.177,,0.000,,24,37,,
T,2021-01-16 10:21:56,43.57564029,3.95694408,10,47.936,,0.000,,24,37,,
T,2021-01-16 10:21:57,43.57563897,3.95694230,10,48.009,,0.000,,24,37,,
T,2021-01-16 10:21:58,43.57563855,3.95694427,10,48.100,,0.000,,24,37,,
T,2021-01-16 10:21:59,43.57564101,3.95694643,10,48.040,,0.000,,24,37,,
T,2021-01-16 10:22:00,43.57564209,3.95694691,10,48.168,,0.000,,24,37,,
T,2021-01-16 10:22:01,43.57564241,3.95694715,10,48.213,,0.000,,24,37,,
T,2021-01-16 10:22:02,43.57564266,3.95694752,10,48.154,,0.000,,24,37,,
T,2021-01-16 10:22:03,43.57564260,3.95694767,10,48.177,,0.000,,24,37,,
T,2021-01-16 10:22:04,43.57564346,3.95694818,10,47.701,,0.160,357,24,37,,
T,2021-01-16 10:22:05,43.57563985,3.95694812,10,48.139,,0.000,,22,37,,
T,2021-01-16 10:22:06,43.57564058,3.95694754,10,47.953,,0.000,,24,37,,
T,2021-01-16 10:22:07,43.57564125,3.95694718,10,47.748,,0.000,,24,37,,
T,2021-01-16 10:22:08,43.57564090,3.95694644,10,47.669,,0.000,,24,37,,
T,2021-01-16 10:22:09,43.57564117,3.95694684,10,47.745,,0.000,,24,37,,
T,2021-01-16 10:22:10,43.57564206,3.95694684,10,47.638,,0.000,,24,37,,
T,2021-01-16 10:22:11,43.57564311,3.95694669,10,47.657,,0.000,,24,37,,
T,2021-01-16 10:22:12,43.57564394,3.95694686,10,47.734,,0.000,,24,37,,
T,2021-01-16 10:22:13,43.57564434,3.95694805,10,47.661,,0.000,,24,37,,
T,2021-01-16 10:22:14,43.57564231,3.95694886,10,47.568,,0.000,,24,37,,
T,2021-01-16 10:22:15,43.57564075,3.95694908,4,47.478,,0.000,,24,37,,
T,2021-01-16 10:22:16,43.57563966,3.95694988,4,47.463,,0.000,,24,37,,
T,2021-01-16 10:22:17,43.57563876,3.95695023,4,47.549,,0.000,,24,37,,
T,2021-01-16 10:22:18,43.57563837,3.95695026,4,47.507,,0.000,,24,37,,
T,2021-01-16 10:22:19,43.57563788,3.95695034,4,47.579,,0.000,,24,37,,
T,2021-01-16 10:22:20,43.57563772,3.95694949,4,47.548,,0.150,355,24,37,,
T,2021-01-16 10:22:21,43.57563837,3.95694938,4,48.087,,0.000,,24,37,,
T,2021-01-16 10:22:22,43.57564089,3.95695029,4,48.098,,0.000,,23,37,,
T,2021-01-16 10:22:23,43.57564021,3.95695118,4,48.093,,0.000,,24,37,,
T,2021-01-16 10:22:24,43.57563863,3.95695031,4,48.494,,0.000,,24,37,,
T,2021-01-16 10:22:25,43.57563615,3.95694936,4,48.753,,0.000,,24,37,,
T,2021-01-16 10:22:26,43.57563544,3.95694939,4,48.842,,0.000,,23,37,,
T,2021-01-16 10:22:27,43.57563381,3.95694954,4,48.787,,0.000,,23,37,,
T,2021-01-16 10:22:28,43.57563323,3.95695031,4,48.564,,0.000,,24,37,,
T,2021-01-16 10:22:29,43.57563116,3.95694979,4,48.751,,0.000,,24,37,,
T,2021-01-16 10:22:30,43.57563146,3.95695002,4,48.818,,0.000,,24,37,,
T,2021-01-16 10:22:31,43.57563063,3.95694953,4,48.936,,0.000,,24,37,,
T,2021-01-16 10:22:32,43.57563045,3.95694970,4,49.008,,0.000,,24,37,,
T,2021-01-16 10:22:33,43.57562997,3.95694985,4,49.089,,0.000,,24,37,,
T,2021-01-16 10:22:34,43.57563045,3.95695046,4,49.028,,0.000,,23,37,,
T,2021-01-16 10:22:35,43.57563116,3.95695129,4,49.019,,0.000,,23,37,,
T,2021-01-16 10:22:36,43.57562972,3.95695052,4,48.773,,0.000,,23,37,,
T,2021-01-16 10:22:37,43.57563035,3.95695080,4,48.753,,0.000,,23,37,,
T,2021-01-16 10:22:38,43.57562912,3.95695089,4,48.832,,0.000,,23,37,,
T,2021-01-16 10:22:39,43.57562785,3.95695119,4,48.970,,0.000,,23,37,,
T,2021-01-16 10:22:40,43.57562650,3.95695116,4,49.172,,0.000,,24,37,,
T,2021-01-16 10:22:41,43.57562539,3.95694996,4,49.222,,0.000,,25,37,,
T,2021-01-16 10:22:42,43.57562500,3.95694798,4,49.384,,0.000,,25,37,,
T,2021-01-16 10:22:43,43.57562355,3.95694694,4,49.460,,0.000,,25,37,,
T,2021-01-16 10:22:44,43.57562230,3.95694617,4,49.853,,0.000,,24,37,,
T,2021-01-16 10:22:45,43.57562203,3.95694480,4,50.127,,0.160,356,24,37,,
T,2021-01-16 10:22:46,43.57561962,3.95694278,4,50.391,,0.000,,23,37,,
T,2021-01-16 10:22:47,43.57561852,3.95694383,4,50.493,,0.000,,23,37,,
T,2021-01-16 10:22:48,43.57561733,3.95694437,4,50.676,,0.000,,24,37,,
T,2021-01-16 10:22:49,43.57561845,3.95694452,4,50.749,,0.000,,23,37,,
T,2021-01-16 10:22:50,43.57561810,3.95694491,4,50.946,,0.000,,24,37,,
T,2021-01-16 10:22:51,43.57561689,3.95694474,4,51.120,,0.000,,24,37,,
T,2021-01-16 10:22:52,43.57561656,3.95694487,4,51.335,,0.000,,24,37,,
T,2021-01-16 10:22:53,43.57561638,3.95694479,4,51.634,,0.000,,24,37,,
T,2021-01-16 10:22:54,43.57561598,3.95694531,4,51.668,,0.000,,24,37,,
T,2021-01-16 10:22:55,43.57561503,3.95694569,4,51.864,,0.000,,25,37,,
T,2021-01-16 10:22:56,43.57561438,3.95694573,4,51.870,,0.000,,25,37,,
T,2021-01-16 10:22:57,43.57561378,3.95694589,4,51.959,,0.000,,25,37,,
T,2021-01-16 10:22:58,43.57561341,3.95694580,4,52.026,,0.000,,25,37,,
T,2021-01-16 10:22:59,43.57561334,3.95694577,4,52.040,,0.000,,25,37,,
T,2021-01-16 10:23:00,43.57561339,3.95694525,4,52.108,,0.000,,25,37,,
T,2021-01-16 10:23:01,43.57561328,3.95694473,4,52.156,,0.000,,24,37,,
T,2021-01-16 10:23:02,43.57561347,3.95694471,4,52.152,,0.000,,24,37,,
T,2021-01-16 10:23:03,43.57561351,3.95694489,4,52.150,,0.000,,24,37,,
T,2021-01-16 10:23:04,43.57561370,3.95694519,4,52.101,,0.000,,23,37,,
T,2021-01-16 10:23:05,43.57561373,3.95694527,4,52.101,,0.000,,23,37,,
T,2021-01-16 10:23:06,43.57561375,3.95694528,4,52.101,,0.000,,22,37,,
T,2021-01-16 10:23:07,43.57561373,3.95694529,4,52.104,,0.000,,22,37,,
T,2021-01-16 10:23:08,43.57561374,3.95694521,4,52.112,,0.000,,22,37,,
T,2021-01-16 10:23:09,43.57561373,3.95694520,4,52.113,,0.000,,22,37,,
T,2021-01-16 10:23:10,43.57561372,3.95694520,4,52.114,,0.000,,22,37,,
T,2021-01-16 10:23:11,43.57561371,3.95694520,4,52.112,,0.000,,21,37,,
T,2021-01-16 10:23:12,43.57561370,3.95694520,4,52.111,,0.000,,21,37,,
T,2021-01-16 10:23:13,43.57561370,3.95694520,4,52.112,,0.000,,23,37,,
T,2021-01-16 10:23:14,43.57561371,3.95694520,4,52.114,,0.000,,24,37,,
T,2021-01-16 10:23:15,43.57561383,3.95694539,4,52.103,,0.000,,24,37,,
T,2021-01-16 10:23:16,43.57561317,3.95694629,4,52.410,,0.000,,23,37,,
T,2021-01-16 10:23:17,43.57561192,3.95694632,4,52.511,,0.000,,23,37,,
T,2021-01-16 10:23:18,43.57561149,3.95694693,4,52.544,,0.000,,23,37,,
T,2021-01-16 10:23:19,43.57561003,3.95694810,4,52.593,,0.000,,23,37,,
T,2021-01-16 10:23:20,43.57560978,3.95694925,4,52.558,,0.000,,23,37,,
T,2021-01-16 10:23:21,43.57560944,3.95695154,4,52.443,,0.000,,23,37,,
T,2021-01-16 10:23:22,43.57560805,3.95695242,4,52.513,,0.000,,23,37,,
T,2021-01-16 10:23:23,43.57560720,3.95695353,4,52.688,,0.000,,24,37,,
T,2021-01-16 10:23:24,43.57560635,3.95695437,4,52.809,,0.000,,24,37,,
T,2021-01-16 10:23:25,43.57560670,3.95695509,4,52.852,,0.000,,25,37,,
T,2021-01-16 10:23:26,43.57560716,3.95695449,4,52.917,,0.000,,25,37,,
T,2021-01-16 10:23:27,43.57560750,3.95695414,4,52.951,,0.000,,25,37,,
T,2021-01-16 10:23:28,43.57560782,3.95695414,4,52.938,,0.000,,25,37,,
T,2021-01-16 10:23:29,43.57560803,3.95695425,4,52.936,,0.000,,25,37,,
T,2021-01-16 10:23:30,43.57560810,3.95695431,4,52.931,,0.000,,25,37,,
T,2021-01-16 10:23:31,43.57560813,3.95695433,4,52.929,,0.000,,23,37,,
T,2021-01-16 10:23:32,43.57560813,3.95695435,4,52.928,,0.000,,22,37,,
T,2021-01-16 10:23:33,43.57560812,3.95695436,4,52.925,,0.000,,20,37,,
T,2021-01-16 10:23:34,43.57561119,3.95695337,4,52.994,,0.360,358,20,37,,
T,2021-01-16 10:23:35,43.57561134,3.95695136,4,53.195,,0.000,,19,37,,
T,2021-01-16 10:23:36,43.57561124,3.95694902,4,53.601,,0.000,,21,37,,
T,2021-01-16 10:23:37,43.57561126,3.95694917,4,53.747,,0.000,,23,37,,
T,2021-01-16 10:23:38,43.57561094,3.95694942,4,53.806,,0.000,,23,37,,
T,2021-01-16 10:23:39,43.57561107,3.95694955,4,53.951,,0.000,,23,37,,
T,2021-01-16 10:23:40,43.57561060,3.95694950,4,53.935,,0.000,,23,37,,
T,2021-01-16 10:23:41,43.57561019,3.95695123,4,53.755,,0.000,,23,37,,
T,2021-01-16 10:23:42,43.57560868,3.95695408,4,53.792,,0.000,,23,37,,
T,2021-01-16 10:23:43,43.57560728,3.95695660,4,53.710,,0.000,,23,37,,
T,2021-01-16 10:23:44,43.57560602,3.95695921,4,53.679,,0.000,,26,37,,
T,2021-01-16 10:23:45,43.57560555,3.95696236,4,53.429,,0.000,,26,37,,
T,2021-01-16 10:23:46,43.57560611,3.95696438,4,53.279,,0.000,,26,37,,
T,2021-01-16 10:23:47,43.57560682,3.95696652,4,53.059,,0.000,,26,37,,
T,2021-01-16 10:23:48,43.57560739,3.95696725,4,53.038,,0.000,,26,37,,
T,2021-01-16 10:23:49,43.57560757,3.95696838,4,53.253,,0.000,,26,37,,
T,2021-01-16 10:23:50,43.57561036,3.95696767,4,53.069,,0.000,,25,37,,
T,2021-01-16 10:23:51,43.57561201,3.95696728,4,53.134,,0.000,,25,37,,
T,2021-01-16 10:23:52,43.57561230,3.95696582,4,52.999,,0.000,,25,37,,
T,2021-01-16 10:23:53,43.57561143,3.95696556,4,53.094,,0.000,,25,37,,
T,2021-01-16 10:23:54,43.57561039,3.95696499,4,53.266,,0.000,,25,37,,
T,2021-01-16 10:23:55,43.57561047,3.95696508,4,53.098,,0.000,,25,37,,
T,2021-01-16 10:23:56,43.57560940,3.95696527,4,53.190,,0.000,,25,37,,
T,2021-01-16 10:23:57,43.57560839,3.95696520,4,53.368,,0.000,,25,37,,
T,2021-01-16 10:23:58,43.57560803,3.95696377,4,53.504,,0.000,,25,37,,
T,2021-01-16 10:23:59,43.57560798,3.95696350,4,53.554,,0.000,,25,37,,
T,2021-01-16 10:24:00,43.57560879,3.95696387,4,53.424,,0.000,,25,37,,
T,2021-01-16 10:24:01,43.57560865,3.95696518,4,53.342,,0.000,,25,37,,
T,2021-01-16 10:24:02,43.57560876,3.95696657,4,53.231,,0.000,,25,37,,
T,2021-01-16 10:24:03,43.57560890,3.95696709,4,53.200,,0.000,,25,37,,
T,2021-01-16 10:24:04,43.57560886,3.95696752,4,53.184,,0.000,,25,37,,
T,2021-01-16 10:24:05,43.57560898,3.95696741,4,53.207,,0.000,,25,36,,
T,2021-01-16 10:24:06,43.57560901,3.95696737,4,53.207,,0.000,,25,37,,
T,2021-01-16 10:24:07,43.57560895,3.95696740,4,53.217,,0.000,,24,37,,
T,2021-01-16 10:24:08,43.57560897,3.95696733,4,53.226,,0.000,,23,37,,
T,2021-01-16 10:24:09,43.57560892,3.95696740,4,53.223,,0.000,,23,37,,
T,2021-01-16 10:24:10,43.57560891,3.95696741,4,53.224,,0.000,,24,37,,
T,2021-01-16 10:24:11,43.57560899,3.95696723,4,53.241,,0.000,,24,37,,
T,2021-01-16 10:24:12,43.57560898,3.95696722,4,53.240,,0.000,,24,37,,
T,2021-01-16 10:24:13,43.57561105,3.95696666,4,53.092,,0.000,,25,37,,
T,2021-01-16 10:24:14,43.57561346,3.95696615,4,53.147,,0.000,,25,37,,
T,2021-01-16 10:24:15,43.57561507,3.95696419,4,53.094,,0.000,,25,37,,
T,2021-01-16 10:24:16,43.57561749,3.95696329,4,53.121,,0.000,,25,37,,
T,2021-01-16 10:24:17,43.57562035,3.95696031,4,53.325,,0.000,,25,37,,
T,2021-01-16 10:24:18,43.57562050,3.95695832,4,53.224,,0.000,,24,37,,
T,2021-01-16 10:24:19,43.57562287,3.95695555,4,52.827,,0.000,,25,37,,
T,2021-01-16 10:24:20,43.57562436,3.95695412,4,52.520,,0.000,,25,37,,
T,2021-01-16 10:24:21,43.57562595,3.95695300,4,52.346,,0.000,,25,37,,
T,2021-01-16 10:24:22,43.57562806,3.95695092,4,52.304,,0.000,,25,37,,
T,2021-01-16 10:24:23,43.57562977,3.95695074,4,52.218,,0.000,,25,37,,
T,2021-01-16 10:24:24,43.57563041,3.95695101,4,52.064,,0.000,,25,37,,
T,2021-01-16 10:24:25,43.57563123,3.95695008,4,52.098,,0.000,,24,37,,
T,2021-01-16 10:24:26,43.57563190,3.95694798,4,52.303,,0.000,,24,37,,
T,2021-01-16 10:24:27,43.57563285,3.95694603,4,52.267,,0.000,,24,37,,
T,2021-01-16 10:24:28,43.57563284,3.95694455,4,52.351,,0.000,,24,37,,
T,2021-01-16 10:24:29,43.57563282,3.95694369,4,52.373,,0.000,,25,37,,
T,2021-01-16 10:24:30,43.57563276,3.95694334,4,52.384,,0.000,,25,37,,
T,2021-01-16 10:24:31,43.57563295,3.95694323,4,52.348,,0.000,,25,37,,
T,2021-01-16 10:24:32,43.57563283,3.95694315,4,52.393,,0.000,,26,37,,
T,2021-01-16 10:24:33,43.57563279,3.95694312,4,52.392,,0.000,,26,37,,
T,2021-01-16 10:24:34,43.57563529,3.95693835,4,52.488,,0.400,308,26,37,,
T,2021-01-16 10:24:35,43.57563352,3.95693817,4,52.326,,0.000,,25,37,,
T,2021-01-16 10:24:36,43.57563221,3.95693788,4,52.234,,0.000,,25,37,,
T,2021-01-16 10:24:37,43.57563218,3.95693705,4,52.240,,0.000,,25,37,,
T,2021-01-16 10:24:38,43.57563217,3.95693509,4,52.259,,0.000,,25,37,,
T,2021-01-16 10:24:39,43.57563231,3.95693327,4,52.433,,0.000,,25,37,,
T,2021-01-16 10:24:40,43.57563253,3.95693107,4,52.578,,0.000,,24,37,,
T,2021-01-16 10:24:41,43.57563185,3.95692865,4,52.692,,0.000,,24,37,,
T,2021-01-16 10:24:42,43.57563114,3.95692714,4,52.799,,0.000,,24,37,,
T,2021-01-16 10:24:43,43.57563137,3.95692526,4,52.754,,0.000,,24,37,,
T,2021-01-16 10:24:44,43.57563070,3.95692229,4,52.886,,0.000,,24,37,,
T,2021-01-16 10:24:45,43.57562970,3.95692040,4,52.934,,0.000,,20,30,,
T,2021-01-16 10:24:46,43.57562821,3.95691819,4,53.053,,0.000,,20,30,,
T,2021-01-16 10:24:47,43.57562602,3.95691801,4,52.997,,0.000,,16,27,,
