type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-01-10 08:16:34,43.57596821,3.95759333,4,43.521,,0.000,,21,30,,
T,2021-01-10 08:16:35,43.57596720,3.95759184,4,43.947,,0.000,,19,28,,
T,2021-01-10 08:16:36,43.57596608,3.95759128,4,43.896,,0.000,,18,27,,
T,2021-01-10 08:16:37,43.57596616,3.95758918,4,43.998,,0.880,83,15,25,,
T,2021-01-10 08:16:38,43.57596585,3.95758531,4,44.306,,1.160,246,18,29,,
T,2021-01-10 08:16:39,43.57596353,3.95757316,4,47.888,,0.670,246,20,30,,
T,2021-01-10 08:16:40,43.57596545,3.95755886,4,46.468,,1.260,247,19,27,,
T,2021-01-10 08:16:41,43.57597259,3.95754738,4,46.090,,0.000,,19,28,,
T,2021-01-10 08:16:42,43.57597531,3.95754280,4,46.281,,0.000,,20,29,,
T,2021-01-10 08:16:43,43.57597738,3.95753883,4,46.995,,0.000,,20,27,,
T,2021-01-10 08:16:44,43.57597612,3.95753819,4,47.040,,0.000,,17,25,,
T,2021-01-10 08:16:45,43.57597536,3.95753722,4,46.994,,0.000,,18,25,,
T,2021-01-10 08:16:46,43.57597827,3.95753711,4,48.559,,0.000,,21,28,,
T,2021-01-10 08:16:47,43.57597859,3.95753681,4,48.481,,0.000,,18,25,,
T,2021-01-10 08:16:48,43.57597809,3.95753731,4,49.381,,0.000,,20,27,,
T,2021-01-10 08:16:49,43.57597827,3.95753676,4,49.550,,0.000,,21,28,,
T,2021-01-10 08:16:50,43.57597627,3.95753719,4,49.231,,0.000,,21,27,,
T,2021-01-10 08:16:51,43.57597503,3.95753770,4,49.114,,0.000,,22,28,,
T,2021-01-10 08:16:52,43.57597523,3.95753824,4,48.848,,0.000,,20,26,,
T,2021-01-10 08:16:53,43.57597539,3.95753836,4,48.816,,0.000,,21,29,,
T,2021-01-10 08:16:54,43.57597533,3.95753844,4,48.817,,0.000,,16,23,,
T,2021-01-10 08:16:55,43.57597556,3.95753832,4,49.005,,0.000,,22,28,,
T,2021-01-10 08:16:56,43.57597353,3.95753640,4,49.793,,1.480,245,22,29,,
T,2021-01-10 08:16:57,43.57596689,3.95755001,4,49.306,,2.270,101,21,29,,
T,2021-01-10 08:16:58,43.57596835,3.95757488,4,49.213,,1.690,78,21,29,,
T,2021-01-10 08:16:59,43.57598289,3.95757728,4,49.978,,0.000,,20,28,,
T,2021-01-10 08:17:00,43.57598791,3.95757450,4,49.654,,0.000,,19,27,,
T,2021-01-10 08:17:01,43.57599205,3.95757588,4,49.614,,0.000,,19,25,,
T,2021-01-10 08:17:02,43.57599250,3.95757550,4,49.691,,0.000,,19,27,,
T,2021-01-10 08:17:03,43.57599225,3.95757510,4,50.082,,0.000,,19,27,,
T,2021-01-10 08:17:04,43.57599267,3.95757506,4,49.923,,0.000,,21,28,,
T,2021-01-10 08:17:05,43.57599350,3.95757339,4,49.861,,0.000,,20,26,,
T,2021-01-10 08:17:06,43.57599393,3.95757314,4,50.125,,0.000,,20,28,,
T,2021-01-10 08:17:07,43.57599385,3.95757260,4,50.644,,0.000,,18,26,,
T,2021-01-10 08:17:08,43.57599348,3.95757337,4,50.664,,0.000,,21,26,,
T,2021-01-10 08:17:09,43.57599394,3.95757287,4,50.518,,0.000,,17,24,,
T,2021-01-10 08:17:10,43.57599522,3.95757345,4,50.505,,0.000,,21,27,,
T,2021-01-10 08:17:11,43.57599584,3.95757437,4,48.744,,0.260,94,23,29,,
T,2021-01-10 08:17:12,43.57599861,3.95757628,4,48.496,,0.420,94,23,27,,
T,2021-01-10 08:17:13,43.57599826,3.95757676,4,48.217,,0.000,,21,26,,
T,2021-01-10 08:17:14,43.57599679,3.95757740,4,48.107,,0.000,,21,29,,
T,2021-01-10 08:17:15,43.57599601,3.95757783,4,48.273,,0.000,,19,27,,
T,2021-01-10 08:17:16,43.57599662,3.95757727,4,48.206,,0.000,,21,29,,
T,2021-01-10 08:17:17,43.57599572,3.95757751,4,47.994,,0.000,,21,28,,
T,2021-01-10 08:17:18,43.57599499,3.95757729,4,48.142,,0.000,,21,28,,
T,2021-01-10 08:17:19,43.57599465,3.95757626,4,48.031,,0.000,,21,28,,
T,2021-01-10 08:17:20,43.57599323,3.95757473,4,47.858,,0.000,,16,24,,
T,2021-01-10 08:17:21,43.57599405,3.95757396,4,48.058,,0.000,,15,21,,
T,2021-01-10 08:17:22,43.57599452,3.95757147,4,48.178,,0.000,,20,28,,
T,2021-01-10 08:17:23,43.57599316,3.95757217,4,48.033,,0.000,,19,27,,
T,2021-01-10 08:17:24,43.57599255,3.95757134,4,48.107,,0.000,,19,26,,
T,2021-01-10 08:17:25,43.57599289,3.95757686,4,47.696,,0.910,92,22,29,,
T,2021-01-10 08:17:26,43.57598851,3.95757506,4,46.926,,1.460,203,20,27,,
T,2021-01-10 08:17:27,43.57598033,3.95756879,4,46.195,,0.670,91,19,27,,
T,2021-01-10 08:17:28,43.57597637,3.95755793,4,46.031,,1.220,91,21,28,,
T,2021-01-10 08:17:29,43.57597584,3.95753709,4,46.165,,2.080,273,19,27,,
T,2021-01-10 08:17:30,43.57598286,3.95750952,4,45.993,,2.330,289,21,28,,
T,2021-01-10 08:17:31,43.57599004,3.95747897,4,45.873,,2.390,286,21,28,,
T,2021-01-10 08:17:32,43.57599399,3.95744582,4,46.170,,2.520,276,19,28,,
T,2021-01-10 08:17:33,43.57599459,3.95741937,4,45.798,,1.430,264,16,27,,
T,2021-01-10 08:17:34,43.57599161,3.95739657,4,45.644,,1.730,256,19,30,,
T,2021-01-10 08:17:35,43.57598524,3.95737376,4,46.497,,1.650,237,20,30,,
T,2021-01-10 08:17:36,43.57597946,3.95735844,4,45.761,,0.820,237,21,30,,
T,2021-01-10 08:17:37,43.57597450,3.95734600,4,45.674,,1.120,240,19,27,,
T,2021-01-10 08:17:38,43.57597036,3.95733132,4,45.045,,1.150,237,20,29,,
T,2021-01-10 08:17:39,43.57596751,3.95730549,4,45.169,,2.630,261,21,30,,
T,2021-01-10 08:17:40,43.57596485,3.95727304,4,43.380,,2.930,266,21,30,,
T,2021-01-10 08:17:41,43.57596443,3.95724178,4,43.397,,2.450,266,19,28,,
T,2021-01-10 08:17:42,43.57596414,3.95721686,4,42.869,,1.700,261,19,28,,
T,2021-01-10 08:17:43,43.57596272,3.95719451,4,41.926,,1.580,260,19,29,,
T,2021-01-10 08:17:44,43.57595835,3.95717133,4,41.839,,1.930,253,19,31,,
T,2021-01-10 08:17:45,43.57595193,3.95714993,4,42.612,,1.570,249,19,31,,
T,2021-01-10 08:17:46,43.57594710,3.95713748,4,43.675,,0.940,246,18,30,,
T,2021-01-10 08:17:47,43.57594417,3.95712640,4,44.055,,1.140,247,16,28,,
T,2021-01-10 08:17:48,43.57594138,3.95710769,4,45.159,,2.070,257,15,27,,
T,2021-01-10 08:17:49,43.57593985,3.95708041,4,44.639,,2.440,265,18,30,,
T,2021-01-10 08:17:50,43.57594187,3.95705006,4,44.904,,2.310,267,17,29,,
T,2021-01-10 08:17:51,43.57594393,3.95702638,4,44.567,,2.000,268,17,29,,
T,2021-01-10 08:17:52,43.57594437,3.95700355,4,44.430,,1.940,264,14,26,,
T,2021-01-10 08:17:53,43.57594190,3.95698131,4,44.279,,1.850,258,17,30,,
T,2021-01-10 08:17:54,43.57593761,3.95695963,4,44.036,,1.810,257,16,30,,
T,2021-01-10 08:17:55,43.57593474,3.95694441,4,44.617,,1.010,257,16,30,,
T,2021-01-10 08:17:56,43.57592643,3.95692623,4,43.856,,2.620,235,12,24,,
T,2021-01-10 08:17:57,43.57591682,3.95690578,4,44.325,,1.700,235,14,28,,
T,2021-01-10 08:17:58,43.57591114,3.95689574,5,45.112,,0.570,234,17,31,,
T,2021-01-10 08:17:59,43.57591230,3.95687747,6,47.466,,2.240,272,12,24,,
T,2021-01-10 08:18:00,43.57592002,3.95684384,7,49.381,,3.250,290,12,24,,
T,2021-01-10 08:18:01,43.57593164,3.95682430,7,48.036,,1.900,235,15,36,,
T,2021-01-10 08:18:02,43.57594610,3.95681555,8,47.541,,2.270,320,15,18,,
T,2021-01-10 08:18:03,43.57596670,3.95680673,11,47.368,,2.850,336,15,18,,
T,2021-01-10 08:18:04,43.57597995,3.95680527,11,48.273,,1.330,234,21,39,,
T,2021-01-10 08:18:05,43.57598015,3.95680674,12,48.395,,0.550,330,15,27,,
T,2021-01-10 08:18:06,43.57597758,3.95681280,12,47.890,,0.000,,14,27,,
T,2021-01-10 08:18:07,43.57596693,3.95682707,11,48.147,,0.000,,15,27,,
T,2021-01-10 08:18:08,43.57595944,3.95683300,10,48.126,,0.000,,14,27,,
T,2021-01-10 08:18:09,43.57595567,3.95683565,9,48.125,,0.000,,16,27,,
T,2021-01-10 08:18:10,43.57595084,3.95683657,8,48.528,,0.000,,19,27,,
T,2021-01-10 08:18:11,43.57594928,3.95683331,8,48.463,,0.000,,20,27,,
T,2021-01-10 08:18:12,43.57594844,3.95683085,8,48.716,,0.000,,20,27,,
T,2021-01-10 08:18:13,43.57594773,3.95682585,7,48.884,,0.000,,21,27,,
T,2021-01-10 08:18:14,43.57594740,3.95682190,7,48.958,,0.000,,21,27,,
T,2021-01-10 08:18:15,43.57587951,3.95682744,6,46.526,,2.460,164,21,27,,
T,2021-01-10 08:18:16,43.57583092,3.95682923,6,47.242,,1.320,161,21,27,,
T,2021-01-10 08:18:17,43.57578462,3.95682666,6,46.619,,2.520,173,22,27,,
T,2021-01-10 08:18:18,43.57574712,3.95682087,5,47.184,,0.900,176,23,27,,
T,2021-01-10 08:18:19,43.57571919,3.95681621,5,47.712,,1.070,167,20,27,,
T,2021-01-10 08:18:20,43.57569815,3.95681648,6,46.896,,0.660,137,20,27,,
T,2021-01-10 08:18:21,43.57568360,3.95681502,6,46.377,,0.340,137,19,27,,
T,2021-01-10 08:18:22,43.57566999,3.95681214,6,46.314,,0.260,153,19,27,,
T,2021-01-10 08:18:23,43.57566118,3.95680963,7,46.380,,0.230,166,20,27,,
T,2021-01-10 08:18:24,43.57565330,3.95680693,7,46.174,,0.430,134,20,27,,
T,2021-01-10 08:18:25,43.57564305,3.95678826,6,45.907,,0.000,,20,27,,
T,2021-01-10 08:18:26,43.57563861,3.95677518,6,46.257,,0.000,,20,27,,
T,2021-01-10 08:18:27,43.57563888,3.95676508,6,46.239,,0.000,,22,27,,
T,2021-01-10 08:18:28,43.57564024,3.95675659,6,46.173,,0.000,,22,27,,
T,2021-01-10 08:18:29,43.57564050,3.95674948,5,46.425,,0.000,,21,27,,
T,2021-01-10 08:18:30,43.57564248,3.95674636,5,46.950,,0.000,,23,27,,
T,2021-01-10 08:18:31,43.57564719,3.95673820,5,47.492,,0.000,,23,27,,
T,2021-01-10 08:18:32,43.57565068,3.95673593,4,48.437,,0.000,,24,27,,
T,2021-01-10 08:18:33,43.57565448,3.95673248,4,48.135,,0.000,,23,26,,
T,2021-01-10 08:18:34,43.57565484,3.95673089,4,48.626,,0.000,,23,26,,
T,2021-01-10 08:18:35,43.57565492,3.95673150,4,48.682,,0.000,,23,26,,
T,2021-01-10 08:18:36,43.57565444,3.95673293,4,48.755,,0.000,,22,26,,
T,2021-01-10 08:18:37,43.57565469,3.95673432,4,48.699,,0.000,,22,26,,
T,2021-01-10 08:18:38,43.57565682,3.95673348,5,48.689,,0.000,,22,26,,
T,2021-01-10 08:18:39,43.57565808,3.95673283,5,48.787,,0.000,,22,26,,
T,2021-01-10 08:18:40,43.57565871,3.95673186,5,48.847,,0.000,,22,26,,
T,2021-01-10 08:18:41,43.57565953,3.95673188,5,48.903,,0.000,,21,26,,
T,2021-01-10 08:18:42,43.57566042,3.95673221,5,49.068,,0.000,,21,26,,
T,2021-01-10 08:18:43,43.57566105,3.95673283,6,49.013,,0.000,,20,26,,
T,2021-01-10 08:18:44,43.57566147,3.95673317,6,49.033,,0.000,,20,26,,
T,2021-01-10 08:18:45,43.57566243,3.95673304,6,49.090,,0.000,,19,26,,
T,2021-01-10 08:18:46,43.57566317,3.95673290,6,49.161,,0.000,,20,26,,
T,2021-01-10 08:18:47,43.57566354,3.95673266,6,49.144,,0.000,,21,26,,
T,2021-01-10 08:18:48,43.57566384,3.95673247,6,49.046,,0.000,,22,26,,
T,2021-01-10 08:18:49,43.57566396,3.95673229,11,48.907,,0.000,,22,26,,
T,2021-01-10 08:18:50,43.57566409,3.95673188,11,48.817,,0.000,,22,26,,
T,2021-01-10 08:18:51,43.57566439,3.95673219,11,48.877,,0.000,,22,26,,
T,2021-01-10 08:18:52,43.57566469,3.95673238,11,48.815,,0.000,,20,26,,
T,2021-01-10 08:18:53,43.57566587,3.95673246,12,48.981,,0.000,,21,25,,
T,2021-01-10 08:18:54,43.57566638,3.95673283,12,48.969,,0.000,,21,26,,
T,2021-01-10 08:18:55,43.57569440,3.95675895,11,48.962,,1.590,80,22,26,,
T,2021-01-10 08:18:56,43.57572392,3.95677929,11,54.507,,0.570,79,22,26,,
T,2021-01-10 08:18:57,43.57575177,3.95680434,10,54.768,,1.830,67,22,26,,
T,2021-01-10 08:18:58,43.57578312,3.95683532,10,56.285,,1.920,68,24,26,,
T,2021-01-10 08:18:59,43.57581132,3.95686937,10,55.605,,1.740,68,23,26,,
T,2021-01-10 08:19:00,43.57583597,3.95689838,10,55.723,,1.580,75,20,26,,
T,2021-01-10 08:19:01,43.57585731,3.95692271,10,53.306,,1.560,78,22,26,,
T,2021-01-10 08:19:02,43.57587418,3.95694755,10,52.105,,1.780,77,23,26,,
T,2021-01-10 08:19:03,43.57588986,3.95697236,10,51.020,,1.790,77,23,26,,
T,2021-01-10 08:19:04,43.57590605,3.95699616,10,50.640,,1.790,65,23,26,,
T,2021-01-10 08:19:05,43.57592247,3.95701796,10,51.705,,1.800,57,24,26,,
T,2021-01-10 08:19:06,43.57593587,3.95704018,10,51.780,,1.900,57,24,26,,
T,2021-01-10 08:19:07,43.57594980,3.95706246,10,51.427,,2.130,57,24,26,,
T,2021-01-10 08:19:08,43.57596129,3.95708784,10,51.745,,2.100,62,24,26,,
T,2021-01-10 08:19:09,43.57597453,3.95711337,4,52.906,,2.450,56,24,26,,
T,2021-01-10 08:19:10,43.57598601,3.95713530,5,53.846,,1.720,55,23,26,,
T,2021-01-10 08:19:11,43.57599154,3.95715054,4,53.427,,1.110,56,23,26,,
T,2021-01-10 08:19:12,43.57599001,3.95716839,4,53.146,,1.840,96,23,26,,
T,2021-01-10 08:19:13,43.57598526,3.95719066,4,53.157,,1.640,97,24,26,,
T,2021-01-10 08:19:14,43.57597719,3.95721132,4,53.500,,1.580,97,24,26,,
T,2021-01-10 08:19:15,43.57597311,3.95723465,4,54.075,,1.940,99,24,26,,
T,2021-01-10 08:19:16,43.57597212,3.95726125,4,53.835,,2.040,84,24,26,,
T,2021-01-10 08:19:17,43.57597457,3.95728538,4,54.906,,1.690,77,24,26,,
T,2021-01-10 08:19:18,43.57598078,3.95731003,4,54.573,,2.220,70,24,26,,
T,2021-01-10 08:19:19,43.57598725,3.95733310,4,54.233,,1.670,83,24,26,,
T,2021-01-10 08:19:20,43.57599368,3.95735301,5,54.759,,1.670,83,23,26,,
T,2021-01-10 08:19:21,43.57599591,3.95737115,4,53.627,,1.510,89,23,26,,
T,2021-01-10 08:19:22,43.57599565,3.95738970,4,53.549,,1.550,85,23,26,,
T,2021-01-10 08:19:23,43.57599206,3.95740859,4,53.615,,1.550,99,23,26,,
T,2021-01-10 08:19:24,43.57598673,3.95742760,4,52.922,,1.590,101,23,26,,
T,2021-01-10 08:19:25,43.57598132,3.95744610,4,52.943,,1.520,101,23,26,,
T,2021-01-10 08:19:26,43.57597587,3.95746440,4,52.752,,1.460,101,23,26,,
T,2021-01-10 08:19:27,43.57597629,3.95748319,4,52.755,,1.710,101,23,26,,
T,2021-01-10 08:19:28,43.57597761,3.95750568,4,52.245,,1.800,79,24,26,,
T,2021-01-10 08:19:29,43.57598187,3.95752486,4,52.466,,1.290,101,24,26,,
T,2021-01-10 08:19:30,43.57598588,3.95753977,4,52.129,,1.050,101,24,26,,
T,2021-01-10 08:19:31,43.57598528,3.95754836,4,51.864,,0.300,102,24,26,,
T,2021-01-10 08:19:32,43.57597794,3.95755051,4,51.763,,0.000,,24,26,,
T,2021-01-10 08:19:33,43.57597522,3.95755132,4,52.160,,0.000,,23,26,,
T,2021-01-10 08:19:34,43.57597418,3.95755154,4,52.227,,0.000,,23,26,,
T,2021-01-10 08:19:35,43.57597473,3.95755068,4,52.408,,0.000,,23,26,,
T,2021-01-10 08:19:36,43.57597491,3.95755019,4,52.431,,0.000,,23,26,,
T,2021-01-10 08:19:37,43.57597503,3.95755048,4,52.302,,0.000,,23,26,,
T,2021-01-10 08:19:38,43.57597464,3.95755071,4,52.291,,0.000,,23,26,,
T,2021-01-10 08:19:39,43.57597325,3.95755177,4,52.457,,0.000,,23,26,,
T,2021-01-10 08:19:40,43.57597208,3.95755262,4,52.378,,0.000,,23,26,,
T,2021-01-10 08:19:41,43.57597116,3.95755311,4,52.245,,0.000,,23,26,,
T,2021-01-10 08:19:42,43.57597248,3.95755458,4,51.686,,0.180,102,23,26,,
T,2021-01-10 08:19:43,43.57597491,3.95755566,4,51.579,,0.180,102,22,26,,
T,2021-01-10 08:19:44,43.57597691,3.95755674,4,50.527,,0.360,140,22,26,,
T,2021-01-10 08:19:45,43.57597671,3.95755783,4,50.359,,0.160,140,22,26,,
T,2021-01-10 08:19:46,43.57597759,3.95755764,4,50.213,,0.150,140,22,26,,
T,2021-01-10 08:19:47,43.57597893,3.95755938,4,51.059,,0.320,140,22,26,,
T,2021-01-10 08:19:48,43.57598118,3.95756506,4,50.370,,0.430,140,23,26,,
T,2021-01-10 08:19:49,43.57598303,3.95757211,4,50.984,,0.510,140,23,26,,
T,2021-01-10 08:19:50,43.57598264,3.95757682,4,50.642,,0.450,140,23,26,,
T,2021-01-10 08:19:51,43.57599050,3.95756482,4,50.388,,2.130,300,23,25,,
T,2021-01-10 08:19:52,43.57599881,3.95754342,4,51.302,,1.410,299,23,26,,
T,2021-01-10 08:19:53,43.57600284,3.95753692,4,51.750,,0.000,,23,25,,
T,2021-01-10 08:19:54,43.57600379,3.95753772,4,52.103,,0.000,,23,26,,
T,2021-01-10 08:19:55,43.57600456,3.95753730,4,52.033,,0.000,,23,26,,
T,2021-01-10 08:19:56,43.57600384,3.95753719,4,52.131,,0.000,,23,26,,
T,2021-01-10 08:19:57,43.57600248,3.95753708,4,52.197,,0.000,,23,26,,
T,2021-01-10 08:19:58,43.57600021,3.95753736,4,52.144,,0.000,,23,26,,
T,2021-01-10 08:19:59,43.57599839,3.95753808,4,52.372,,0.000,,23,26,,
T,2021-01-10 08:20:00,43.57599715,3.95753915,4,52.849,,0.000,,23,26,,
T,2021-01-10 08:20:01,43.57599641,3.95754049,4,52.774,,0.500,300,23,26,,
T,2021-01-10 08:20:02,43.57599015,3.95752845,4,52.883,,2.060,241,23,26,,
T,2021-01-10 08:20:03,43.57598534,3.95751269,4,51.535,,1.320,300,23,26,,
T,2021-01-10 08:20:04,43.57598592,3.95751613,4,51.398,,0.000,,23,26,,
T,2021-01-10 08:20:05,43.57598444,3.95751880,4,50.906,,0.160,300,23,26,,
T,2021-01-10 08:20:06,43.57598356,3.95751943,4,49.885,,0.250,300,23,26,,
T,2021-01-10 08:20:07,43.57598220,3.95751864,4,49.106,,0.360,249,23,26,,
T,2021-01-10 08:20:08,43.57597940,3.95751691,4,48.731,,0.350,249,23,26,,
T,2021-01-10 08:20:09,43.57597639,3.95751466,4,48.611,,0.450,249,23,26,,
T,2021-01-10 08:20:10,43.57596924,3.95751984,4,47.712,,1.390,249,23,26,,
T,2021-01-10 08:20:11,43.57596086,3.95753412,4,48.389,,1.180,249,24,26,,
T,2021-01-10 08:20:12,43.57595710,3.95755211,4,48.392,,1.290,249,24,26,,
T,2021-01-10 08:20:13,43.57595406,3.95756837,4,48.597,,0.980,249,24,26,,
T,2021-01-10 08:20:14,43.57595135,3.95757606,4,48.944,,0.490,249,24,26,,
T,2021-01-10 08:20:15,43.57595038,3.95757737,4,49.550,,0.400,249,24,26,,
T,2021-01-10 08:20:16,43.57595280,3.95757547,4,49.458,,0.000,,24,26,,
T,2021-01-10 08:20:17,43.57595551,3.95757456,4,49.631,,0.000,,23,26,,
T,2021-01-10 08:20:18,43.57595713,3.95757455,4,49.850,,0.000,,22,26,,
T,2021-01-10 08:20:19,43.57595806,3.95757420,4,49.594,,0.000,,22,26,,
T,2021-01-10 08:20:20,43.57595828,3.95757339,5,49.345,,0.000,,18,26,,
T,2021-01-10 08:20:21,43.57595879,3.95757297,4,49.606,,0.000,,14,26,,
T,2021-01-10 08:20:22,43.57595486,3.95757351,4,49.149,,0.660,249,19,26,,
T,2021-01-10 08:20:23,43.57595315,3.95757303,4,49.111,,0.000,,19,26,,
T,2021-01-10 08:20:24,43.57595344,3.95757320,5,49.089,,0.000,,19,26,,
T,2021-01-10 08:20:25,43.57595325,3.95757016,4,49.143,,0.000,,19,26,,
T,2021-01-10 08:20:26,43.57595535,3.95757037,4,48.982,,0.000,,20,26,,
T,2021-01-10 08:20:27,43.57595852,3.95756866,4,49.174,,0.000,,20,26,,
T,2021-01-10 08:20:28,43.57596167,3.95757429,4,48.654,,0.320,249,20,26,,
T,2021-01-10 08:20:29,43.57596418,3.95757828,4,48.927,,0.180,249,22,26,,
T,2021-01-10 08:20:30,43.57596994,3.95758286,4,48.150,,0.820,33,22,26,,
T,2021-01-10 08:20:31,43.57597775,3.95758593,4,48.453,,0.500,249,22,26,,
T,2021-01-10 08:20:32,43.57598553,3.95758365,4,47.875,,0.860,357,22,26,,
T,2021-01-10 08:20:33,43.57599640,3.95757590,4,47.697,,1.310,334,22,26,,
T,2021-01-10 08:20:34,43.57600319,3.95756484,4,48.105,,0.780,314,23,25,,
T,2021-01-10 08:20:35,43.57600265,3.95756082,4,47.812,,0.000,,23,26,,
T,2021-01-10 08:20:36,43.57600266,3.95756291,4,47.749,,0.000,,23,25,,
