type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2020-10-17 09:54:14,43.57255486,3.95834522,10,55.376,,34.890,303,19,20,,
T,2020-10-17 09:54:15,43.57273698,3.95797319,10,56.997,,35.590,305,19,20,,
T,2020-10-17 09:54:16,43.57291758,3.95760271,10,58.857,,36.360,304,20,20,,
T,2020-10-17 09:54:17,43.57309939,3.95722695,10,60.685,,36.480,302,20,20,,
T,2020-10-17 09:54:18,43.57329578,3.95684524,10,62.080,,37.320,305,20,20,,
T,2020-10-17 09:54:19,43.57349021,3.95645423,10,63.589,,37.910,305,20,20,,
T,2020-10-17 09:54:20,43.57368202,3.95606654,10,66.129,,38.320,304,20,20,,
T,2020-10-17 09:54:21,43.57387962,3.95567582,10,69.149,,38.860,304,20,20,,
T,2020-10-17 09:54:22,43.57407736,3.95526435,10,70.755,,39.120,304,20,20,,
T,2020-10-17 09:54:23,43.57427126,3.95485081,10,72.904,,39.550,304,19,20,,
T,2020-10-17 09:54:24,43.57447417,3.95446053,10,78.981,,38.960,304,19,20,,
T,2020-10-17 09:54:25,43.57467208,3.95405811,10,83.890,,38.790,306,19,20,,
T,2020-10-17 09:54:26,43.57486522,3.95365762,10,89.891,,38.550,304,19,20,,
T,2020-10-17 09:54:27,43.57505362,3.95325921,10,95.464,,38.380,301,19,20,,
T,2020-10-17 09:54:28,43.57524589,3.95286369,10,99.883,,38.400,305,19,20,,
T,2020-10-17 09:54:29,43.57544290,3.95247790,10,103.878,,38.070,307,19,20,,
T,2020-10-17 09:54:30,43.57564568,3.95208490,10,108.687,,38.190,304,19,20,,
T,2020-10-17 09:54:31,43.57584728,3.95169902,10,112.785,,38.350,304,20,20,,
T,2020-10-17 09:54:32,43.57605263,3.95131762,10,117.015,,38.380,307,20,20,,
T,2020-10-17 09:54:33,43.57626260,3.95093427,10,121.332,,38.570,303,20,20,,
T,2020-10-17 09:54:34,43.57648341,3.95054146,10,125.826,,38.990,309,20,20,,
T,2020-10-17 09:54:35,43.57669387,3.95017066,3,130.508,,38.730,311,20,20,,
T,2020-10-17 09:54:36,43.57690761,3.94980494,3,134.589,,38.290,309,20,20,,
T,2020-10-17 09:54:37,43.57711060,3.94943264,3,140.336,,37.510,307,20,20,,
T,2020-10-17 09:54:38,43.57732255,3.94904761,3,117.642,,39.050,308,20,20,,
T,2020-10-17 09:54:39,43.57756761,3.94867355,3,131.193,,38.490,311,20,20,,
T,2020-10-17 09:54:40,43.57778342,3.94830809,3,139.251,,38.580,310,20,20,,
T,2020-10-17 09:54:41,43.57801465,3.94795032,3,144.555,,38.630,311,20,20,,
T,2020-10-17 09:54:42,43.57823899,3.94759090,3,150.806,,38.660,311,20,20,,
T,2020-10-17 09:54:43,43.57846122,3.94723294,3,156.050,,38.230,310,20,20,,
T,2020-10-17 09:54:44,43.57869466,3.94687785,3,162.598,,38.130,312,20,20,,
T,2020-10-17 09:54:45,43.57891498,3.94652798,3,160.402,,37.550,311,20,20,,
T,2020-10-17 09:54:46,43.57913310,3.94617743,3,170.468,,37.140,309,20,20,,
T,2020-10-17 09:54:47,43.57935195,3.94582191,3,177.909,,37.370,310,20,20,,
T,2020-10-17 09:54:48,43.57956942,3.94546677,3,183.272,,37.830,310,20,20,,
T,2020-10-17 09:54:49,43.57978065,3.94509725,3,184.055,,38.590,308,20,20,,
T,2020-10-17 09:54:50,43.57999592,3.94470675,3,188.941,,39.380,306,20,20,,
T,2020-10-17 09:54:51,43.58019516,3.94430807,3,192.424,,39.680,304,20,20,,
T,2020-10-17 09:54:52,43.58038734,3.94388490,3,195.005,,40.410,302,20,20,,
T,2020-10-17 09:54:53,43.58057545,3.94344994,3,195.197,,40.840,301,20,20,,
T,2020-10-17 09:54:54,43.58072141,3.94296033,3,197.995,,43.420,293,20,20,,
T,2020-10-17 09:54:55,43.58087048,3.94246720,3,200.096,,43.220,291,20,20,,
T,2020-10-17 09:54:56,43.58099867,3.94196673,3,203.542,,43.290,288,20,20,,
T,2020-10-17 09:54:57,43.58112586,3.94145515,3,201.196,,43.640,289,20,20,,
T,2020-10-17 09:54:58,43.58117827,3.94092697,3,207.172,,43.870,279,20,20,,
T,2020-10-17 09:54:59,43.58124503,3.94039732,3,211.398,,43.870,278,20,20,,
T,2020-10-17 09:55:00,43.58127023,3.93985419,3,215.768,,44.160,273,20,20,,
T,2020-10-17 09:55:01,43.58128579,3.93930289,3,220.867,,44.540,271,20,20,,
T,2020-10-17 09:55:02,43.58129329,3.93875246,3,226.699,,44.770,269,20,20,,
T,2020-10-17 09:55:03,43.58129981,3.93819857,3,230.644,,44.610,270,20,20,,
T,2020-10-17 09:55:04,43.58124918,3.93761927,3,230.282,,46.780,264,20,20,,
T,2020-10-17 09:55:05,43.58121530,3.93705734,3,233.289,,45.880,266,20,20,,
T,2020-10-17 09:55:06,43.58116183,3.93649191,3,236.051,,46.890,262,20,20,,
T,2020-10-17 09:55:07,43.58109301,3.93591122,3,237.822,,47.190,261,20,20,,
T,2020-10-17 09:55:08,43.58102984,3.93534042,3,239.689,,46.490,261,20,20,,
T,2020-10-17 09:55:09,43.58096420,3.93477002,3,239.986,,46.590,261,20,20,,
T,2020-10-17 09:55:10,43.58085069,3.93420137,3,240.579,,47.150,257,20,20,,
T,2020-10-17 09:55:11,43.58075344,3.93363497,4,240.655,,46.960,257,20,20,,
T,2020-10-17 09:55:12,43.58064819,3.93308000,6,241.423,,46.210,256,20,20,,
T,2020-10-17 09:55:13,43.58047300,3.93259785,4,244.713,,44.030,251,20,20,,
T,2020-10-17 09:55:14,43.58033135,3.93203933,3,256.565,,46.590,248,20,20,,
T,2020-10-17 09:55:15,43.58017561,3.93151024,3,263.672,,45.480,247,20,20,,
T,2020-10-17 09:55:16,43.58000976,3.93097972,3,271.529,,46.140,245,20,20,,
T,2020-10-17 09:55:17,43.57982189,3.93044881,3,279.536,,46.100,243,20,20,,
T,2020-10-17 09:55:18,43.57961679,3.92994845,3,255.781,,46.380,242,20,20,,
T,2020-10-17 09:55:19,43.57937335,3.92946600,3,267.932,,47.430,236,20,20,,
T,2020-10-17 09:55:20,43.57913792,3.92897773,3,276.140,,47.700,236,20,20,,
T,2020-10-17 09:55:21,43.57888785,3.92850996,3,282.506,,47.060,233,20,20,,
T,2020-10-17 09:55:22,43.57860532,3.92805380,3,290.511,,48.280,229,20,20,,
T,2020-10-17 09:55:23,43.57831749,3.92760611,3,296.761,,48.250,227,20,20,,
T,2020-10-17 09:55:24,43.57800761,3.92718100,3,302.348,,48.760,224,20,20,,
T,2020-10-17 09:55:26,43.57734411,3.92637591,3,311.513,,49.190,219,20,20,,
T,2020-10-17 09:55:27,43.57700048,3.92598743,3,313.728,,49.340,219,20,20,,
T,2020-10-17 09:55:28,43.57663690,3.92562799,3,317.952,,49.360,215,20,20,,
T,2020-10-17 09:55:29,43.57627102,3.92527215,3,320.653,,49.710,216,20,20,,
T,2020-10-17 09:55:30,43.57590651,3.92492377,4,322.568,,49.330,215,20,20,,
T,2020-10-17 09:55:31,43.57551814,3.92461712,4,325.027,,49.320,212,20,20,,
T,2020-10-17 09:55:32,43.57514340,3.92430602,5,327.435,,49.200,211,20,20,,
T,2020-10-17 09:55:33,43.57475302,3.92398459,5,282.889,,50.580,210,19,20,,
T,2020-10-17 09:55:34,43.57434279,3.92368696,5,315.157,,50.870,209,18,20,,
T,2020-10-17 09:55:35,43.57394949,3.92339380,6,320.052,,50.490,209,18,20,,
T,2020-10-17 09:55:36,43.57355915,3.92311205,6,323.367,,50.070,208,18,20,,
T,2020-10-17 09:55:37,43.57314333,3.92281397,6,325.425,,50.980,208,18,20,,
T,2020-10-17 09:55:38,43.57275409,3.92251911,8,325.473,,49.540,208,17,20,,
T,2020-10-17 09:55:39,43.57232831,3.92219386,8,328.836,,52.880,208,17,20,,
T,2020-10-17 09:55:40,43.57190652,3.92190694,8,332.720,,53.300,208,17,20,,
T,2020-10-17 09:55:41,43.57148400,3.92161526,8,337.389,,52.780,207,17,20,,
T,2020-10-17 09:55:42,43.57104236,3.92131128,8,342.323,,53.860,207,17,20,,
T,2020-10-17 09:55:43,43.57064062,3.92103801,8,350.299,,51.610,206,15,20,,
T,2020-10-17 09:55:44,43.57022682,3.92075889,8,353.310,,51.040,206,15,20,,
T,2020-10-17 09:55:45,43.56983019,3.92050381,8,361.634,,49.440,205,15,20,,
T,2020-10-17 09:55:46,43.56942847,3.92024903,6,369.529,,49.780,205,14,20,,
T,2020-10-17 09:55:47,43.56902315,3.91998707,8,373.860,,49.970,205,14,20,,
T,2020-10-17 09:55:48,43.56861806,3.91972983,9,379.957,,49.960,205,13,20,,
T,2020-10-17 09:55:49,43.56818545,3.91949023,9,384.676,,51.040,204,14,20,,
T,2020-10-17 09:55:50,43.56777748,3.91919969,9,388.361,,50.760,205,16,20,,
T,2020-10-17 09:55:51,43.56736726,3.91892971,9,390.745,,50.380,206,17,20,,
T,2020-10-17 09:55:52,43.56697068,3.91865959,9,396.529,,50.270,206,18,20,,
T,2020-10-17 09:55:53,43.56657669,3.91840742,6,406.277,,48.700,205,19,20,,
T,2020-10-17 09:55:54,43.56621001,3.91818038,6,389.233,,48.090,205,19,20,,
T,2020-10-17 09:55:55,43.56583544,3.91795500,6,396.202,,48.320,205,18,20,,
T,2020-10-17 09:55:56,43.56541198,3.91769243,8,402.074,,49.140,204,18,20,,
T,2020-10-17 09:55:57,43.56501903,3.91745209,8,409.731,,48.160,205,18,20,,
T,2020-10-17 09:55:58,43.56461793,3.91719434,8,416.043,,48.270,205,17,20,,
T,2020-10-17 09:55:59,43.56422520,3.91692691,8,382.036,,48.080,206,16,20,,
T,2020-10-17 09:56:00,43.56381298,3.91664748,8,395.365,,50.530,206,16,20,,
T,2020-10-17 09:56:01,43.56341358,3.91638075,9,415.810,,49.500,206,17,20,,
T,2020-10-17 09:56:02,43.56300297,3.91610868,9,424.340,,49.750,205,15,20,,
T,2020-10-17 09:56:03,43.56261042,3.91587457,10,429.562,,49.160,205,16,20,,
T,2020-10-17 09:56:04,43.56217882,3.91559081,12,431.845,,50.790,205,16,20,,
T,2020-10-17 09:56:05,43.56173403,3.91530898,15,434.309,,51.610,205,16,20,,
T,2020-10-17 09:56:06,43.56132362,3.91505197,15,437.379,,50.700,205,16,20,,
T,2020-10-17 09:56:07,43.56092162,3.91481487,14,408.820,,49.830,205,15,20,,
T,2020-10-17 09:56:08,43.56053689,3.91458596,12,416.426,,49.150,204,15,20,,
T,2020-10-17 09:56:09,43.56011912,3.91430265,11,425.232,,51.320,205,16,21,,
T,2020-10-17 09:56:10,43.55970378,3.91402928,11,432.985,,50.530,205,16,21,,
T,2020-10-17 09:56:11,43.55933974,3.91380690,11,437.365,,49.730,205,16,21,,
T,2020-10-17 09:56:12,43.55892669,3.91355641,11,443.170,,49.750,205,16,21,,
T,2020-10-17 09:56:13,43.55852687,3.91330438,11,447.243,,49.710,204,17,21,,
T,2020-10-17 09:56:14,43.55810352,3.91303701,13,450.635,,49.920,204,17,21,,
T,2020-10-17 09:56:15,43.55773010,3.91280569,12,455.672,,48.260,205,17,21,,
T,2020-10-17 09:56:16,43.55731121,3.91252711,11,458.773,,50.550,205,18,21,,
T,2020-10-17 09:56:17,43.55688533,3.91225844,11,461.089,,52.130,204,18,21,,
T,2020-10-17 09:56:18,43.55645449,3.91200387,11,461.407,,52.500,203,18,21,,
T,2020-10-17 09:56:19,43.55600552,3.91172434,11,461.818,,53.630,203,17,21,,
T,2020-10-17 09:56:20,43.55553062,3.91145906,11,422.026,,55.820,202,15,21,,
T,2020-10-17 09:56:21,43.55506330,3.91117189,10,444.727,,56.630,203,17,21,,
T,2020-10-17 09:56:22,43.55459773,3.91092220,10,447.760,,57.660,202,17,21,,
T,2020-10-17 09:56:23,43.55411767,3.91065726,11,458.691,,57.190,202,16,21,,
T,2020-10-17 09:56:24,43.55364872,3.91040185,12,460.550,,56.970,202,16,21,,
T,2020-10-17 09:56:25,43.55316150,3.91012922,14,462.195,,57.690,202,16,21,,
T,2020-10-17 09:56:26,43.55268849,3.90991242,15,462.742,,56.290,201,17,21,,
T,2020-10-17 09:56:27,43.55221609,3.90961879,15,463.868,,57.040,202,17,21,,
T,2020-10-17 09:56:28,43.55172329,3.90932493,16,464.907,,57.730,203,17,21,,
T,2020-10-17 09:56:29,43.55123479,3.90902599,18,465.489,,57.860,203,18,21,,
T,2020-10-17 09:56:30,43.55075937,3.90873517,18,467.555,,57.900,203,18,21,,
T,2020-10-17 09:56:31,43.55022503,3.90839868,16,468.809,,61.330,203,18,21,,
T,2020-10-17 09:56:32,43.54971951,3.90809777,15,468.864,,60.380,203,17,21,,
T,2020-10-17 09:56:33,43.54919313,3.90778169,14,472.230,,61.070,203,17,20,,
T,2020-10-17 09:56:34,43.54867360,3.90744679,13,474.567,,61.890,204,15,21,,
T,2020-10-17 09:56:35,43.54813630,3.90712157,13,475.748,,63.200,203,15,21,,
T,2020-10-17 09:56:36,43.54761923,3.90681218,13,477.400,,63.220,203,15,21,,
T,2020-10-17 09:56:37,43.54710634,3.90651510,13,477.768,,62.230,203,16,20,,
T,2020-10-17 09:56:38,43.54657529,3.90619834,13,478.617,,63.150,203,16,20,,
T,2020-10-17 09:56:39,43.54604397,3.90589831,13,469.468,,63.030,203,14,20,,
T,2020-10-17 09:56:40,43.54552080,3.90559724,13,470.200,,62.050,203,14,20,,
T,2020-10-17 09:56:41,43.54500055,3.90529077,13,472.483,,62.720,203,13,20,,
T,2020-10-17 09:56:42,43.54445935,3.90497024,14,474.185,,64.190,203,13,20,,
T,2020-10-17 09:56:43,43.54390763,3.90462914,13,474.809,,64.190,204,12,20,,
T,2020-10-17 09:56:44,43.54336454,3.90431061,13,476.785,,63.780,204,15,20,,
T,2020-10-17 09:56:45,43.54284122,3.90397730,13,479.856,,64.130,204,15,20,,
T,2020-10-17 09:56:46,43.54231040,3.90363305,13,481.634,,63.490,205,15,20,,
T,2020-10-17 09:56:47,43.54179365,3.90329252,13,484.480,,63.490,205,14,20,,
T,2020-10-17 09:56:48,43.54127163,3.90296107,13,488.659,,63.840,205,15,20,,
T,2020-10-17 09:56:49,43.54074071,3.90262228,12,490.218,,63.750,204,16,20,,
T,2020-10-17 09:56:50,43.54023124,3.90230245,12,490.279,,63.260,205,16,20,,
T,2020-10-17 09:56:51,43.53972124,3.90198031,12,491.802,,62.470,205,15,20,,
T,2020-10-17 09:56:52,43.53919731,3.90166972,12,491.522,,63.910,204,13,20,,
T,2020-10-17 09:56:53,43.53867178,3.90134092,12,489.613,,64.370,204,16,20,,
T,2020-10-17 09:56:54,43.53815353,3.90100794,12,490.339,,64.050,204,17,20,,
T,2020-10-17 09:56:55,43.53764135,3.90070817,12,488.842,,63.710,204,18,20,,
T,2020-10-17 09:56:56,43.53709416,3.90034577,12,488.805,,66.330,205,19,20,,
T,2020-10-17 09:56:57,43.53655191,3.89999731,12,487.491,,66.560,205,20,20,,
T,2020-10-17 09:56:58,43.53600200,3.89962892,12,486.421,,66.260,205,20,20,,
T,2020-10-17 09:56:59,43.53545956,3.89928797,12,486.575,,66.560,205,20,20,,
T,2020-10-17 09:57:00,43.53492452,3.89894610,12,485.524,,64.840,204,20,20,,
T,2020-10-17 09:57:01,43.53437930,3.89860583,12,485.006,,66.080,204,19,20,,
T,2020-10-17 09:57:02,43.53383956,3.89826129,13,484.073,,65.570,205,17,20,,
T,2020-10-17 09:57:03,43.53330669,3.89791554,12,484.858,,66.860,205,16,20,,
T,2020-10-17 09:57:04,43.53277003,3.89757760,13,486.926,,65.690,205,15,20,,
T,2020-10-17 09:57:05,43.53221741,3.89723107,12,486.865,,66.230,205,15,20,,
T,2020-10-17 09:57:06,43.53167373,3.89689132,12,487.107,,66.230,204,14,20,,
T,2020-10-17 09:57:07,43.53111656,3.89653270,12,489.228,,67.050,205,16,20,,
T,2020-10-17 09:57:08,43.53058945,3.89620476,12,491.046,,64.410,205,16,20,,
T,2020-10-17 09:57:09,43.53006171,3.89587137,11,493.265,,65.070,205,16,20,,
T,2020-10-17 09:57:10,43.52952653,3.89554028,11,493.089,,65.080,204,16,20,,
T,2020-10-17 09:57:11,43.52901940,3.89520271,11,454.239,,63.230,205,16,20,,
T,2020-10-17 09:57:12,43.52847986,3.89486650,11,463.340,,65.620,204,16,20,,
T,2020-10-17 09:57:13,43.52794837,3.89454695,11,468.206,,65.380,203,16,20,,
T,2020-10-17 09:57:14,43.52740566,3.89420537,11,473.579,,65.830,204,15,20,,
T,2020-10-17 09:57:15,43.52687030,3.89389232,11,451.697,,64.790,203,15,20,,
T,2020-10-17 09:57:16,43.52633069,3.89356698,11,459.889,,65.060,204,13,20,,
T,2020-10-17 09:57:17,43.52578937,3.89325197,11,467.888,,65.140,203,14,20,,
T,2020-10-17 09:57:18,43.52525262,3.89294333,11,474.389,,65.430,203,15,20,,
T,2020-10-17 09:57:19,43.52472640,3.89262862,11,479.272,,65.510,203,15,20,,
T,2020-10-17 09:57:20,43.52418478,3.89230209,11,482.148,,65.810,203,15,19,,
T,2020-10-17 09:57:21,43.52364008,3.89199777,11,482.851,,65.130,203,14,20,,
T,2020-10-17 09:57:22,43.52307628,3.89167087,11,482.069,,66.650,203,18,20,,
T,2020-10-17 09:57:23,43.52252623,3.89133600,11,481.849,,66.620,203,17,20,,
T,2020-10-17 09:57:24,43.52197189,3.89101328,11,482.165,,67.000,202,17,20,,
T,2020-10-17 09:57:25,43.52141297,3.89067392,11,483.405,,67.620,203,17,20,,
T,2020-10-17 09:57:26,43.52084603,3.89036396,11,483.034,,67.280,201,17,20,,
T,2020-10-17 09:57:27,43.52027739,3.89003361,11,484.217,,68.810,203,17,20,,
T,2020-10-17 09:57:28,43.51970867,3.88971597,11,487.235,,68.120,203,17,20,,
T,2020-10-17 09:57:29,43.51915159,3.88939545,11,487.862,,67.900,203,17,20,,
T,2020-10-17 09:57:30,43.51858128,3.88905988,11,488.103,,67.730,203,17,20,,
T,2020-10-17 09:57:31,43.51800630,3.88871731,11,487.838,,68.980,203,16,20,,
T,2020-10-17 09:57:32,43.51744800,3.88836968,11,487.206,,67.740,204,18,20,,
T,2020-10-17 09:57:33,43.51686609,3.88799973,11,483.711,,70.350,204,16,20,,
T,2020-10-17 09:57:34,43.51629177,3.88764154,11,439.496,,69.450,204,16,20,,
T,2020-10-17 09:57:35,43.51572048,3.88728561,12,444.978,,68.080,205,17,21,,
T,2020-10-17 09:57:36,43.51515166,3.88693075,12,450.232,,69.920,205,18,21,,
T,2020-10-17 09:57:37,43.51458287,3.88657382,12,453.947,,69.970,205,18,21,,
T,2020-10-17 09:57:38,43.51400134,3.88621548,12,458.127,,70.190,205,18,21,,
T,2020-10-17 09:57:39,43.51343780,3.88584647,12,461.401,,69.350,205,16,21,,
T,2020-10-17 09:57:40,43.51288313,3.88547661,12,464.744,,68.680,206,17,21,,
T,2020-10-17 09:57:41,43.51231306,3.88509295,12,465.238,,68.580,206,16,21,,
T,2020-10-17 09:57:42,43.51175817,3.88473408,12,466.955,,68.390,206,15,21,,
T,2020-10-17 09:57:43,43.51119419,3.88437219,12,467.878,,68.270,206,16,21,,
T,2020-10-17 09:57:44,43.51064237,3.88400755,12,468.746,,68.400,206,17,21,,
T,2020-10-17 09:57:45,43.51008159,3.88364753,12,470.091,,68.880,205,18,21,,
T,2020-10-17 09:57:46,43.50952551,3.88329788,12,471.176,,68.360,205,18,21,,
T,2020-10-17 09:57:47,43.50896911,3.88296132,12,472.309,,67.460,204,17,21,,
T,2020-10-17 09:57:48,43.50841566,3.88267988,12,476.011,,66.770,202,17,21,,
T,2020-10-17 09:57:49,43.50781388,3.88248458,12,435.394,,67.100,194,17,21,,
T,2020-10-17 09:57:50,43.50723073,3.88227655,11,446.001,,66.540,193,15,21,,
T,2020-10-17 09:57:51,43.50665647,3.88211358,11,454.436,,66.590,190,17,21,,
T,2020-10-17 09:57:52,43.50607124,3.88197003,11,473.758,,65.720,189,15,21,,
T,2020-10-17 09:57:53,43.50547664,3.88187467,11,482.281,,66.710,188,15,21,,
T,2020-10-17 09:57:54,43.50488333,3.88176687,12,486.161,,66.240,187,15,21,,
T,2020-10-17 09:57:55,43.50424487,3.88179082,12,486.473,,69.460,182,15,21,,
T,2020-10-17 09:57:56,43.50366523,3.88185287,12,487.858,,66.180,178,16,21,,
T,2020-10-17 09:57:57,43.50306731,3.88198072,12,491.360,,67.740,175,16,21,,
T,2020-10-17 09:57:58,43.50254985,3.88219430,12,493.465,,63.020,169,15,21,,
T,2020-10-17 09:57:59,43.50198878,3.88241945,12,494.271,,64.460,165,17,21,,
T,2020-10-17 09:58:00,43.50141634,3.88269579,12,497.661,,65.140,162,17,21,,
T,2020-10-17 09:58:01,43.50084232,3.88300816,12,498.631,,66.190,159,16,22,,
T,2020-10-17 09:58:02,43.50033232,3.88337703,12,500.698,,64.870,155,16,22,,
T,2020-10-17 09:58:03,43.49982650,3.88378328,12,503.088,,64.920,153,16,22,,
T,2020-10-17 09:58:04,43.49936546,3.88421888,13,494.940,,62.830,149,17,21,,
T,2020-10-17 09:58:05,43.49890504,3.88465949,13,495.593,,62.590,148,16,21,,
T,2020-10-17 09:58:06,43.49844626,3.88510830,14,499.792,,62.930,146,16,21,,
T,2020-10-17 09:58:07,43.49810927,3.88574271,14,500.299,,63.130,140,16,20,,
T,2020-10-17 09:58:08,43.49772758,3.88630472,15,500.611,,61.620,138,17,21,,
T,2020-10-17 09:58:09,43.49743861,3.88696261,15,500.211,,61.650,134,16,21,,
T,2020-10-17 09:58:10,43.49719938,3.88765154,15,500.658,,61.000,129,16,21,,
T,2020-10-17 09:58:11,43.49690723,3.88828057,16,501.273,,61.080,127,15,21,,
T,2020-10-17 09:58:12,43.49674067,3.88908847,15,493.306,,64.440,120,15,21,,
T,2020-10-17 09:58:13,43.49673409,3.88987134,14,496.989,,60.140,111,17,21,,
T,2020-10-17 09:58:14,43.49661743,3.89062152,14,499.576,,60.340,108,16,21,,
T,2020-10-17 09:58:15,43.49649553,3.89135223,13,501.710,,60.140,105,16,21,,
T,2020-10-17 09:58:16,43.49639484,3.89207504,14,502.284,,59.800,102,17,21,,
T,2020-10-17 09:58:17,43.49636636,3.89284848,13,502.495,,61.300,99,17,21,,
T,2020-10-17 09:58:18,43.49637353,3.89360453,14,503.124,,61.000,95,19,21,,
T,2020-10-17 09:58:19,43.49633782,3.89435020,14,505.192,,60.230,94,19,21,,
T,2020-10-17 09:58:20,43.49635305,3.89508455,14,504.701,,60.290,93,17,22,,
T,2020-10-17 09:58:21,43.49635750,3.89584437,15,507.278,,61.060,92,17,22,,
T,2020-10-17 09:58:22,43.49641933,3.89658970,16,507.274,,61.050,90,18,22,,
T,2020-10-17 09:58:23,43.49653433,3.89740032,15,507.038,,65.390,85,17,22,,
T,2020-10-17 09:58:24,43.49679721,3.89796185,15,506.801,,59.930,80,17,22,,
T,2020-10-17 09:58:25,43.49696222,3.89863455,15,506.870,,59.580,78,16,22,,
T,2020-10-17 09:58:26,43.49729502,3.89923748,15,510.305,,59.890,71,17,22,,
T,2020-10-17 09:58:27,43.49755404,3.89987894,15,512.418,,59.110,69,18,22,,
T,2020-10-17 09:58:28,43.49800085,3.90038293,15,510.689,,57.520,61,18,22,,
T,2020-10-17 09:58:29,43.49839786,3.90087854,14,507.485,,58.730,56,19,22,,
T,2020-10-17 09:58:30,43.49888137,3.90125109,14,505.223,,57.120,49,19,22,,
T,2020-10-17 09:58:31,43.49930116,3.90168950,13,507.321,,57.360,46,20,22,,
T,2020-10-17 09:58:32,43.49982296,3.90193937,12,443.352,,58.890,34,20,22,,
T,2020-10-17 09:58:33,43.50026432,3.90230500,12,459.357,,57.460,30,19,22,,
T,2020-10-17 09:58:34,43.50073139,3.90262745,12,482.344,,57.670,28,18,22,,
T,2020-10-17 09:58:35,43.50125260,3.90285673,12,486.753,,59.510,23,18,22,,
T,2020-10-17 09:58:36,43.50172730,3.90307194,12,496.548,,56.920,20,18,22,,
T,2020-10-17 09:58:37,43.50224811,3.90323301,12,498.586,,58.910,17,16,22,,
T,2020-10-17 09:58:38,43.50276161,3.90340101,12,500.171,,57.310,15,16,22,,
T,2020-10-17 09:58:39,43.50327053,3.90354494,12,500.940,,56.350,15,17,22,,
T,2020-10-17 09:58:40,43.50376026,3.90371583,12,501.286,,56.520,15,16,22,,
T,2020-10-17 09:58:41,43.50425271,3.90389068,12,500.971,,56.870,15,16,22,,
T,2020-10-17 09:58:42,43.50476157,3.90403661,12,500.268,,55.590,15,16,22,,
T,2020-10-17 09:58:43,43.50525008,3.90420633,12,500.369,,56.530,14,16,22,,
T,2020-10-17 09:58:44,43.50576219,3.90440041,12,500.538,,55.430,15,16,22,,
T,2020-10-17 09:58:45,43.50625715,3.90458963,12,500.183,,56.710,15,15,22,,
T,2020-10-17 09:58:46,43.50672906,3.90477742,13,500.203,,55.490,17,15,22,,
T,2020-10-17 09:58:47,43.50722676,3.90499983,13,499.874,,56.020,17,16,22,,
T,2020-10-17 09:58:48,43.50769454,3.90518093,13,489.507,,55.360,17,16,22,,
T,2020-10-17 09:58:49,43.50815619,3.90548914,12,492.143,,56.910,23,16,22,,
T,2020-10-17 09:58:50,43.50858688,3.90581862,12,494.452,,56.280,29,18,22,,
T,2020-10-17 09:58:51,43.50899580,3.90619071,12,497.972,,55.400,34,17,22,,
T,2020-10-17 09:58:52,43.50939784,3.90662044,12,500.173,,56.210,39,17,22,,
T,2020-10-17 09:58:53,43.50978054,3.90711603,12,501.878,,58.130,41,17,22,,
T,2020-10-17 09:58:54,43.51016065,3.90759721,12,503.441,,57.320,42,17,22,,
T,2020-10-17 09:58:55,43.51051962,3.90814635,13,501.995,,58.520,44,16,22,,
T,2020-10-17 09:58:56,43.51088208,3.90881048,14,501.853,,62.870,48,15,22,,
T,2020-10-17 09:58:57,43.51098724,3.90952819,15,500.253,,59.730,55,19,22,,
T,2020-10-17 09:58:58,43.51095477,3.91041714,15,499.969,,61.770,67,18,22,,
T,2020-10-17 09:58:59,43.51098677,3.91114986,15,500.119,,57.960,72,18,22,,
T,2020-10-17 09:59:00,43.51093501,3.91185656,15,498.620,,56.150,78,19,22,,
T,2020-10-17 09:59:01,43.51086935,3.91258758,16,498.820,,57.100,84,19,22,,
T,2020-10-17 09:59:02,43.51072831,3.91325539,18,500.016,,55.390,89,19,22,,
T,2020-10-17 09:59:03,43.51054839,3.91394565,21,499.410,,55.750,94,18,22,,
T,2020-10-17 09:59:04,43.51017681,3.91459113,21,499.833,,55.080,103,18,22,,
T,2020-10-17 09:59:05,43.50985321,3.91539205,25,501.721,,57.870,107,16,22,,
T,2020-10-17 09:59:06,43.50939472,3.91606185,26,502.885,,60.270,115,14,22,,
T,2020-10-17 09:59:07,43.50883171,3.91652243,25,503.176,,60.760,124,13,22,,
T,2020-10-17 09:59:08,43.50848466,3.91721783,29,503.812,,60.680,124,12,22,,
T,2020-10-17 09:59:09,43.50811071,3.91780050,34,503.890,,60.190,126,12,22,,
T,2020-10-17 09:59:10,43.50764371,3.91835689,40,504.737,,61.670,129,12,22,,
T,2020-10-17 09:59:11,43.50687995,3.91835932,43,496.367,,60.550,139,11,22,,
T,2020-10-17 09:59:12,43.50579180,3.91795736,41,496.983,,63.530,154,11,21,,
T,2020-10-17 09:59:13,43.50487086,3.91765027,42,497.313,,66.850,163,13,22,,
T,2020-10-17 09:59:14,43.50438493,3.91777398,47,497.119,,65.620,164,12,22,,
T,2020-10-17 09:59:15,43.50388304,3.91781396,51,496.866,,64.120,166,12,22,,
T,2020-10-17 09:59:16,43.50349761,3.91766246,57,496.791,,59.400,171,11,22,,
