type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-01-26 07:17:12,43.57600069,3.95722294,4,52.565,,0.000,,21,27,,
T,2021-01-26 07:17:13,43.57600130,3.95722050,4,52.507,,0.000,,21,27,,
T,2021-01-26 07:17:14,43.57600184,3.95722016,4,52.503,,0.000,,21,27,,
T,2021-01-26 07:17:15,43.57600255,3.95722042,4,52.616,,0.000,,21,27,,
T,2021-01-26 07:17:16,43.57600291,3.95722053,4,52.659,,0.000,,21,27,,
T,2021-01-26 07:17:17,43.57600312,3.95722060,4,52.661,,0.000,,21,27,,
T,2021-01-26 07:17:18,43.57600325,3.95722064,4,52.666,,0.000,,21,27,,
T,2021-01-26 07:17:19,43.57600332,3.95722067,4,52.667,,0.000,,21,27,,
T,2021-01-26 07:17:20,43.57600335,3.95722068,4,52.665,,0.000,,21,26,,
T,2021-01-26 07:17:21,43.57600334,3.95722059,4,52.708,,0.000,,19,27,,
T,2021-01-26 07:17:22,43.57600339,3.95722078,4,52.632,,0.000,,21,27,,
T,2021-01-26 07:17:23,43.57600340,3.95722080,4,52.657,,0.000,,21,27,,
T,2021-01-26 07:17:24,43.57600340,3.95722083,4,52.657,,0.000,,21,27,,
T,2021-01-26 07:17:25,43.57600340,3.95722086,4,52.658,,0.000,,21,27,,
T,2021-01-26 07:17:26,43.57600338,3.95722086,4,52.658,,0.000,,21,27,,
T,2021-01-26 07:17:27,43.57600336,3.95722087,4,52.652,,0.000,,21,27,,
T,2021-01-26 07:17:28,43.57600336,3.95722091,4,52.651,,0.000,,21,27,,
T,2021-01-26 07:17:29,43.57600335,3.95722093,4,52.647,,0.000,,21,27,,
T,2021-01-26 07:17:30,43.57600332,3.95722092,4,52.645,,0.000,,21,27,,
T,2021-01-26 07:17:31,43.57600329,3.95722092,4,52.642,,0.000,,21,27,,
T,2021-01-26 07:17:32,43.57600328,3.95722092,4,52.644,,0.000,,20,27,,
T,2021-01-26 07:17:33,43.57600327,3.95722094,4,52.637,,0.000,,21,27,,
T,2021-01-26 07:17:34,43.57600327,3.95722097,4,52.638,,0.000,,21,27,,
T,2021-01-26 07:17:35,43.57600326,3.95722099,4,55.403,,0.000,,21,27,,
T,2021-01-26 07:17:36,43.57600325,3.95722100,4,54.658,,0.000,,21,27,,
T,2021-01-26 07:17:37,43.57600323,3.95722102,4,54.101,,0.000,,21,27,,
T,2021-01-26 07:17:38,43.57600321,3.95722103,4,53.736,,0.000,,21,27,,
T,2021-01-26 07:17:39,43.57600318,3.95722103,4,53.503,,0.000,,21,27,,
T,2021-01-26 07:17:40,43.57600314,3.95722101,4,53.348,,0.000,,21,27,,
T,2021-01-26 07:17:41,43.57600313,3.95722100,4,53.240,,0.000,,20,27,,
T,2021-01-26 07:17:42,43.57600312,3.95722099,4,53.107,,0.000,,21,27,,
T,2021-01-26 07:17:43,43.57600311,3.95722098,4,53.009,,0.000,,21,27,,
T,2021-01-26 07:17:44,43.57600310,3.95722098,4,52.957,,0.000,,21,27,,
T,2021-01-26 07:17:45,43.57600308,3.95722097,4,52.915,,0.000,,21,27,,
T,2021-01-26 07:17:46,43.57600305,3.95722096,4,52.906,,0.000,,21,26,,
T,2021-01-26 07:17:47,43.57600301,3.95722094,4,52.883,,0.000,,20,26,,
T,2021-01-26 07:17:48,43.57600299,3.95722094,4,52.836,,0.000,,21,26,,
T,2021-01-26 07:17:49,43.57600296,3.95722093,4,52.815,,0.000,,21,26,,
T,2021-01-26 07:17:50,43.57600293,3.95722092,10,52.798,,0.000,,21,26,,
T,2021-01-26 07:17:51,43.57600293,3.95722092,10,52.780,,0.000,,21,26,,
T,2021-01-26 07:17:52,43.57600292,3.95722093,10,52.756,,0.000,,21,26,,
T,2021-01-26 07:17:53,43.57600291,3.95722094,10,52.749,,0.000,,21,26,,
T,2021-01-26 07:17:54,43.57600292,3.95722095,10,52.740,,0.000,,20,26,,
T,2021-01-26 07:17:55,43.57600292,3.95722096,10,52.735,,0.000,,21,26,,
T,2021-01-26 07:17:56,43.57600292,3.95722097,10,52.719,,0.000,,21,26,,
T,2021-01-26 07:17:57,43.57600292,3.95722096,10,52.695,,0.000,,21,26,,
T,2021-01-26 07:17:58,43.57600292,3.95722096,10,52.682,,0.000,,20,26,,
T,2021-01-26 07:17:59,43.57600291,3.95722096,10,52.663,,0.000,,19,26,,
T,2021-01-26 07:18:00,43.57600290,3.95722096,10,52.646,,0.000,,19,26,,
T,2021-01-26 07:18:01,43.57600290,3.95722095,10,52.643,,0.000,,20,26,,
T,2021-01-26 07:18:02,43.57600290,3.95722097,10,52.635,,0.000,,21,26,,
T,2021-01-26 07:18:03,43.57600290,3.95722098,10,52.636,,0.000,,21,26,,
T,2021-01-26 07:18:04,43.57600292,3.95722100,10,52.626,,0.000,,21,26,,
T,2021-01-26 07:18:05,43.57600291,3.95722100,10,52.626,,0.000,,21,26,,
T,2021-01-26 07:18:06,43.57600291,3.95722102,10,52.630,,0.000,,21,26,,
T,2021-01-26 07:18:07,43.57600289,3.95722104,10,52.620,,0.000,,21,26,,
T,2021-01-26 07:18:08,43.57600289,3.95722105,10,52.619,,0.000,,21,26,,
T,2021-01-26 07:18:09,43.57600288,3.95722105,10,52.614,,0.000,,21,26,,
T,2021-01-26 07:18:10,43.57600287,3.95722104,10,52.610,,0.000,,20,26,,
T,2021-01-26 07:18:11,43.57600286,3.95722104,10,52.612,,0.000,,20,26,,
T,2021-01-26 07:18:12,43.57600285,3.95722104,10,52.611,,0.000,,20,26,,
T,2021-01-26 07:18:13,43.57600283,3.95722104,10,52.607,,0.000,,20,26,,
T,2021-01-26 07:18:14,43.57600283,3.95722106,10,52.605,,0.000,,20,26,,
T,2021-01-26 07:18:15,43.57600284,3.95722108,10,52.601,,0.000,,20,26,,
T,2021-01-26 07:18:16,43.57600284,3.95722109,10,52.595,,0.000,,21,26,,
T,2021-01-26 07:18:17,43.57600284,3.95722110,10,52.593,,0.000,,21,26,,
T,2021-01-26 07:18:18,43.57600284,3.95722112,10,52.585,,0.000,,21,26,,
T,2021-01-26 07:18:19,43.57600284,3.95722113,10,52.579,,0.000,,21,26,,
T,2021-01-26 07:18:20,43.57600283,3.95722113,10,52.575,,0.000,,21,26,,
T,2021-01-26 07:18:21,43.57600282,3.95722114,10,52.570,,0.000,,21,26,,
T,2021-01-26 07:18:22,43.57600282,3.95722115,10,52.568,,0.000,,21,26,,
T,2021-01-26 07:18:23,43.57600281,3.95722116,10,52.564,,0.000,,21,26,,
T,2021-01-26 07:18:24,43.57600280,3.95722115,10,52.561,,0.000,,21,26,,
T,2021-01-26 07:18:25,43.57600279,3.95722114,10,52.561,,0.000,,21,26,,
T,2021-01-26 07:18:26,43.57600278,3.95722114,10,52.559,,0.000,,21,26,,
T,2021-01-26 07:18:27,43.57600278,3.95722115,10,52.562,,0.000,,21,26,,
T,2021-01-26 07:18:28,43.57600278,3.95722117,10,52.559,,0.000,,21,26,,
T,2021-01-26 07:18:29,43.57600277,3.95722118,10,52.557,,0.000,,20,26,,
T,2021-01-26 07:18:30,43.57600277,3.95722119,10,52.555,,0.000,,20,26,,
T,2021-01-26 07:18:31,43.57600277,3.95722120,10,52.552,,0.000,,19,26,,
T,2021-01-26 07:18:32,43.57600277,3.95722121,10,52.550,,0.000,,19,26,,
T,2021-01-26 07:18:33,43.57600277,3.95722121,10,52.551,,0.000,,19,26,,
T,2021-01-26 07:18:34,43.57600277,3.95722121,10,52.549,,0.000,,19,26,,
T,2021-01-26 07:18:35,43.57600277,3.95722121,10,52.550,,0.000,,20,26,,
T,2021-01-26 07:18:36,43.57600276,3.95722120,10,52.549,,0.000,,21,26,,
T,2021-01-26 07:18:37,43.57600276,3.95722120,10,52.552,,0.000,,21,26,,
T,2021-01-26 07:18:38,43.57600274,3.95722119,10,52.556,,0.000,,21,26,,
T,2021-01-26 07:18:39,43.57600273,3.95722117,10,52.561,,0.000,,21,26,,
T,2021-01-26 07:18:40,43.57600271,3.95722115,10,52.554,,0.000,,20,26,,
T,2021-01-26 07:18:41,43.57600268,3.95722114,10,52.552,,0.000,,19,26,,
T,2021-01-26 07:18:42,43.57600266,3.95722114,10,52.549,,0.000,,19,26,,
T,2021-01-26 07:18:43,43.57600266,3.95722115,10,52.559,,0.000,,20,26,,
T,2021-01-26 07:18:44,43.57600266,3.95722115,10,52.558,,0.000,,20,26,,
T,2021-01-26 07:18:45,43.57600266,3.95722116,10,52.557,,0.000,,20,26,,
T,2021-01-26 07:18:46,43.57600266,3.95722116,10,52.552,,0.000,,19,26,,
T,2021-01-26 07:18:47,43.57600265,3.95722115,10,52.547,,0.000,,19,26,,
T,2021-01-26 07:18:48,43.57600264,3.95722115,10,52.545,,0.000,,19,26,,
T,2021-01-26 07:18:49,43.57600263,3.95722115,10,52.545,,0.000,,19,26,,
T,2021-01-26 07:18:50,43.57600262,3.95722116,10,52.543,,0.000,,20,26,,
T,2021-01-26 07:18:51,43.57600261,3.95722117,10,52.540,,0.000,,20,26,,
T,2021-01-26 07:18:52,43.57600260,3.95722118,10,52.534,,0.000,,20,26,,
T,2021-01-26 07:18:53,43.57600257,3.95722119,10,52.534,,0.000,,19,26,,
T,2021-01-26 07:18:54,43.57600257,3.95722119,10,52.537,,0.000,,18,26,,
T,2021-01-26 07:18:55,43.57600256,3.95722120,10,52.535,,0.000,,19,26,,
T,2021-01-26 07:18:56,43.57600253,3.95722119,10,52.530,,0.000,,19,26,,
T,2021-01-26 07:18:57,43.57600251,3.95722118,10,52.524,,0.000,,19,26,,
T,2021-01-26 07:18:58,43.57600250,3.95722119,10,52.524,,0.000,,19,26,,
T,2021-01-26 07:18:59,43.57600248,3.95722116,10,52.515,,0.000,,19,26,,
T,2021-01-26 07:19:00,43.57600245,3.95722112,10,52.511,,0.000,,20,26,,
T,2021-01-26 07:19:01,43.57600241,3.95722110,10,52.509,,0.000,,19,26,,
T,2021-01-26 07:19:02,43.57600240,3.95722109,10,52.509,,0.000,,19,26,,
T,2021-01-26 07:19:03,43.57600239,3.95722110,10,52.511,,0.000,,19,26,,
T,2021-01-26 07:19:04,43.57600238,3.95722110,10,52.509,,0.000,,19,26,,
T,2021-01-26 07:19:05,43.57600236,3.95722109,10,52.507,,0.000,,19,26,,
T,2021-01-26 07:19:06,43.57600233,3.95722108,10,52.501,,0.000,,19,26,,
T,2021-01-26 07:19:07,43.57600230,3.95722108,10,52.497,,0.000,,19,26,,
T,2021-01-26 07:19:08,43.57600227,3.95722107,10,52.494,,0.000,,19,26,,
T,2021-01-26 07:19:09,43.57600223,3.95722105,10,52.493,,0.000,,19,25,,
T,2021-01-26 07:19:10,43.57600219,3.95722103,10,52.489,,0.000,,20,26,,
T,2021-01-26 07:19:11,43.57600218,3.95722103,10,52.496,,0.000,,20,26,,
T,2021-01-26 07:19:12,43.57600216,3.95722103,10,52.495,,0.000,,20,26,,
T,2021-01-26 07:19:13,43.57600215,3.95722103,10,52.495,,0.000,,19,26,,
T,2021-01-26 07:19:14,43.57600214,3.95722102,10,52.495,,0.000,,19,26,,
T,2021-01-26 07:19:15,43.57600212,3.95722101,10,52.493,,0.000,,18,26,,
T,2021-01-26 07:19:16,43.57600209,3.95722100,10,52.491,,0.000,,18,26,,
T,2021-01-26 07:19:17,43.57600207,3.95722101,10,52.489,,0.000,,20,26,,
T,2021-01-26 07:19:18,43.57600206,3.95722100,10,52.487,,0.000,,21,26,,
T,2021-01-26 07:19:19,43.57600204,3.95722100,10,52.483,,0.000,,21,26,,
T,2021-01-26 07:19:20,43.57600200,3.95722098,10,52.477,,0.000,,21,26,,
T,2021-01-26 07:19:21,43.57600198,3.95722098,10,52.479,,0.000,,20,26,,
T,2021-01-26 07:19:22,43.57600196,3.95722098,10,52.477,,0.000,,20,26,,
T,2021-01-26 07:19:23,43.57600194,3.95722098,10,52.476,,0.000,,20,26,,
T,2021-01-26 07:19:24,43.57600192,3.95722097,10,52.475,,0.000,,19,26,,
T,2021-01-26 07:19:25,43.57600189,3.95722097,10,52.474,,0.000,,18,26,,
T,2021-01-26 07:19:26,43.57600189,3.95722100,10,52.476,,0.000,,18,26,,
T,2021-01-26 07:19:27,43.57600190,3.95722101,10,52.475,,0.000,,18,26,,
T,2021-01-26 07:19:28,43.57600190,3.95722103,10,52.470,,0.000,,20,26,,
T,2021-01-26 07:19:29,43.57600189,3.95722104,10,52.468,,0.000,,20,26,,
T,2021-01-26 07:19:30,43.57600189,3.95722105,10,52.466,,0.000,,20,26,,
T,2021-01-26 07:19:31,43.57600189,3.95722107,10,52.469,,0.000,,20,25,,
T,2021-01-26 07:19:32,43.57600189,3.95722110,10,52.477,,0.000,,20,25,,
T,2021-01-26 07:19:33,43.57600187,3.95722110,10,52.474,,0.000,,20,25,,
T,2021-01-26 07:19:34,43.57600185,3.95722110,10,52.474,,0.000,,19,25,,
T,2021-01-26 07:19:35,43.57600185,3.95722111,10,52.473,,0.000,,18,25,,
T,2021-01-26 07:19:36,43.57600184,3.95722112,10,52.471,,0.000,,18,25,,
T,2021-01-26 07:19:37,43.57600185,3.95722114,10,52.476,,0.000,,19,25,,
T,2021-01-26 07:19:38,43.57600186,3.95722115,10,52.475,,0.000,,19,25,,
T,2021-01-26 07:19:39,43.57600186,3.95722116,10,52.475,,0.000,,19,25,,
T,2021-01-26 07:19:40,43.57600184,3.95722114,10,52.466,,0.000,,20,25,,
T,2021-01-26 07:19:41,43.57600182,3.95722112,10,52.463,,0.000,,20,25,,
T,2021-01-26 07:19:42,43.57600179,3.95722110,10,52.459,,0.000,,20,25,,
T,2021-01-26 07:19:43,43.57600177,3.95722108,10,52.455,,0.000,,20,25,,
T,2021-01-26 07:19:44,43.57600175,3.95722105,10,52.452,,0.000,,20,25,,
T,2021-01-26 07:19:45,43.57600173,3.95722106,10,52.450,,0.000,,20,25,,
T,2021-01-26 07:19:46,43.57600170,3.95722104,10,52.444,,0.000,,20,25,,
T,2021-01-26 07:19:47,43.57600167,3.95722104,10,52.442,,0.000,,20,25,,
T,2021-01-26 07:19:48,43.57600163,3.95722101,10,52.437,,0.000,,18,25,,
T,2021-01-26 07:19:49,43.57600161,3.95722099,10,52.434,,0.000,,18,25,,
T,2021-01-26 07:19:50,43.57600159,3.95722097,10,52.434,,0.000,,19,25,,
T,2021-01-26 07:19:51,43.57600156,3.95722096,10,52.429,,0.000,,19,25,,
T,2021-01-26 07:19:52,43.57600152,3.95722093,10,52.423,,0.000,,20,25,,
T,2021-01-26 07:19:53,43.57600149,3.95722092,10,52.420,,0.000,,20,25,,
T,2021-01-26 07:19:54,43.57600147,3.95722090,10,52.419,,0.000,,20,25,,
T,2021-01-26 07:19:55,43.57600144,3.95722089,10,52.424,,0.000,,20,25,,
T,2021-01-26 07:19:56,43.57600142,3.95722087,10,52.424,,0.000,,21,25,,
T,2021-01-26 07:19:57,43.57600138,3.95722085,10,52.309,,0.000,,21,25,,
T,2021-01-26 07:19:58,43.57600134,3.95722083,10,52.330,,0.000,,20,25,,
T,2021-01-26 07:19:59,43.57600130,3.95722080,10,52.340,,0.000,,20,25,,
T,2021-01-26 07:20:00,43.57600125,3.95722078,10,52.348,,0.000,,20,25,,
T,2021-01-26 07:20:01,43.57600123,3.95722077,10,52.358,,0.000,,20,25,,
T,2021-01-26 07:20:02,43.57600120,3.95722076,10,52.361,,0.000,,20,25,,
T,2021-01-26 07:20:03,43.57600119,3.95722076,10,52.365,,0.000,,18,25,,
T,2021-01-26 07:20:04,43.57600117,3.95722075,10,52.365,,0.000,,18,25,,
T,2021-01-26 07:20:05,43.57600115,3.95722075,10,52.365,,0.000,,17,25,,
T,2021-01-26 07:20:06,43.57600112,3.95722072,10,52.363,,0.000,,18,25,,
T,2021-01-26 07:20:07,43.57600109,3.95722070,10,52.356,,0.000,,18,25,,
T,2021-01-26 07:20:08,43.57600105,3.95722068,10,52.273,,0.000,,19,25,,
T,2021-01-26 07:20:09,43.57600102,3.95722065,10,52.289,,0.000,,19,25,,
T,2021-01-26 07:20:10,43.57600100,3.95722065,10,52.301,,0.000,,19,25,,
T,2021-01-26 07:20:11,43.57600100,3.95722065,10,52.311,,0.000,,19,25,,
T,2021-01-26 07:20:12,43.57600099,3.95722065,10,52.321,,0.000,,19,25,,
T,2021-01-26 07:20:13,43.57600099,3.95722064,10,52.325,,0.000,,18,25,,
T,2021-01-26 07:20:14,43.57600097,3.95722064,10,52.329,,0.000,,19,25,,
T,2021-01-26 07:20:15,43.57600096,3.95722065,10,52.333,,0.000,,19,25,,
T,2021-01-26 07:20:16,43.57600094,3.95722064,10,52.332,,0.000,,18,25,,
T,2021-01-26 07:20:17,43.57600089,3.95722063,10,52.322,,0.000,,18,25,,
T,2021-01-26 07:20:18,43.57600083,3.95722060,10,52.307,,0.000,,18,25,,
T,2021-01-26 07:20:19,43.57600075,3.95722056,10,52.293,,0.000,,18,25,,
T,2021-01-26 07:20:20,43.57600068,3.95722051,10,52.281,,0.000,,18,25,,
T,2021-01-26 07:20:21,43.57600063,3.95722048,10,52.281,,0.000,,20,25,,
T,2021-01-26 07:20:22,43.57600058,3.95722045,10,52.269,,0.000,,20,25,,
T,2021-01-26 07:20:23,43.57600052,3.95722044,10,62.707,,0.000,,21,25,,
T,2021-01-26 07:20:24,43.57600046,3.95722043,10,60.052,,0.000,,21,25,,
T,2021-01-26 07:20:25,43.57600039,3.95722040,10,58.436,,0.000,,21,25,,
T,2021-01-26 07:20:26,43.57600030,3.95722035,10,57.234,,0.000,,21,25,,
T,2021-01-26 07:20:27,43.57600022,3.95722033,10,55.757,,0.000,,22,25,,
T,2021-01-26 07:20:28,43.57600015,3.95722033,4,54.662,,0.000,,22,25,,
T,2021-01-26 07:20:29,43.57600009,3.95722028,4,54.069,,0.000,,22,25,,
T,2021-01-26 07:20:30,43.57599999,3.95722024,4,53.588,,0.000,,22,25,,
T,2021-01-26 07:20:31,43.57599993,3.95722022,4,53.296,,0.000,,22,25,,
T,2021-01-26 07:20:32,43.57599985,3.95722019,4,53.183,,0.000,,22,25,,
T,2021-01-26 07:20:33,43.57599980,3.95722019,4,52.942,,0.000,,22,25,,
T,2021-01-26 07:20:34,43.57599977,3.95722019,4,52.833,,0.000,,22,25,,
T,2021-01-26 07:20:35,43.57599972,3.95722019,4,52.762,,0.000,,22,25,,
T,2021-01-26 07:20:36,43.57599970,3.95722021,4,52.687,,0.000,,21,25,,
T,2021-01-26 07:20:37,43.57599970,3.95722022,4,52.693,,0.000,,21,25,,
T,2021-01-26 07:20:38,43.57599970,3.95722023,4,52.598,,0.000,,21,25,,
T,2021-01-26 07:20:39,43.57599968,3.95722023,4,52.526,,0.000,,21,25,,
T,2021-01-26 07:20:40,43.57599966,3.95722024,4,52.506,,0.000,,21,25,,
T,2021-01-26 07:20:41,43.57599962,3.95722025,4,52.492,,0.000,,21,25,,
T,2021-01-26 07:20:42,43.57599961,3.95722024,4,52.469,,0.000,,20,25,,
T,2021-01-26 07:20:43,43.57599958,3.95722022,4,52.480,,0.000,,20,25,,
T,2021-01-26 07:20:44,43.57599956,3.95722020,4,52.478,,0.000,,21,25,,
T,2021-01-26 07:20:45,43.57599955,3.95722019,4,52.467,,0.000,,21,25,,
T,2021-01-26 07:20:46,43.57599954,3.95722018,4,52.455,,0.000,,21,25,,
T,2021-01-26 07:20:47,43.57599954,3.95722018,4,52.430,,0.000,,21,25,,
T,2021-01-26 07:20:48,43.57599954,3.95722019,4,52.402,,0.000,,21,25,,
T,2021-01-26 07:20:49,43.57599954,3.95722018,4,52.380,,0.000,,20,25,,
T,2021-01-26 07:20:50,43.57599954,3.95722018,4,52.367,,0.000,,20,25,,
T,2021-01-26 07:20:51,43.57599954,3.95722018,4,52.347,,0.000,,20,25,,
T,2021-01-26 07:20:52,43.57599954,3.95722017,4,52.349,,0.000,,18,25,,
T,2021-01-26 07:20:53,43.57599955,3.95722018,4,52.343,,0.000,,19,24,,
T,2021-01-26 07:20:54,43.57599955,3.95722019,4,52.336,,0.000,,18,25,,
T,2021-01-26 07:20:55,43.57599955,3.95722020,4,52.326,,0.000,,20,24,,
T,2021-01-26 07:20:56,43.57599955,3.95722020,4,52.325,,0.000,,20,25,,
T,2021-01-26 07:20:57,43.57599954,3.95722020,4,52.331,,0.000,,20,25,,
T,2021-01-26 07:20:58,43.57599955,3.95722021,4,52.328,,0.000,,19,25,,
T,2021-01-26 07:20:59,43.57599955,3.95722021,4,52.313,,0.000,,20,25,,
T,2021-01-26 07:21:00,43.57599956,3.95722023,4,52.307,,0.000,,20,25,,
T,2021-01-26 07:21:01,43.57599956,3.95722024,4,52.283,,0.000,,19,25,,
T,2021-01-26 07:21:02,43.57599954,3.95722024,4,52.254,,0.000,,21,25,,
T,2021-01-26 07:21:03,43.57599951,3.95722023,4,52.251,,0.000,,21,25,,
T,2021-01-26 07:21:04,43.57599948,3.95722023,4,52.241,,0.000,,21,25,,
T,2021-01-26 07:21:05,43.57599946,3.95722024,4,52.231,,0.000,,21,25,,
T,2021-01-26 07:21:06,43.57599946,3.95722025,4,52.238,,0.000,,21,25,,
T,2021-01-26 07:21:07,43.57599946,3.95722024,4,52.241,,0.000,,21,25,,
T,2021-01-26 07:21:08,43.57599945,3.95722023,4,52.235,,0.000,,21,25,,
T,2021-01-26 07:21:09,43.57599946,3.95722022,4,52.235,,0.000,,21,25,,
T,2021-01-26 07:21:10,43.57599947,3.95722023,4,52.235,,0.000,,21,25,,
T,2021-01-26 07:21:11,43.57599948,3.95722022,4,52.228,,0.000,,21,25,,
T,2021-01-26 07:21:12,43.57599948,3.95722021,4,52.221,,0.000,,21,25,,
T,2021-01-26 07:21:13,43.57599946,3.95722020,4,58.704,,0.000,,21,25,,
T,2021-01-26 07:21:14,43.57599947,3.95722022,4,56.683,,0.000,,21,25,,
T,2021-01-26 07:21:15,43.57599948,3.95722023,4,55.501,,0.000,,21,25,,
T,2021-01-26 07:21:16,43.57599949,3.95722024,4,54.610,,0.000,,21,25,,
T,2021-01-26 07:21:17,43.57599949,3.95722024,4,54.072,,0.000,,20,25,,
T,2021-01-26 07:21:18,43.57599949,3.95722024,4,53.881,,0.000,,20,25,,
T,2021-01-26 07:21:19,43.57599949,3.95722023,4,53.572,,0.000,,20,25,,
T,2021-01-26 07:21:20,43.57599950,3.95722024,4,53.432,,0.000,,20,25,,
T,2021-01-26 07:21:21,43.57599951,3.95722025,4,53.263,,0.000,,19,25,,
T,2021-01-26 07:21:22,43.57599951,3.95722026,4,53.155,,0.000,,19,25,,
T,2021-01-26 07:21:23,43.57599952,3.95722027,4,53.143,,0.000,,19,25,,
T,2021-01-26 07:21:24,43.57599953,3.95722027,5,53.073,,0.000,,21,25,,
T,2021-01-26 07:21:25,43.57599952,3.95722027,4,52.970,,0.000,,19,25,,
T,2021-01-26 07:21:26,43.57599952,3.95722027,4,52.884,,0.000,,19,25,,
T,2021-01-26 07:21:27,43.57599950,3.95722025,4,52.828,,0.000,,19,25,,
T,2021-01-26 07:21:28,43.57599949,3.95722024,4,52.777,,0.000,,19,25,,
T,2021-01-26 07:21:29,43.57599947,3.95722025,4,52.752,,0.000,,20,25,,
T,2021-01-26 07:21:30,43.57599946,3.95722026,10,52.669,,0.000,,19,25,,
T,2021-01-26 07:21:31,43.57599945,3.95722026,10,52.602,,0.000,,20,25,,
T,2021-01-26 07:21:32,43.57599943,3.95722026,10,52.558,,0.000,,20,25,,
T,2021-01-26 07:21:33,43.57599942,3.95722025,10,52.522,,0.000,,20,25,,
T,2021-01-26 07:21:34,43.57599941,3.95722024,10,52.463,,0.000,,20,25,,
T,2021-01-26 07:21:35,43.57599940,3.95722023,10,52.423,,0.000,,20,25,,
T,2021-01-26 07:21:36,43.57599939,3.95722021,10,52.194,,0.000,,20,25,,
T,2021-01-26 07:21:37,43.57599938,3.95722020,10,52.183,,0.000,,20,25,,
T,2021-01-26 07:21:38,43.57599937,3.95722020,10,52.175,,0.000,,20,25,,
T,2021-01-26 07:21:39,43.57599937,3.95722020,10,52.171,,0.000,,20,24,,
T,2021-01-26 07:21:40,43.57599936,3.95722019,10,52.165,,0.000,,20,25,,
T,2021-01-26 07:21:41,43.57599937,3.95722019,10,52.166,,0.000,,19,25,,
T,2021-01-26 07:21:42,43.57599937,3.95722019,10,52.163,,0.000,,19,25,,
T,2021-01-26 07:21:43,43.57599937,3.95722020,10,52.163,,0.000,,17,25,,
T,2021-01-26 07:21:44,43.57599936,3.95722020,10,52.160,,0.000,,18,25,,
T,2021-01-26 07:21:45,43.57599936,3.95722020,10,52.159,,0.000,,18,25,,
T,2021-01-26 07:21:46,43.57599934,3.95722019,10,52.154,,0.000,,18,25,,
T,2021-01-26 07:21:47,43.57599934,3.95722019,10,52.156,,0.000,,19,25,,
T,2021-01-26 07:21:48,43.57599932,3.95722019,10,52.153,,0.000,,19,25,,
T,2021-01-26 07:21:49,43.57599931,3.95722019,10,52.150,,0.000,,19,25,,
T,2021-01-26 07:21:50,43.57599930,3.95722019,10,52.149,,0.000,,19,25,,
T,2021-01-26 07:21:51,43.57599927,3.95722018,10,52.146,,0.000,,19,25,,
T,2021-01-26 07:21:52,43.57599926,3.95722016,10,52.145,,0.000,,19,25,,
T,2021-01-26 07:21:53,43.57599923,3.95722014,10,52.173,,0.000,,18,25,,
T,2021-01-26 07:21:54,43.57599923,3.95722015,10,52.165,,0.000,,18,25,,
T,2021-01-26 07:21:55,43.57599922,3.95722015,10,52.157,,0.000,,18,25,,
T,2021-01-26 07:21:56,43.57599923,3.95722017,10,52.158,,0.000,,19,25,,
