type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-02-13 13:19:51,43.57590441,3.95738274,4,53.183,,0.000,,18,31,,
T,2021-02-13 13:19:52,43.57590443,3.95738275,4,53.174,,0.000,,18,31,,
T,2021-02-13 13:19:53,43.57590443,3.95738276,4,53.167,,0.000,,18,31,,
T,2021-02-13 13:19:54,43.57590444,3.95738275,4,53.160,,0.000,,18,31,,
T,2021-02-13 13:19:55,43.57590439,3.95738272,4,53.170,,0.000,,18,31,,
T,2021-02-13 13:19:56,43.57590439,3.95738278,4,53.177,,0.000,,18,31,,
T,2021-02-13 13:19:57,43.57590436,3.95738260,4,53.180,,0.000,,19,31,,
T,2021-02-13 13:19:58,43.57590436,3.95738270,10,53.190,,0.000,,19,31,,
T,2021-02-13 13:19:59,43.57590434,3.95738257,10,53.194,,0.000,,18,31,,
T,2021-02-13 13:20:00,43.57590432,3.95738258,10,53.207,,0.000,,18,31,,
T,2021-02-13 13:20:01,43.57590431,3.95738271,10,53.218,,0.000,,18,31,,
T,2021-02-13 13:20:02,43.57590429,3.95738271,10,53.226,,0.000,,18,31,,
T,2021-02-13 13:20:03,43.57590426,3.95738269,10,53.225,,0.000,,19,31,,
T,2021-02-13 13:20:04,43.57590427,3.95738271,10,53.228,,0.000,,19,31,,
T,2021-02-13 13:20:05,43.57590425,3.95738269,10,53.239,,0.000,,18,31,,
T,2021-02-13 13:20:06,43.57590422,3.95738262,10,53.240,,0.000,,18,31,,
T,2021-02-13 13:20:07,43.57590420,3.95738262,10,53.243,,0.000,,19,31,,
T,2021-02-13 13:20:08,43.57590415,3.95738264,10,53.257,,0.000,,19,31,,
T,2021-02-13 13:20:09,43.57590410,3.95738266,10,53.265,,0.000,,18,31,,
T,2021-02-13 13:20:10,43.57590408,3.95738266,10,53.265,,0.000,,18,31,,
T,2021-02-13 13:20:11,43.57590400,3.95738262,10,53.266,,0.000,,19,31,,
T,2021-02-13 13:20:12,43.57590395,3.95738259,10,53.271,,0.000,,19,31,,
T,2021-02-13 13:20:13,43.57590398,3.95738261,10,53.272,,0.000,,19,31,,
T,2021-02-13 13:20:14,43.57590396,3.95738264,10,53.278,,0.000,,19,31,,
T,2021-02-13 13:20:15,43.57590396,3.95738271,10,53.290,,0.000,,20,31,,
T,2021-02-13 13:20:16,43.57590393,3.95738276,10,53.308,,0.000,,20,31,,
T,2021-02-13 13:20:17,43.57590164,3.95738324,10,53.529,,0.000,,20,31,,
T,2021-02-13 13:20:18,43.57590077,3.95738724,10,53.409,,0.000,,20,31,,
T,2021-02-13 13:20:19,43.57590070,3.95738432,10,53.521,,0.000,,20,31,,
T,2021-02-13 13:20:20,43.57589771,3.95738434,10,53.881,,0.000,,19,31,,
T,2021-02-13 13:20:21,43.57589843,3.95738639,10,54.484,,0.000,,19,31,,
T,2021-02-13 13:20:22,43.57589479,3.95738354,10,54.651,,0.000,,19,31,,
T,2021-02-13 13:20:23,43.57589315,3.95738396,10,55.097,,0.000,,19,31,,
T,2021-02-13 13:20:24,43.57589347,3.95738540,10,55.298,,0.000,,19,31,,
T,2021-02-13 13:20:25,43.57589392,3.95738740,10,55.375,,0.000,,18,31,,
T,2021-02-13 13:20:26,43.57589386,3.95738793,10,55.487,,0.000,,19,31,,
T,2021-02-13 13:20:27,43.57589441,3.95738698,10,55.370,,0.000,,19,31,,
T,2021-02-13 13:20:28,43.57589518,3.95738743,10,55.407,,0.000,,19,31,,
T,2021-02-13 13:20:29,43.57589520,3.95738698,10,55.417,,0.000,,19,31,,
T,2021-02-13 13:20:30,43.57589525,3.95738694,10,55.410,,0.000,,19,31,,
T,2021-02-13 13:20:31,43.57589531,3.95738705,10,55.415,,0.000,,20,31,,
T,2021-02-13 13:20:32,43.57589521,3.95738706,10,55.443,,0.000,,18,31,,
T,2021-02-13 13:20:33,43.57589536,3.95738728,10,55.427,,0.000,,18,31,,
T,2021-02-13 13:20:34,43.57589528,3.95738724,10,55.435,,0.000,,19,31,,
T,2021-02-13 13:20:35,43.57589518,3.95738720,10,55.446,,0.000,,19,31,,
T,2021-02-13 13:20:36,43.57589519,3.95738721,10,55.448,,0.000,,19,31,,
T,2021-02-13 13:20:37,43.57589517,3.95738743,10,55.488,,0.000,,20,31,,
T,2021-02-13 13:20:38,43.57589513,3.95738740,10,55.492,,0.000,,20,31,,
T,2021-02-13 13:20:39,43.57589519,3.95738767,10,55.499,,0.000,,20,31,,
T,2021-02-13 13:20:40,43.57589533,3.95738796,10,55.509,,0.000,,20,31,,
T,2021-02-13 13:20:41,43.57589544,3.95738827,10,55.531,,0.000,,20,31,,
T,2021-02-13 13:20:42,43.57589535,3.95738823,10,55.542,,0.000,,20,31,,
T,2021-02-13 13:20:43,43.57589539,3.95738848,10,55.535,,0.000,,20,31,,
T,2021-02-13 13:20:44,43.57589523,3.95738841,10,55.551,,0.000,,19,31,,
T,2021-02-13 13:20:45,43.57589522,3.95738858,10,55.552,,0.000,,19,31,,
T,2021-02-13 13:20:46,43.57589513,3.95738879,10,55.567,,0.000,,19,31,,
T,2021-02-13 13:20:47,43.57589512,3.95738882,10,55.568,,0.000,,19,31,,
T,2021-02-13 13:20:48,43.57589512,3.95738883,10,55.571,,0.000,,19,31,,
T,2021-02-13 13:20:49,43.57589514,3.95738903,10,55.595,,0.000,,19,31,,
T,2021-02-13 13:20:50,43.57589504,3.95738896,10,55.600,,0.000,,19,31,,
T,2021-02-13 13:20:51,43.57589501,3.95738895,10,55.600,,0.000,,20,31,,
T,2021-02-13 13:20:52,43.57589506,3.95738913,10,55.621,,0.000,,20,31,,
T,2021-02-13 13:20:53,43.57589503,3.95738916,10,55.621,,0.000,,20,31,,
T,2021-02-13 13:20:54,43.57589503,3.95738921,10,55.622,,0.000,,20,31,,
T,2021-02-13 13:20:55,43.57589501,3.95738922,10,55.625,,0.000,,20,31,,
T,2021-02-13 13:20:56,43.57589499,3.95738924,10,55.628,,0.000,,19,31,,
T,2021-02-13 13:20:57,43.57589495,3.95738920,10,55.626,,0.000,,20,31,,
T,2021-02-13 13:20:58,43.57589495,3.95738921,10,55.631,,0.000,,20,31,,
T,2021-02-13 13:20:59,43.57589495,3.95738924,10,55.632,,0.000,,20,31,,
T,2021-02-13 13:21:00,43.57589494,3.95738923,10,55.633,,0.000,,20,31,,
T,2021-02-13 13:21:01,43.57589495,3.95738920,10,55.632,,0.000,,19,31,,
T,2021-02-13 13:21:02,43.57589490,3.95738919,10,55.631,,0.000,,19,31,,
T,2021-02-13 13:21:03,43.57589489,3.95738920,10,55.633,,0.000,,18,31,,
T,2021-02-13 13:21:04,43.57589487,3.95738920,10,55.635,,0.000,,17,31,,
T,2021-02-13 13:21:05,43.57589488,3.95738920,10,55.634,,0.000,,17,31,,
T,2021-02-13 13:21:06,43.57589488,3.95738921,10,55.634,,0.000,,17,31,,
T,2021-02-13 13:21:07,43.57589486,3.95738928,10,55.636,,0.000,,16,31,,
T,2021-02-13 13:21:08,43.57589487,3.95738926,10,55.636,,0.000,,17,31,,
T,2021-02-13 13:21:09,43.57589486,3.95738925,10,55.638,,0.000,,18,31,,
T,2021-02-13 13:21:10,43.57589484,3.95738925,10,55.635,,0.000,,17,31,,
T,2021-02-13 13:21:11,43.57589483,3.95738925,10,55.637,,0.000,,17,31,,
T,2021-02-13 13:21:12,43.57589483,3.95738925,10,55.640,,0.000,,17,31,,
T,2021-02-13 13:21:13,43.57589481,3.95738929,10,55.641,,0.000,,17,31,,
T,2021-02-13 13:21:14,43.57589481,3.95738929,10,55.641,,0.000,,18,31,,
T,2021-02-13 13:21:15,43.57589481,3.95738928,10,55.638,,0.000,,19,31,,
T,2021-02-13 13:21:16,43.57589480,3.95738931,10,55.638,,0.000,,19,31,,
T,2021-02-13 13:21:17,43.57589479,3.95738933,10,55.636,,0.000,,20,31,,
T,2021-02-13 13:21:18,43.57589477,3.95738933,10,55.636,,0.000,,20,31,,
T,2021-02-13 13:21:19,43.57589475,3.95738934,10,55.635,,0.000,,20,31,,
T,2021-02-13 13:21:20,43.57589473,3.95738936,10,55.634,,0.000,,20,31,,
T,2021-02-13 13:21:21,43.57589473,3.95738938,10,55.632,,0.000,,20,31,,
T,2021-02-13 13:21:22,43.57589473,3.95738939,10,55.630,,0.000,,20,31,,
T,2021-02-13 13:21:23,43.57589473,3.95738945,10,55.634,,0.000,,19,31,,
T,2021-02-13 13:21:24,43.57589469,3.95738943,10,55.634,,0.000,,19,31,,
T,2021-02-13 13:21:25,43.57589465,3.95738946,10,55.632,,0.000,,19,31,,
T,2021-02-13 13:21:26,43.57589460,3.95738946,10,55.628,,0.000,,19,31,,
T,2021-02-13 13:21:27,43.57589457,3.95738945,10,55.625,,0.000,,19,31,,
T,2021-02-13 13:21:28,43.57589458,3.95738946,10,55.623,,0.000,,19,31,,
T,2021-02-13 13:21:29,43.57589457,3.95738948,10,55.622,,0.000,,19,31,,
T,2021-02-13 13:21:30,43.57589455,3.95738952,10,55.621,,0.000,,20,31,,
T,2021-02-13 13:21:31,43.57589453,3.95738954,10,55.621,,0.000,,20,31,,
T,2021-02-13 13:21:32,43.57589453,3.95738958,10,55.621,,0.000,,20,31,,
T,2021-02-13 13:21:33,43.57589450,3.95738956,10,55.622,,0.000,,20,31,,
T,2021-02-13 13:21:34,43.57589449,3.95738957,10,55.621,,0.000,,20,31,,
T,2021-02-13 13:21:35,43.57589449,3.95738958,10,55.620,,0.000,,20,31,,
T,2021-02-13 13:21:36,43.57589450,3.95738959,10,55.623,,0.000,,20,31,,
T,2021-02-13 13:21:37,43.57589448,3.95738960,10,55.623,,0.000,,20,31,,
T,2021-02-13 13:21:38,43.57589449,3.95738963,10,55.623,,0.000,,20,31,,
T,2021-02-13 13:21:39,43.57589449,3.95738966,10,55.622,,0.000,,20,31,,
T,2021-02-13 13:21:40,43.57589447,3.95738964,10,55.623,,0.000,,20,31,,
T,2021-02-13 13:21:41,43.57589448,3.95738966,10,55.624,,0.000,,20,31,,
T,2021-02-13 13:21:42,43.57589447,3.95738968,10,55.623,,0.000,,20,31,,
T,2021-02-13 13:21:43,43.57589444,3.95738970,10,55.623,,0.000,,20,31,,
T,2021-02-13 13:21:44,43.57589441,3.95738974,10,55.619,,0.000,,20,31,,
T,2021-02-13 13:21:45,43.57589440,3.95738976,10,55.619,,0.000,,20,31,,
T,2021-02-13 13:21:46,43.57589442,3.95738977,10,55.617,,0.000,,20,31,,
T,2021-02-13 13:21:47,43.57589442,3.95738979,10,55.613,,0.000,,20,31,,
T,2021-02-13 13:21:48,43.57589444,3.95738981,10,55.613,,0.000,,19,31,,
T,2021-02-13 13:21:49,43.57589446,3.95738984,10,55.611,,0.000,,19,31,,
T,2021-02-13 13:21:50,43.57589448,3.95738988,10,55.609,,0.000,,19,31,,
T,2021-02-13 13:21:51,43.57589450,3.95738990,10,55.613,,0.000,,18,31,,
T,2021-02-13 13:21:52,43.57589450,3.95738991,10,55.612,,0.000,,16,31,,
T,2021-02-13 13:21:53,43.57589450,3.95738992,10,55.610,,0.000,,16,31,,
T,2021-02-13 13:21:54,43.57589449,3.95738992,10,55.610,,0.000,,16,31,,
T,2021-02-13 13:21:55,43.57589448,3.95738993,10,55.607,,0.000,,16,31,,
T,2021-02-13 13:21:56,43.57589447,3.95738994,10,55.607,,0.000,,17,31,,
T,2021-02-13 13:21:57,43.57589446,3.95738996,10,55.607,,0.000,,17,31,,
T,2021-02-13 13:21:58,43.57589446,3.95738995,10,55.605,,0.000,,18,31,,
T,2021-02-13 13:21:59,43.57589446,3.95738994,10,55.602,,0.000,,19,31,,
T,2021-02-13 13:22:00,43.57589445,3.95738993,10,55.601,,0.000,,19,31,,
T,2021-02-13 13:22:01,43.57589444,3.95738995,10,55.601,,0.000,,19,31,,
T,2021-02-13 13:22:02,43.57589444,3.95738996,10,55.600,,0.000,,19,31,,
T,2021-02-13 13:22:03,43.57589444,3.95738997,10,55.598,,0.000,,19,31,,
T,2021-02-13 13:22:04,43.57589444,3.95738999,10,55.599,,0.000,,19,31,,
T,2021-02-13 13:22:05,43.57589442,3.95739003,10,55.596,,0.000,,19,30,,
T,2021-02-13 13:22:06,43.57589443,3.95739005,10,55.596,,0.000,,19,31,,
T,2021-02-13 13:22:07,43.57589440,3.95739010,10,55.595,,0.000,,19,31,,
T,2021-02-13 13:22:08,43.57589435,3.95739014,10,55.593,,0.000,,19,31,,
T,2021-02-13 13:22:09,43.57589434,3.95739015,10,55.588,,0.000,,19,31,,
T,2021-02-13 13:22:10,43.57589434,3.95739015,10,55.587,,0.000,,19,31,,
T,2021-02-13 13:22:11,43.57589431,3.95739017,10,55.585,,0.000,,19,31,,
T,2021-02-13 13:22:12,43.57589429,3.95739020,10,55.584,,0.000,,19,31,,
T,2021-02-13 13:22:13,43.57589426,3.95739024,10,55.584,,0.000,,19,31,,
T,2021-02-13 13:22:14,43.57589425,3.95739025,10,55.585,,0.000,,19,31,,
T,2021-02-13 13:22:15,43.57589423,3.95739025,10,55.585,,0.000,,19,31,,
T,2021-02-13 13:22:16,43.57589423,3.95739025,10,55.586,,0.000,,18,31,,
T,2021-02-13 13:22:17,43.57589419,3.95739023,10,55.585,,0.000,,18,31,,
T,2021-02-13 13:22:18,43.57589419,3.95739026,10,55.584,,0.000,,18,31,,
T,2021-02-13 13:22:19,43.57589419,3.95739028,10,55.581,,0.000,,18,31,,
T,2021-02-13 13:22:20,43.57589420,3.95739028,10,55.581,,0.000,,18,31,,
T,2021-02-13 13:22:21,43.57589421,3.95739030,10,55.580,,0.000,,18,31,,
T,2021-02-13 13:22:22,43.57589421,3.95739031,10,55.579,,0.000,,18,31,,
T,2021-02-13 13:22:23,43.57589421,3.95739031,10,55.578,,0.000,,18,31,,
T,2021-02-13 13:22:24,43.57589421,3.95739031,10,55.578,,0.000,,17,31,,
T,2021-02-13 13:22:25,43.57589421,3.95739031,10,55.578,,0.000,,17,31,,
T,2021-02-13 13:22:26,43.57589421,3.95739032,10,55.578,,0.000,,17,31,,
T,2021-02-13 13:22:27,43.57589422,3.95739032,10,55.577,,0.000,,12,31,,
T,2021-02-13 13:22:28,43.57589422,3.95739032,10,55.576,,0.000,,12,31,,
T,2021-02-13 13:22:29,43.57589423,3.95739034,10,55.578,,0.000,,11,31,,
T,2021-02-13 13:22:30,43.57589422,3.95739036,10,55.581,,0.000,,12,31,,
T,2021-02-13 13:22:31,43.57589424,3.95739038,10,55.584,,0.000,,12,31,,
T,2021-02-13 13:22:32,43.57589425,3.95739038,10,55.582,,0.000,,14,31,,
T,2021-02-13 13:22:33,43.57589427,3.95739038,10,55.583,,0.000,,16,30,,
T,2021-02-13 13:22:34,43.57589428,3.95739040,10,55.583,,0.000,,17,31,,
T,2021-02-13 13:22:35,43.57589429,3.95739042,10,55.585,,0.000,,17,31,,
T,2021-02-13 13:22:36,43.57589432,3.95739048,10,55.587,,0.000,,18,31,,
T,2021-02-13 13:22:37,43.57589434,3.95739051,10,55.586,,0.000,,16,31,,
T,2021-02-13 13:22:38,43.57589434,3.95739054,10,55.588,,0.000,,16,31,,
T,2021-02-13 13:22:39,43.57589435,3.95739058,10,55.590,,0.000,,16,31,,
T,2021-02-13 13:22:40,43.57589435,3.95739061,10,55.593,,0.000,,17,31,,
T,2021-02-13 13:22:41,43.57589435,3.95739063,10,55.595,,0.000,,18,31,,
T,2021-02-13 13:22:42,43.57589437,3.95739066,10,55.595,,0.000,,18,31,,
T,2021-02-13 13:22:43,43.57589438,3.95739068,10,55.598,,0.000,,18,31,,
T,2021-02-13 13:22:44,43.57589436,3.95739069,10,55.596,,0.000,,18,31,,
T,2021-02-13 13:22:45,43.57589433,3.95739070,10,55.593,,0.000,,19,31,,
T,2021-02-13 13:22:46,43.57589431,3.95739070,4,55.594,,0.000,,20,31,,
T,2021-02-13 13:22:47,43.57589848,3.95740514,4,56.003,,0.390,55,19,31,,
T,2021-02-13 13:22:48,43.57590141,3.95741417,4,55.096,,0.000,,20,31,,
T,2021-02-13 13:22:49,43.57590493,3.95741538,4,54.268,,0.280,44,20,31,,
T,2021-02-13 13:22:50,43.57590803,3.95741216,4,53.692,,0.000,,19,31,,
T,2021-02-13 13:22:51,43.57590750,3.95741376,4,53.939,,0.000,,19,31,,
T,2021-02-13 13:22:52,43.57590692,3.95741139,4,53.564,,0.000,,17,30,,
T,2021-02-13 13:22:53,43.57590665,3.95741284,4,53.659,,0.000,,17,30,,
T,2021-02-13 13:22:54,43.57590688,3.95741358,4,53.987,,0.000,,17,30,,
T,2021-02-13 13:22:55,43.57591145,3.95740813,4,53.821,,0.000,,17,30,,
T,2021-02-13 13:22:56,43.57591803,3.95740306,4,53.877,,0.000,,17,30,,
T,2021-02-13 13:22:57,43.57592265,3.95739772,4,53.336,,0.000,,17,30,,
T,2021-02-13 13:22:58,43.57592358,3.95739311,4,53.277,,0.000,,17,30,,
T,2021-02-13 13:22:59,43.57592329,3.95739075,4,53.165,,0.000,,17,30,,
T,2021-02-13 13:23:00,43.57592357,3.95739038,4,53.166,,0.000,,17,30,,
T,2021-02-13 13:23:01,43.57592397,3.95738976,4,53.118,,0.000,,17,30,,
T,2021-02-13 13:23:02,43.57592420,3.95738960,4,53.092,,0.000,,17,30,,
T,2021-02-13 13:23:03,43.57592582,3.95739139,4,53.498,,0.000,,17,30,,
T,2021-02-13 13:23:04,43.57592619,3.95740033,4,54.546,,0.480,75,17,30,,
T,2021-02-13 13:23:05,43.57592140,3.95739818,4,54.949,,0.380,3,17,30,,
T,2021-02-13 13:23:06,43.57591710,3.95739785,5,55.261,,0.000,,17,30,,
T,2021-02-13 13:23:07,43.57591345,3.95739806,5,55.045,,0.000,,16,30,,
T,2021-02-13 13:23:08,43.57590898,3.95739844,5,55.035,,0.000,,16,30,,
T,2021-02-13 13:23:09,43.57590637,3.95740051,4,55.198,,0.000,,16,30,,
T,2021-02-13 13:23:10,43.57590957,3.95740257,4,55.166,,0.000,,16,30,,
T,2021-02-13 13:23:11,43.57591223,3.95740172,4,55.049,,0.000,,16,30,,
T,2021-02-13 13:23:12,43.57591216,3.95740083,4,55.114,,0.000,,16,30,,
T,2021-02-13 13:23:13,43.57591539,3.95739866,4,54.710,,0.000,,16,30,,
T,2021-02-13 13:23:14,43.57592080,3.95740021,4,54.910,,0.000,,16,30,,
T,2021-02-13 13:23:15,43.57592339,3.95739946,4,55.137,,0.000,,16,30,,
T,2021-02-13 13:23:16,43.57592193,3.95739760,4,55.193,,0.000,,16,30,,
T,2021-02-13 13:23:17,43.57592150,3.95739724,4,55.187,,0.000,,16,30,,
T,2021-02-13 13:23:18,43.57592105,3.95739688,4,55.199,,0.000,,16,30,,
T,2021-02-13 13:23:19,43.57592093,3.95739679,4,55.209,,0.000,,16,30,,
T,2021-02-13 13:23:20,43.57592089,3.95739675,4,55.207,,0.000,,16,30,,
T,2021-02-13 13:23:21,43.57592090,3.95739676,4,55.211,,0.000,,15,30,,
T,2021-02-13 13:23:22,43.57592091,3.95739677,4,55.211,,0.000,,16,30,,
T,2021-02-13 13:23:23,43.57592090,3.95739681,4,55.211,,0.000,,16,30,,
T,2021-02-13 13:23:24,43.57592091,3.95739684,4,55.210,,0.000,,16,30,,
T,2021-02-13 13:23:25,43.57592089,3.95739681,4,55.204,,0.000,,16,30,,
T,2021-02-13 13:23:26,43.57592088,3.95739679,4,55.199,,0.000,,17,30,,
T,2021-02-13 13:23:27,43.57592086,3.95739680,4,55.195,,0.000,,17,30,,
T,2021-02-13 13:23:28,43.57592083,3.95739679,4,55.194,,0.000,,17,30,,
T,2021-02-13 13:23:29,43.57592079,3.95739677,4,55.193,,0.000,,17,30,,
T,2021-02-13 13:23:30,43.57592076,3.95739678,4,55.191,,0.000,,17,30,,
T,2021-02-13 13:23:31,43.57592072,3.95739679,4,55.192,,0.000,,17,30,,
T,2021-02-13 13:23:32,43.57592067,3.95739681,4,55.191,,0.000,,18,30,,
T,2021-02-13 13:23:33,43.57592062,3.95739679,4,55.187,,0.000,,18,30,,
T,2021-02-13 13:23:34,43.57592283,3.95740229,4,55.415,,0.430,360,18,30,,
T,2021-02-13 13:23:35,43.57592266,3.95740143,4,54.684,,0.000,,18,30,,
T,2021-02-13 13:23:36,43.57592055,3.95740083,4,55.632,,1.840,54,18,30,,
T,2021-02-13 13:23:37,43.57591501,3.95739679,5,56.213,,1.480,36,18,30,,
T,2021-02-13 13:23:38,43.57589866,3.95737607,4,56.158,,0.000,,18,30,,
T,2021-02-13 13:23:39,43.57589394,3.95737031,4,56.158,,0.000,,18,30,,
T,2021-02-13 13:23:40,43.57589290,3.95737293,4,55.907,,0.380,126,18,30,,
T,2021-02-13 13:23:41,43.57589319,3.95737289,4,55.919,,0.000,,17,30,,
T,2021-02-13 13:23:42,43.57589305,3.95737800,4,56.327,,0.000,,17,30,,
T,2021-02-13 13:23:43,43.57589380,3.95738198,4,56.562,,0.210,53,17,30,,
T,2021-02-13 13:23:44,43.57589325,3.95738489,4,56.628,,0.000,,17,30,,
T,2021-02-13 13:23:45,43.57589518,3.95738647,4,57.030,,0.000,,18,30,,
T,2021-02-13 13:23:46,43.57589642,3.95738730,4,57.026,,0.000,,18,30,,
T,2021-02-13 13:23:47,43.57589647,3.95738918,4,56.590,,0.250,144,18,30,,
T,2021-02-13 13:23:48,43.57589747,3.95738994,4,56.584,,0.000,,18,30,,
T,2021-02-13 13:23:49,43.57589773,3.95739020,4,56.577,,0.000,,18,30,,
T,2021-02-13 13:23:50,43.57589774,3.95739035,4,56.572,,0.000,,18,30,,
T,2021-02-13 13:23:51,43.57589770,3.95739045,4,56.568,,0.000,,18,30,,
T,2021-02-13 13:23:52,43.57589765,3.95739054,4,56.562,,0.000,,18,30,,
T,2021-02-13 13:23:53,43.57589761,3.95739061,4,56.558,,0.000,,17,30,,
T,2021-02-13 13:23:54,43.57589756,3.95739066,4,56.554,,0.000,,16,30,,
T,2021-02-13 13:23:55,43.57589755,3.95739073,4,56.550,,0.000,,16,30,,
T,2021-02-13 13:23:56,43.57589789,3.95739274,4,56.160,,0.000,,15,30,,
T,2021-02-13 13:23:57,43.57589830,3.95739409,4,56.144,,0.000,,16,30,,
T,2021-02-13 13:23:58,43.57589842,3.95739444,4,56.142,,0.000,,16,30,,
