type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2020-10-19 14:42:10,43.57569911,3.95703718,10,58.196,,0.000,,14,17,,
T,2020-10-19 14:42:11,43.57569909,3.95703713,10,58.200,,0.000,,14,17,,
T,2020-10-19 14:42:12,43.57569910,3.95703713,10,58.198,,0.000,,14,17,,
T,2020-10-19 14:42:13,43.57569908,3.95703708,10,58.202,,0.000,,14,17,,
T,2020-10-19 14:42:14,43.57569909,3.95703706,10,58.197,,0.000,,14,17,,
T,2020-10-19 14:42:15,43.57569909,3.95703703,10,58.198,,0.000,,14,17,,
T,2020-10-19 14:42:16,43.57569909,3.95703702,10,58.192,,0.000,,14,17,,
T,2020-10-19 14:42:17,43.57569909,3.95703698,10,58.194,,0.000,,14,17,,
T,2020-10-19 14:42:18,43.57569909,3.95703696,10,58.191,,0.000,,14,17,,
T,2020-10-19 14:42:19,43.57569911,3.95703696,10,58.190,,0.000,,14,17,,
T,2020-10-19 14:42:20,43.57569912,3.95703691,10,58.186,,0.000,,14,17,,
T,2020-10-19 14:42:21,43.57569913,3.95703690,10,58.188,,0.000,,14,17,,
T,2020-10-19 14:42:22,43.57569913,3.95703691,10,58.182,,0.000,,14,17,,
T,2020-10-19 14:42:23,43.57569913,3.95703695,10,58.182,,0.000,,14,17,,
T,2020-10-19 14:42:24,43.57569913,3.95703697,10,58.179,,0.000,,14,17,,
T,2020-10-19 14:42:25,43.57569914,3.95703697,10,58.175,,0.000,,13,17,,
T,2020-10-19 14:42:26,43.57569916,3.95703697,10,58.173,,0.000,,14,17,,
T,2020-10-19 14:42:27,43.57569916,3.95703693,10,58.179,,0.000,,14,17,,
T,2020-10-19 14:42:28,43.57569916,3.95703693,10,58.177,,0.000,,13,17,,
T,2020-10-19 14:42:29,43.57569916,3.95703688,10,58.175,,0.000,,13,17,,
T,2020-10-19 14:42:30,43.57569916,3.95703684,10,58.177,,0.000,,14,17,,
T,2020-10-19 14:42:31,43.57569918,3.95703684,10,58.167,,0.000,,14,17,,
T,2020-10-19 14:42:32,43.57569920,3.95703684,10,58.165,,0.000,,14,17,,
T,2020-10-19 14:42:33,43.57569920,3.95703684,10,58.162,,0.000,,14,17,,
T,2020-10-19 14:42:34,43.57569922,3.95703684,10,58.153,,0.000,,14,17,,
T,2020-10-19 14:42:35,43.57569924,3.95703687,10,58.151,,0.000,,14,17,,
T,2020-10-19 14:42:36,43.57569925,3.95703684,10,58.153,,0.000,,14,17,,
T,2020-10-19 14:42:37,43.57569927,3.95703684,10,58.148,,0.000,,14,17,,
T,2020-10-19 14:42:38,43.57569929,3.95703684,10,58.143,,0.000,,14,17,,
T,2020-10-19 14:42:39,43.57569931,3.95703688,10,58.137,,0.000,,14,17,,
T,2020-10-19 14:42:40,43.57569932,3.95703689,10,58.132,,0.000,,14,17,,
T,2020-10-19 14:42:41,43.57569934,3.95703689,10,58.125,,0.000,,14,17,,
T,2020-10-19 14:42:42,43.57569933,3.95703684,10,58.124,,0.000,,13,17,,
T,2020-10-19 14:42:43,43.57569933,3.95703678,10,58.123,,0.000,,14,17,,
T,2020-10-19 14:42:44,43.57569933,3.95703679,10,58.123,,0.000,,14,17,,
T,2020-10-19 14:42:45,43.57569935,3.95703681,10,58.119,,0.000,,13,17,,
T,2020-10-19 14:42:46,43.57569935,3.95703680,10,58.114,,0.000,,13,17,,
T,2020-10-19 14:42:47,43.57569931,3.95703677,10,58.117,,0.000,,14,17,,
T,2020-10-19 14:42:48,43.57569927,3.95703673,10,58.112,,0.000,,14,17,,
T,2020-10-19 14:42:49,43.57569926,3.95703668,10,58.111,,0.000,,14,17,,
T,2020-10-19 14:42:50,43.57569925,3.95703664,10,58.115,,0.000,,14,17,,
T,2020-10-19 14:42:51,43.57569924,3.95703662,10,58.114,,0.000,,14,17,,
T,2020-10-19 14:42:52,43.57569923,3.95703658,10,58.125,,0.000,,14,17,,
T,2020-10-19 14:42:53,43.57569923,3.95703658,10,58.123,,0.000,,13,17,,
T,2020-10-19 14:42:54,43.57569925,3.95703663,10,58.115,,0.000,,14,17,,
T,2020-10-19 14:42:55,43.57569925,3.95703662,10,58.112,,0.000,,14,17,,
T,2020-10-19 14:42:56,43.57569923,3.95703655,10,58.112,,0.000,,14,17,,
T,2020-10-19 14:42:57,43.57569924,3.95703649,10,58.100,,0.000,,14,17,,
T,2020-10-19 14:42:58,43.57569923,3.95703648,10,58.104,,0.000,,13,17,,
T,2020-10-19 14:42:59,43.57569923,3.95703647,10,58.100,,0.000,,13,17,,
T,2020-10-19 14:43:00,43.57569923,3.95703644,10,58.097,,0.000,,13,17,,
T,2020-10-19 14:43:01,43.57569924,3.95703647,10,58.087,,0.000,,14,17,,
T,2020-10-19 14:43:02,43.57569924,3.95703647,10,58.080,,0.000,,14,17,,
T,2020-10-19 14:43:03,43.57569924,3.95703646,10,58.077,,0.000,,14,17,,
T,2020-10-19 14:43:04,43.57569924,3.95703645,10,58.074,,0.000,,14,17,,
T,2020-10-19 14:43:05,43.57569923,3.95703643,10,58.076,,0.000,,14,17,,
T,2020-10-19 14:43:06,43.57569922,3.95703639,10,58.078,,0.000,,13,17,,
T,2020-10-19 14:43:07,43.57569923,3.95703640,10,58.077,,0.000,,12,17,,
T,2020-10-19 14:43:08,43.57569923,3.95703641,10,58.076,,0.000,,12,17,,
T,2020-10-19 14:43:09,43.57569924,3.95703640,10,58.076,,0.000,,12,17,,
T,2020-10-19 14:43:10,43.57569924,3.95703637,10,58.073,,0.000,,12,17,,
T,2020-10-19 14:43:11,43.57569925,3.95703636,10,58.070,,0.000,,12,17,,
T,2020-10-19 14:43:12,43.57569926,3.95703638,10,58.063,,0.000,,12,17,,
T,2020-10-19 14:43:13,43.57569926,3.95703638,10,58.062,,0.000,,13,17,,
T,2020-10-19 14:43:14,43.57569927,3.95703636,10,58.063,,0.000,,13,17,,
T,2020-10-19 14:43:15,43.57569927,3.95703632,10,58.062,,0.000,,13,17,,
T,2020-10-19 14:43:16,43.57569928,3.95703633,10,58.060,,0.000,,13,17,,
T,2020-10-19 14:43:17,43.57569928,3.95703633,10,58.062,,0.000,,13,17,,
T,2020-10-19 14:43:18,43.57569928,3.95703632,10,58.063,,0.000,,13,17,,
T,2020-10-19 14:43:19,43.57569928,3.95703634,10,58.057,,0.000,,12,17,,
T,2020-10-19 14:43:20,43.57569929,3.95703637,10,58.055,,0.000,,12,17,,
T,2020-10-19 14:43:21,43.57569929,3.95703637,10,58.055,,0.000,,12,17,,
T,2020-10-19 14:43:22,43.57569927,3.95703636,10,58.057,,0.000,,13,17,,
T,2020-10-19 14:43:23,43.57569927,3.95703635,10,58.056,,0.000,,13,17,,
T,2020-10-19 14:43:24,43.57569927,3.95703635,10,58.054,,0.000,,13,17,,
T,2020-10-19 14:43:25,43.57569926,3.95703634,10,58.057,,0.000,,13,17,,
T,2020-10-19 14:43:26,43.57569926,3.95703633,10,58.059,,0.000,,13,17,,
T,2020-10-19 14:43:27,43.57569925,3.95703632,10,58.060,,0.000,,13,17,,
T,2020-10-19 14:43:28,43.57569924,3.95703632,10,58.065,,0.000,,12,17,,
T,2020-10-19 14:43:29,43.57569923,3.95703633,10,58.067,,0.000,,12,17,,
T,2020-10-19 14:43:30,43.57569921,3.95703633,10,58.070,,0.000,,11,17,,
T,2020-10-19 14:43:31,43.57569921,3.95703631,10,58.074,,0.000,,11,17,,
T,2020-10-19 14:43:32,43.57569921,3.95703630,10,58.077,,0.000,,11,17,,
T,2020-10-19 14:43:33,43.57569922,3.95703633,10,58.073,,0.000,,11,17,,
T,2020-10-19 14:43:34,43.57569922,3.95703632,10,58.076,,0.000,,13,17,,
T,2020-10-19 14:43:35,43.57569922,3.95703633,10,58.071,,0.000,,13,17,,
T,2020-10-19 14:43:36,43.57569921,3.95703629,10,58.067,,0.000,,13,17,,
T,2020-10-19 14:43:37,43.57569922,3.95703629,10,58.058,,0.000,,13,17,,
T,2020-10-19 14:43:38,43.57569921,3.95703625,10,58.055,,0.000,,13,17,,
T,2020-10-19 14:43:39,43.57569923,3.95703625,10,58.044,,0.000,,13,17,,
T,2020-10-19 14:43:40,43.57569923,3.95703625,10,58.038,,0.000,,13,17,,
T,2020-10-19 14:43:41,43.57569923,3.95703623,10,58.041,,0.000,,13,17,,
T,2020-10-19 14:43:42,43.57569923,3.95703624,10,58.042,,0.000,,13,17,,
T,2020-10-19 14:43:43,43.57569923,3.95703623,10,58.042,,0.000,,13,17,,
T,2020-10-19 14:43:44,43.57569923,3.95703622,10,58.040,,0.000,,13,17,,
T,2020-10-19 14:43:45,43.57569922,3.95703621,10,58.041,,0.000,,13,17,,
T,2020-10-19 14:43:46,43.57569923,3.95703622,10,58.035,,0.000,,13,17,,
T,2020-10-19 14:43:47,43.57569923,3.95703621,10,58.035,,0.000,,13,17,,
T,2020-10-19 14:43:48,43.57569922,3.95703621,10,58.037,,0.000,,13,17,,
T,2020-10-19 14:43:49,43.57569921,3.95703620,10,58.039,,0.000,,10,17,,
T,2020-10-19 14:43:50,43.57569921,3.95703620,10,58.040,,0.000,,10,17,,
T,2020-10-19 14:43:51,43.57569920,3.95703619,11,58.040,,0.000,,9,17,,
T,2020-10-19 14:43:52,43.57569920,3.95703620,10,58.040,,0.000,,8,17,,
T,2020-10-19 14:43:53,43.57569920,3.95703617,11,58.038,,0.000,,10,17,,
T,2020-10-19 14:43:54,43.57569920,3.95703617,11,58.038,,0.000,,10,17,,
T,2020-10-19 14:43:55,43.57569920,3.95703615,11,58.034,,0.000,,11,17,,
T,2020-10-19 14:43:56,43.57569920,3.95703613,11,58.037,,0.000,,12,17,,
T,2020-10-19 14:43:57,43.57569921,3.95703613,11,58.036,,0.000,,13,17,,
T,2020-10-19 14:43:58,43.57569922,3.95703613,11,58.040,,0.000,,13,17,,
T,2020-10-19 14:43:59,43.57569922,3.95703612,10,58.038,,0.000,,13,17,,
T,2020-10-19 14:44:00,43.57569922,3.95703612,10,58.042,,0.000,,13,17,,
T,2020-10-19 14:44:01,43.57569921,3.95703611,10,58.043,,0.000,,12,17,,
T,2020-10-19 14:44:02,43.57569921,3.95703610,10,58.041,,0.000,,11,17,,
T,2020-10-19 14:44:03,43.57569921,3.95703609,10,58.042,,0.000,,10,17,,
T,2020-10-19 14:44:04,43.57569921,3.95703609,10,58.038,,0.000,,10,17,,
T,2020-10-19 14:44:05,43.57569921,3.95703610,10,58.038,,0.000,,10,17,,
T,2020-10-19 14:44:06,43.57569921,3.95703612,10,58.037,,0.000,,10,17,,
T,2020-10-19 14:44:07,43.57569920,3.95703613,10,58.040,,0.000,,11,17,,
T,2020-10-19 14:44:08,43.57569918,3.95703609,10,58.041,,0.000,,12,17,,
T,2020-10-19 14:44:09,43.57569916,3.95703604,10,58.045,,0.000,,12,17,,
T,2020-10-19 14:44:10,43.57569914,3.95703603,10,58.040,,0.000,,13,17,,
T,2020-10-19 14:44:11,43.57569914,3.95703602,10,58.036,,0.000,,13,17,,
T,2020-10-19 14:44:12,43.57569916,3.95703603,10,58.037,,0.000,,13,17,,
T,2020-10-19 14:44:13,43.57569917,3.95703605,10,58.036,,0.000,,13,17,,
T,2020-10-19 14:44:14,43.57569914,3.95703605,10,58.044,,0.000,,13,17,,
T,2020-10-19 14:44:15,43.57569914,3.95703605,10,58.044,,0.000,,13,17,,
T,2020-10-19 14:44:16,43.57569915,3.95703604,10,58.041,,0.000,,13,17,,
T,2020-10-19 14:44:17,43.57569915,3.95703605,11,58.043,,0.000,,13,17,,
T,2020-10-19 14:44:18,43.57569915,3.95703605,11,58.043,,0.000,,12,17,,
T,2020-10-19 14:44:19,43.57569913,3.95703604,10,58.046,,0.000,,12,17,,
T,2020-10-19 14:44:20,43.57569913,3.95703603,10,58.045,,0.000,,12,17,,
T,2020-10-19 14:44:21,43.57569914,3.95703606,10,58.042,,0.000,,11,17,,
T,2020-10-19 14:44:22,43.57569916,3.95703606,10,58.035,,0.000,,11,17,,
T,2020-10-19 14:44:23,43.57569917,3.95703605,10,58.030,,0.000,,10,17,,
T,2020-10-19 14:44:24,43.57569916,3.95703602,10,58.029,,0.000,,12,17,,
T,2020-10-19 14:44:25,43.57569916,3.95703604,10,58.028,,0.000,,12,17,,
T,2020-10-19 14:44:26,43.57569917,3.95703607,10,58.030,,0.000,,12,17,,
T,2020-10-19 14:44:27,43.57569916,3.95703605,10,58.031,,0.000,,12,17,,
T,2020-10-19 14:44:28,43.57569916,3.95703603,10,58.025,,0.000,,12,17,,
T,2020-10-19 14:44:29,43.57569918,3.95703604,10,58.021,,0.000,,12,17,,
T,2020-10-19 14:44:30,43.57570067,3.95703620,10,57.327,,0.000,,11,17,,
T,2020-10-19 14:44:31,43.57571013,3.95702259,10,55.303,,0.000,,11,17,,
T,2020-10-19 14:44:32,43.57571646,3.95702421,10,54.849,,0.000,,13,17,,
T,2020-10-19 14:44:33,43.57571800,3.95701939,10,55.083,,0.000,,13,17,,
T,2020-10-19 14:44:34,43.57571886,3.95701911,10,52.619,,0.000,,13,17,,
T,2020-10-19 14:44:35,43.57571912,3.95701718,10,52.826,,0.000,,14,17,,
T,2020-10-19 14:44:36,43.57571759,3.95701108,10,52.942,,0.000,,14,17,,
T,2020-10-19 14:44:37,43.57571312,3.95700388,10,53.826,,0.000,,14,17,,
T,2020-10-19 14:44:38,43.57571384,3.95699855,10,53.870,,0.000,,14,17,,
T,2020-10-19 14:44:39,43.57571471,3.95699996,10,53.514,,0.000,,14,17,,
T,2020-10-19 14:44:40,43.57572001,3.95699782,10,51.907,,0.000,,14,17,,
T,2020-10-19 14:44:41,43.57572013,3.95699944,10,52.258,,0.000,,13,17,,
T,2020-10-19 14:44:42,43.57572028,3.95699737,10,52.445,,0.000,,13,17,,
T,2020-10-19 14:44:43,43.57572065,3.95699605,10,53.031,,0.000,,13,17,,
T,2020-10-19 14:44:44,43.57571936,3.95699639,10,53.803,,0.000,,13,17,,
T,2020-10-19 14:44:45,43.57572040,3.95699584,10,54.495,,0.000,,13,17,,
T,2020-10-19 14:44:46,43.57572301,3.95700049,10,54.016,,0.000,,13,17,,
T,2020-10-19 14:44:47,43.57572322,3.95700140,10,54.110,,0.000,,13,17,,
T,2020-10-19 14:44:48,43.57572303,3.95700117,10,53.690,,0.000,,13,17,,
T,2020-10-19 14:44:49,43.57572209,3.95700171,10,53.851,,0.000,,13,17,,
T,2020-10-19 14:44:50,43.57572254,3.95700311,10,53.742,,0.000,,13,17,,
T,2020-10-19 14:44:51,43.57572269,3.95700287,10,53.763,,0.000,,13,17,,
T,2020-10-19 14:44:52,43.57572258,3.95700442,10,53.489,,0.000,,13,17,,
T,2020-10-19 14:44:53,43.57572270,3.95700447,10,53.592,,0.000,,13,16,,
T,2020-10-19 14:44:54,43.57572270,3.95700485,10,53.548,,0.000,,13,17,,
T,2020-10-19 14:44:55,43.57572278,3.95700497,10,53.572,,0.000,,13,17,,
T,2020-10-19 14:44:56,43.57572286,3.95700535,10,53.512,,0.000,,13,17,,
T,2020-10-19 14:44:57,43.57572288,3.95700545,10,53.494,,0.000,,13,17,,
T,2020-10-19 14:44:58,43.57572286,3.95700549,10,53.498,,0.000,,13,17,,
T,2020-10-19 14:44:59,43.57572287,3.95700550,10,53.497,,0.000,,13,17,,
T,2020-10-19 14:45:00,43.57572287,3.95700552,10,53.499,,0.000,,13,17,,
T,2020-10-19 14:45:01,43.57572286,3.95700554,10,53.502,,0.000,,13,17,,
T,2020-10-19 14:45:02,43.57572284,3.95700552,10,53.503,,0.000,,13,17,,
T,2020-10-19 14:45:03,43.57572280,3.95700550,10,53.508,,0.000,,13,17,,
T,2020-10-19 14:45:04,43.57572278,3.95700548,10,53.516,,0.000,,13,17,,
T,2020-10-19 14:45:05,43.57572277,3.95700551,10,53.512,,0.000,,13,17,,
T,2020-10-19 14:45:06,43.57572274,3.95700550,10,53.528,,0.000,,13,17,,
T,2020-10-19 14:45:07,43.57572285,3.95700561,10,53.483,,0.000,,13,17,,
T,2020-10-19 14:45:08,43.57572290,3.95700564,10,53.485,,0.000,,13,17,,
T,2020-10-19 14:45:09,43.57572292,3.95700571,10,53.473,,0.000,,13,17,,
T,2020-10-19 14:45:10,43.57572296,3.95700576,10,53.470,,0.000,,13,17,,
T,2020-10-19 14:45:11,43.57572286,3.95700571,10,53.499,,0.000,,13,17,,
T,2020-10-19 14:45:12,43.57572280,3.95700565,10,53.500,,0.000,,13,17,,
T,2020-10-19 14:45:13,43.57572275,3.95700565,10,53.501,,0.000,,13,17,,
T,2020-10-19 14:45:14,43.57572273,3.95700570,10,53.494,,0.000,,13,17,,
T,2020-10-19 14:45:15,43.57572345,3.95700838,10,52.816,,0.000,,13,17,,
T,2020-10-19 14:45:16,43.57572456,3.95701285,10,52.534,,0.000,,14,17,,
T,2020-10-19 14:45:17,43.57572304,3.95701172,10,52.259,,0.000,,14,17,,
T,2020-10-19 14:45:18,43.57572352,3.95701410,10,52.765,,0.000,,14,17,,
T,2020-10-19 14:45:19,43.57572586,3.95701600,10,51.374,,0.000,,14,17,,
T,2020-10-19 14:45:20,43.57572806,3.95701968,10,50.484,,0.000,,14,17,,
T,2020-10-19 14:45:21,43.57572930,3.95702221,10,50.835,,0.210,49,14,17,,
T,2020-10-19 14:45:22,43.57573030,3.95702296,10,50.890,,0.240,49,13,17,,
T,2020-10-19 14:45:23,43.57572729,3.95701728,10,51.281,,0.000,,13,17,,
T,2020-10-19 14:45:24,43.57572701,3.95701592,10,51.242,,0.000,,13,17,,
T,2020-10-19 14:45:25,43.57572580,3.95701596,10,51.297,,0.000,,12,17,,
T,2020-10-19 14:45:26,43.57572640,3.95701668,10,50.959,,0.000,,12,17,,
T,2020-10-19 14:45:27,43.57572841,3.95701812,10,50.448,,0.000,,12,17,,
T,2020-10-19 14:45:28,43.57573225,3.95702196,10,49.960,,0.000,,13,17,,
T,2020-10-19 14:45:29,43.57573341,3.95702195,10,49.871,,0.000,,13,17,,
T,2020-10-19 14:45:30,43.57573176,3.95702096,10,49.475,,0.000,,13,17,,
T,2020-10-19 14:45:31,43.57573049,3.95701926,10,49.256,,0.000,,13,17,,
T,2020-10-19 14:45:32,43.57572977,3.95701934,10,49.670,,0.000,,13,17,,
T,2020-10-19 14:45:33,43.57573027,3.95701817,10,49.749,,0.160,50,13,17,,
T,2020-10-19 14:45:34,43.57572998,3.95701367,10,51.173,,0.000,,12,17,,
T,2020-10-19 14:45:35,43.57573025,3.95701023,10,51.180,,0.000,,12,17,,
T,2020-10-19 14:45:36,43.57573007,3.95700748,10,51.503,,0.000,,12,17,,
T,2020-10-19 14:45:37,43.57572790,3.95700736,10,51.029,,0.000,,13,17,,
T,2020-10-19 14:45:38,43.57572437,3.95700628,10,51.219,,0.000,,13,17,,
T,2020-10-19 14:45:39,43.57572199,3.95700408,10,51.134,,0.000,,13,17,,
T,2020-10-19 14:45:40,43.57572002,3.95700282,10,51.483,,0.000,,13,18,,
T,2020-10-19 14:45:41,43.57571944,3.95700037,10,51.351,,0.000,,13,18,,
T,2020-10-19 14:45:42,43.57571770,3.95699763,10,51.369,,0.000,,13,18,,
T,2020-10-19 14:45:43,43.57571615,3.95699689,10,51.697,,0.000,,13,18,,
T,2020-10-19 14:45:44,43.57571820,3.95699849,10,51.549,,0.200,47,13,19,,
T,2020-10-19 14:45:45,43.57572210,3.95700442,10,50.486,,0.260,46,13,19,,
T,2020-10-19 14:45:46,43.57572423,3.95700743,10,50.254,,0.000,,13,19,,
T,2020-10-19 14:45:47,43.57572570,3.95700882,10,50.156,,0.000,,13,19,,
T,2020-10-19 14:45:48,43.57572595,3.95700901,10,49.938,,0.000,,13,19,,
T,2020-10-19 14:45:49,43.57572542,3.95700423,10,49.782,,0.000,,13,19,,
T,2020-10-19 14:45:50,43.57572444,3.95700365,10,49.920,,0.000,,13,19,,
T,2020-10-19 14:45:51,43.57572349,3.95700210,10,50.108,,0.000,,13,19,,
T,2020-10-19 14:45:52,43.57572240,3.95700104,10,50.193,,0.000,,13,18,,
T,2020-10-19 14:45:53,43.57572178,3.95700125,10,50.141,,0.000,,13,18,,
T,2020-10-19 14:45:54,43.57572206,3.95699874,10,49.923,,0.000,,13,18,,
T,2020-10-19 14:45:55,43.57572235,3.95699678,10,50.126,,0.000,,13,18,,
T,2020-10-19 14:45:56,43.57572164,3.95699572,10,50.117,,0.000,,13,18,,
T,2020-10-19 14:45:57,43.57572289,3.95699721,10,49.425,,0.000,,13,18,,
T,2020-10-19 14:45:58,43.57572427,3.95699628,10,50.978,,0.000,,12,18,,
T,2020-10-19 14:45:59,43.57572630,3.95699557,10,50.204,,0.000,,12,18,,
T,2020-10-19 14:46:00,43.57572570,3.95699204,10,50.519,,0.000,,13,18,,
T,2020-10-19 14:46:01,43.57572596,3.95699563,10,50.227,,0.000,,13,18,,
T,2020-10-19 14:46:02,43.57572422,3.95699479,10,50.511,,0.000,,13,18,,
T,2020-10-19 14:46:03,43.57572327,3.95699677,10,50.286,,0.000,,12,18,,
T,2020-10-19 14:46:04,43.57572575,3.95700052,10,49.579,,0.000,,13,18,,
T,2020-10-19 14:46:05,43.57572853,3.95699968,10,49.687,,0.000,,13,18,,
T,2020-10-19 14:46:06,43.57572857,3.95699874,10,49.586,,0.000,,13,18,,
