type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2020-12-31 12:04:46,41.91976222,8.79648766,7,51.934,,5.440,29,15,32,,
T,2020-12-31 12:04:47,41.91981553,8.79652402,7,49.602,,5.370,22,14,32,,
T,2020-12-31 12:04:48,41.91982689,8.79653557,7,48.540,,4.870,26,13,32,,
T,2020-12-31 12:04:49,41.91986096,8.79656009,6,47.932,,5.210,25,12,32,,
T,2020-12-31 12:04:50,41.91992440,8.79660933,6,49.748,,5.170,26,13,32,,
T,2020-12-31 12:04:51,41.91995300,8.79660275,6,47.993,,5.220,25,12,32,,
T,2020-12-31 12:04:52,41.92002059,8.79664792,6,47.344,,5.540,25,12,32,,
T,2020-12-31 12:04:53,41.92004886,8.79666495,7,47.191,,5.230,26,13,32,,
T,2020-12-31 12:04:54,41.92009557,8.79668260,8,48.047,,5.220,22,13,32,,
T,2020-12-31 12:04:55,41.92012152,8.79666967,9,101.487,,4.570,21,15,32,,
T,2020-12-31 12:04:56,41.92017603,8.79668436,12,94.154,,5.010,14,15,32,,
T,2020-12-31 12:04:57,41.92019877,8.79673332,13,87.188,,4.800,19,15,32,,
T,2020-12-31 12:04:58,41.92027237,8.79679987,13,79.738,,5.500,23,15,32,,
T,2020-12-31 12:04:59,41.92025469,8.79680067,11,73.784,,4.620,29,14,32,,
T,2020-12-31 12:05:00,41.92028215,8.79682051,10,69.877,,4.150,28,14,32,,
T,2020-12-31 12:05:01,41.92026033,8.79679009,10,66.982,,4.140,29,13,32,,
T,2020-12-31 12:05:02,41.92029280,8.79679316,10,79.972,,4.220,25,13,32,,
T,2020-12-31 12:05:03,41.92034514,8.79683197,9,72.507,,4.570,25,13,32,,
T,2020-12-31 12:05:04,41.92038239,8.79684681,10,68.308,,4.550,23,12,32,,
T,2020-12-31 12:05:05,41.92042905,8.79687211,10,63.203,,4.870,24,13,32,,
T,2020-12-31 12:05:06,41.92048793,8.79686621,11,59.914,,5.130,9,13,32,,
T,2020-12-31 12:05:07,41.92051801,8.79685275,13,61.389,,5.020,1,14,32,,
T,2020-12-31 12:05:08,41.92054765,8.79687201,14,58.680,,4.370,23,13,32,,
T,2020-12-31 12:05:09,41.92060200,8.79690189,15,56.649,,4.780,18,12,32,,
T,2020-12-31 12:05:10,41.92064556,8.79695752,12,55.045,,5.080,29,14,31,,
T,2020-12-31 12:05:11,41.92066540,8.79695939,11,53.412,,4.810,32,13,32,,
T,2020-12-31 12:05:12,41.92071970,8.79702012,11,53.040,,5.170,21,12,32,,
T,2020-12-31 12:05:13,41.92074175,8.79706319,10,52.811,,4.750,29,10,32,,
T,2020-12-31 12:05:14,41.92078962,8.79708092,10,51.547,,4.650,21,12,32,,
T,2020-12-31 12:05:15,41.92081939,8.79712336,9,50.471,,4.560,33,12,32,,
T,2020-12-31 12:05:16,41.92090615,8.79722667,10,51.351,,5.320,37,13,32,,
T,2020-12-31 12:05:17,41.92097950,8.79730770,11,50.756,,5.970,33,13,32,,
T,2020-12-31 12:05:18,41.92101233,8.79731146,9,50.062,,6.100,24,13,32,,
T,2020-12-31 12:05:19,41.92100510,8.79726844,9,48.343,,5.140,25,14,32,,
T,2020-12-31 12:05:20,41.92101414,8.79725567,8,47.631,,4.760,25,13,32,,
T,2020-12-31 12:05:21,41.92103339,8.79726600,8,44.691,,4.550,24,13,32,,
T,2020-12-31 12:05:22,41.92106222,8.79727565,9,42.650,,4.340,23,12,32,,
T,2020-12-31 12:05:23,41.92112161,8.79733241,10,43.210,,4.970,24,12,32,,
T,2020-12-31 12:05:24,41.92115653,8.79736970,11,43.437,,4.840,25,13,32,,
T,2020-12-31 12:05:25,41.92122540,8.79740472,14,43.124,,5.680,25,12,32,,
T,2020-12-31 12:05:26,41.92126898,8.79743335,16,42.991,,5.730,25,13,32,,
T,2020-12-31 12:05:27,41.92135078,8.79748072,17,45.011,,6.520,25,13,32,,
T,2020-12-31 12:05:28,41.92139297,8.79748025,18,44.598,,6.170,22,14,32,,
T,2020-12-31 12:05:29,41.92137203,8.79745566,20,44.982,,4.690,22,13,32,,
T,2020-12-31 12:05:30,41.92145117,8.79753857,17,43.808,,5.470,22,12,32,,
T,2020-12-31 12:05:31,41.92155025,8.79761581,17,42.668,,6.630,25,12,32,,
T,2020-12-31 12:05:32,41.92158535,8.79765819,16,42.612,,6.350,26,12,31,,
T,2020-12-31 12:05:33,41.92166190,8.79768077,15,41.918,,6.840,25,12,32,,
T,2020-12-31 12:05:34,41.92167292,8.79769141,14,42.034,,5.920,27,11,32,,
T,2020-12-31 12:05:35,41.92175677,8.79772552,15,42.845,,6.590,24,11,32,,
T,2020-12-31 12:05:36,41.92172572,8.79769227,15,40.888,,4.610,24,10,32,,
T,2020-12-31 12:05:37,41.92169730,8.79768079,15,40.086,,3.130,25,10,32,,
T,2020-12-31 12:05:38,41.92174737,8.79774675,14,39.687,,3.890,26,12,32,,
T,2020-12-31 12:05:39,41.92181342,8.79775799,15,40.743,,4.620,24,13,32,,
T,2020-12-31 12:05:40,41.92181689,8.79779980,14,41.326,,4.000,26,13,32,,
T,2020-12-31 12:05:41,41.92189661,8.79784937,14,41.452,,5.000,26,14,32,,
T,2020-12-31 12:05:42,41.92196975,8.79788705,15,41.272,,5.740,26,14,32,,
T,2020-12-31 12:05:43,41.92204820,8.79799102,15,41.079,,6.690,27,13,32,,
T,2020-12-31 12:05:44,41.92212854,8.79804298,14,40.479,,7.400,29,12,32,,
T,2020-12-31 12:05:45,41.92213665,8.79806329,14,42.461,,6.220,29,13,32,,
T,2020-12-31 12:05:46,41.92216681,8.79810507,13,42.412,,5.920,29,12,32,,
T,2020-12-31 12:05:47,41.92224345,8.79817376,14,42.544,,6.860,24,13,32,,
T,2020-12-31 12:05:48,41.92236112,8.79826193,14,39.879,,8.330,26,14,32,,
T,2020-12-31 12:05:49,41.92243797,8.79825257,14,41.880,,8.320,27,14,32,,
T,2020-12-31 12:05:50,41.92243386,8.79824837,13,42.604,,6.240,30,16,32,,
T,2020-12-31 12:05:51,41.92247524,8.79822322,13,43.635,,5.820,26,15,32,,
T,2020-12-31 12:05:52,41.92253248,8.79826704,13,45.202,,6.360,28,15,32,,
T,2020-12-31 12:05:53,41.92260313,8.79836098,13,44.256,,6.320,27,15,32,,
T,2020-12-31 12:05:54,41.92265497,8.79839911,13,45.845,,6.540,29,15,32,,
T,2020-12-31 12:05:55,41.92269471,8.79842387,13,45.188,,6.610,30,15,32,,
T,2020-12-31 12:05:56,41.92274471,8.79845347,13,45.539,,6.720,28,15,32,,
T,2020-12-31 12:05:57,41.92283585,8.79853273,13,42.328,,7.100,30,14,32,,
T,2020-12-31 12:05:58,41.92288389,8.79853405,13,42.581,,6.720,28,13,32,,
T,2020-12-31 12:05:59,41.92293309,8.79857970,13,40.578,,6.580,28,13,32,,
T,2020-12-31 12:06:00,41.92297559,8.79859713,13,39.490,,6.440,27,12,32,,
T,2020-12-31 12:06:01,41.92304541,8.79865082,13,37.755,,6.670,28,14,32,,
T,2020-12-31 12:06:02,41.92309731,8.79868565,13,37.649,,6.740,28,13,32,,
T,2020-12-31 12:06:03,41.92314869,8.79870651,13,37.284,,6.570,27,13,32,,
T,2020-12-31 12:06:04,41.92320091,8.79874170,13,36.774,,6.440,26,14,32,,
T,2020-12-31 12:06:05,41.92326828,8.79874572,13,37.552,,7.180,24,12,32,,
T,2020-12-31 12:06:06,41.92331531,8.79876769,13,37.006,,7.030,25,13,31,,
T,2020-12-31 12:06:07,41.92336721,8.79880570,13,36.639,,6.980,24,13,32,,
T,2020-12-31 12:06:08,41.92343666,8.79884529,13,66.442,,7.240,25,14,32,,
T,2020-12-31 12:06:09,41.92344553,8.79883809,14,59.220,,5.760,25,14,32,,
T,2020-12-31 12:06:10,41.92351176,8.79888358,13,52.257,,6.710,26,14,32,,
T,2020-12-31 12:06:11,41.92357206,8.79900422,13,53.576,,7.920,29,15,32,,
T,2020-12-31 12:06:12,41.92362489,8.79899504,13,52.411,,7.120,27,15,32,,
T,2020-12-31 12:06:13,41.92369163,8.79903622,13,51.837,,7.200,28,14,32,,
T,2020-12-31 12:06:14,41.92375885,8.79908382,13,48.909,,7.480,357,13,32,,
T,2020-12-31 12:06:15,41.92383257,8.79912339,14,48.145,,7.610,343,13,32,,
T,2020-12-31 12:06:16,41.92390715,8.79915327,14,47.264,,7.750,343,15,32,,
T,2020-12-31 12:06:17,41.92397138,8.79914234,14,46.204,,7.550,340,14,32,,
T,2020-12-31 12:06:18,41.92402156,8.79913591,14,45.166,,7.290,335,14,32,,
T,2020-12-31 12:06:19,41.92407021,8.79914837,14,44.477,,6.280,336,12,32,,
T,2020-12-31 12:06:20,41.92412676,8.79916102,15,44.091,,6.270,9,14,32,,
T,2020-12-31 12:06:21,41.92420030,8.79915736,15,43.850,,6.720,4,13,32,,
T,2020-12-31 12:06:22,41.92426064,8.79916266,17,43.776,,6.710,4,9,32,,
T,2020-12-31 12:06:23,41.92432396,8.79916145,20,43.602,,6.880,2,9,32,,
T,2020-12-31 12:06:24,41.92438641,8.79917663,22,43.412,,6.920,4,9,32,,
T,2020-12-31 12:06:25,41.92441748,8.79913857,22,43.108,,6.360,355,8,32,,
T,2020-12-31 12:06:26,41.92457304,8.79929136,22,44.144,,8.620,12,6,32,,
T,2020-12-31 12:06:27,41.92470026,8.79933521,24,43.019,,9.980,16,8,32,,
T,2020-12-31 12:06:28,41.92477798,8.79948960,26,44.448,,10.370,32,9,32,,
T,2020-12-31 12:06:29,41.92483612,8.79956191,28,44.179,,9.710,27,9,32,,
T,2020-12-31 12:06:30,41.92491198,8.79960871,32,44.287,,9.680,25,10,32,,
T,2020-12-31 12:06:31,41.92497880,8.79964685,27,44.068,,9.440,29,11,32,,
T,2020-12-31 12:06:32,41.92510627,8.79974401,27,45.080,,10.120,25,13,32,,
T,2020-12-31 12:06:33,41.92509151,8.79979924,22,45.206,,7.840,27,12,32,,
T,2020-12-31 12:06:34,41.92510784,8.79979196,19,46.147,,7.160,19,13,31,,
T,2020-12-31 12:06:35,41.92514070,8.79984779,17,45.455,,7.520,28,13,32,,
T,2020-12-31 12:06:36,41.92515333,8.79985887,16,46.443,,7.810,33,13,32,,
T,2020-12-31 12:06:37,41.92518782,8.79990970,16,46.883,,6.220,33,13,32,,
T,2020-12-31 12:06:38,41.92521749,8.79992527,16,47.319,,6.110,35,11,32,,
T,2020-12-31 12:06:39,41.92523401,8.79995223,17,46.763,,6.640,39,11,32,,
T,2020-12-31 12:06:40,41.92529169,8.80000774,17,48.005,,6.220,36,12,32,,
T,2020-12-31 12:06:41,41.92533021,8.80004314,18,47.842,,5.790,37,12,32,,
T,2020-12-31 12:06:42,41.92539413,8.80006747,19,47.906,,5.370,41,12,32,,
T,2020-12-31 12:06:43,41.92546468,8.80011109,18,47.894,,6.360,37,10,32,,
T,2020-12-31 12:06:44,41.92547787,8.80022107,18,47.998,,6.310,41,12,32,,
T,2020-12-31 12:06:45,41.92551575,8.80027470,18,47.792,,6.350,42,9,32,,
T,2020-12-31 12:06:46,41.92557067,8.80032761,18,48.003,,6.970,39,10,32,,
T,2020-12-31 12:06:47,41.92561679,8.80033094,19,48.803,,6.140,37,11,32,,
T,2020-12-31 12:06:48,41.92566081,8.80035029,18,51.341,,5.980,37,12,32,,
T,2020-12-31 12:06:49,41.92570042,8.80037938,18,50.799,,6.230,351,15,32,,
T,2020-12-31 12:06:50,41.92575248,8.80041805,19,50.429,,6.560,350,13,32,,
T,2020-12-31 12:06:51,41.92580150,8.80038417,16,50.111,,5.230,350,15,32,,
T,2020-12-31 12:06:52,41.92583566,8.80040051,17,49.854,,4.830,352,14,32,,
T,2020-12-31 12:06:53,41.92590661,8.80044340,18,49.360,,5.740,25,12,32,,
T,2020-12-31 12:06:54,41.92595252,8.80047172,20,49.163,,5.790,25,10,32,,
T,2020-12-31 12:06:55,41.92600402,8.80050631,23,49.066,,5.710,24,6,32,,
T,2020-12-31 12:06:56,41.92604996,8.80053628,24,48.851,,5.850,25,5,32,,
T,2020-12-31 12:06:57,41.92615382,8.80058571,22,48.399,,7.060,20,6,32,,
T,2020-12-31 12:06:58,41.92622149,8.80060146,20,48.378,,7.060,20,6,32,,
T,2020-12-31 12:06:59,41.92629157,8.80066256,16,48.230,,7.650,31,11,32,,
T,2020-12-31 12:07:00,41.92636292,8.80072264,15,48.327,,7.610,46,12,32,,
T,2020-12-31 12:07:01,41.92641090,8.80079523,14,48.092,,7.610,58,13,32,,
T,2020-12-31 12:07:02,41.92647410,8.80077075,13,48.183,,6.730,33,13,31,,
T,2020-12-31 12:07:03,41.92655619,8.80079380,13,48.344,,7.320,14,13,32,,
T,2020-12-31 12:07:04,41.92668292,8.80085398,14,49.406,,7.700,21,12,32,,
T,2020-12-31 12:07:05,41.92670139,8.80095247,14,48.735,,7.360,28,11,31,,
T,2020-12-31 12:07:06,41.92675547,8.80098824,15,48.334,,7.220,25,11,31,,
T,2020-12-31 12:07:07,41.92680771,8.80101952,16,48.106,,7.060,28,9,32,,
T,2020-12-31 12:07:08,41.92692220,8.80107736,15,47.771,,7.090,23,10,32,,
T,2020-12-31 12:07:09,41.92701787,8.80110720,16,47.566,,7.160,25,11,32,,
T,2020-12-31 12:07:10,41.92710981,8.80116721,16,48.668,,7.530,27,12,32,,
T,2020-12-31 12:07:11,41.92714921,8.80109915,15,51.260,,6.840,23,12,32,,
T,2020-12-31 12:07:12,41.92721926,8.80114669,15,50.990,,7.250,17,11,31,,
T,2020-12-31 12:07:13,41.92722227,8.80115704,16,50.864,,5.580,19,11,32,,
T,2020-12-31 12:07:14,41.92726598,8.80116345,16,50.905,,5.300,26,10,32,,
T,2020-12-31 12:07:15,41.92733196,8.80121648,15,50.110,,6.110,29,13,32,,
T,2020-12-31 12:07:16,41.92740067,8.80127661,15,51.957,,6.520,29,14,32,,
T,2020-12-31 12:07:17,41.92750948,8.80139570,15,52.994,,7.590,29,15,32,,
T,2020-12-31 12:07:18,41.92759424,8.80146092,15,109.743,,8.160,35,16,32,,
T,2020-12-31 12:07:19,41.92757527,8.80145053,15,96.930,,7.080,36,16,32,,
T,2020-12-31 12:07:20,41.92757402,8.80140846,15,88.349,,6.050,33,17,32,,
T,2020-12-31 12:07:21,41.92761644,8.80145375,14,78.144,,6.560,35,16,32,,
T,2020-12-31 12:07:22,41.92769089,8.80149648,13,70.062,,7.050,34,15,32,,
T,2020-12-31 12:07:23,41.92775399,8.80158712,13,67.400,,6.950,33,15,32,,
T,2020-12-31 12:07:24,41.92774730,8.80157141,12,60.950,,6.620,37,16,32,,
T,2020-12-31 12:07:25,41.92779337,8.80164931,12,57.361,,6.910,38,15,32,,
T,2020-12-31 12:07:26,41.92783976,8.80169715,12,55.879,,6.900,36,14,32,,
T,2020-12-31 12:07:27,41.92790076,8.80174642,12,54.961,,6.980,35,15,32,,
T,2020-12-31 12:07:28,41.92796107,8.80179499,12,53.557,,7.070,37,16,32,,
T,2020-12-31 12:07:29,41.92801127,8.80195176,11,49.431,,7.580,38,16,32,,
T,2020-12-31 12:07:30,41.92807419,8.80203697,11,48.205,,8.160,40,17,32,,
T,2020-12-31 12:07:31,41.92813360,8.80208235,11,48.663,,7.330,37,17,32,,
T,2020-12-31 12:07:32,41.92818412,8.80211163,11,50.828,,6.990,39,17,32,,
T,2020-12-31 12:07:33,41.92822555,8.80216148,11,51.149,,7.500,41,17,32,,
T,2020-12-31 12:07:34,41.92826957,8.80221655,11,50.826,,7.510,41,16,32,,
T,2020-12-31 12:07:35,41.92831547,8.80226349,11,50.747,,7.180,41,17,32,,
T,2020-12-31 12:07:36,41.92838874,8.80231707,11,52.980,,7.260,39,17,32,,
T,2020-12-31 12:07:37,41.92842865,8.80238489,11,54.543,,7.120,39,17,32,,
T,2020-12-31 12:07:38,41.92846526,8.80245571,11,53.979,,7.000,40,16,32,,
T,2020-12-31 12:07:39,41.92851128,8.80250603,11,55.344,,6.880,41,15,32,,
T,2020-12-31 12:07:40,41.92855884,8.80254871,11,54.091,,6.940,41,15,32,,
T,2020-12-31 12:07:41,41.92860062,8.80261059,11,53.449,,6.790,41,15,32,,
T,2020-12-31 12:07:42,41.92864762,8.80266355,11,53.319,,6.950,39,15,32,,
T,2020-12-31 12:07:43,41.92869027,8.80271670,11,54.064,,6.310,37,15,32,,
T,2020-12-31 12:07:44,41.92873582,8.80277833,11,54.254,,7.130,42,15,32,,
T,2020-12-31 12:07:45,41.92878521,8.80285187,11,53.363,,7.560,40,15,32,,
T,2020-12-31 12:07:46,41.92881510,8.80291428,11,52.897,,7.070,30,17,32,,
T,2020-12-31 12:07:47,41.92885338,8.80297712,11,51.325,,7.090,43,17,32,,
T,2020-12-31 12:07:48,41.92889191,8.80302255,11,50.641,,6.900,41,16,32,,
T,2020-12-31 12:07:49,41.92894803,8.80309386,11,52.096,,7.240,45,15,32,,
T,2020-12-31 12:07:50,41.92897541,8.80315507,11,50.657,,6.590,45,16,32,,
T,2020-12-31 12:07:51,41.92903376,8.80321534,11,50.911,,6.730,45,13,32,,
T,2020-12-31 12:07:52,41.92909775,8.80326008,11,51.479,,6.330,43,13,32,,
T,2020-12-31 12:07:53,41.92915298,8.80332378,11,53.106,,6.120,45,18,32,,
T,2020-12-31 12:07:54,41.92916777,8.80337339,11,49.434,,5.660,43,18,32,,
T,2020-12-31 12:07:55,41.92920734,8.80342175,11,48.508,,5.570,43,17,32,,
T,2020-12-31 12:07:56,41.92925131,8.80347162,11,48.613,,5.670,44,17,32,,
T,2020-12-31 12:07:57,41.92928003,8.80352092,11,47.270,,5.370,43,18,32,,
T,2020-12-31 12:07:58,41.92931259,8.80357500,11,46.569,,5.280,44,18,32,,
T,2020-12-31 12:07:59,41.92935835,8.80363419,12,45.742,,5.710,43,17,32,,
T,2020-12-31 12:08:00,41.92935416,8.80366707,11,46.462,,4.200,46,18,32,,
T,2020-12-31 12:08:01,41.92936421,8.80370727,11,46.531,,3.990,47,20,32,,
T,2020-12-31 12:08:02,41.92938663,8.80373987,11,47.403,,3.830,49,20,32,,
T,2020-12-31 12:08:03,41.92939791,8.80377795,11,47.828,,3.660,53,19,32,,
T,2020-12-31 12:08:04,41.92941383,8.80381732,11,47.441,,3.780,54,18,32,,
T,2020-12-31 12:08:05,41.92943697,8.80385326,11,47.735,,3.570,57,20,32,,
T,2020-12-31 12:08:06,41.92945398,8.80388424,12,48.440,,3.300,60,18,32,,
T,2020-12-31 12:08:07,41.92946718,8.80390761,12,49.014,,2.920,62,17,32,,
T,2020-12-31 12:08:08,41.92948179,8.80394180,12,48.249,,3.240,62,18,32,,
T,2020-12-31 12:08:09,41.92949957,8.80399436,12,47.966,,3.660,65,20,32,,
T,2020-12-31 12:08:10,41.92951730,8.80404619,12,48.579,,3.540,67,20,32,,
T,2020-12-31 12:08:11,41.92953067,8.80407527,12,47.832,,2.780,65,21,32,,
T,2020-12-31 12:08:12,41.92954286,8.80409712,12,46.935,,2.420,66,20,31,,
T,2020-12-31 12:08:13,41.92955380,8.80411795,12,46.404,,2.410,66,19,32,,
T,2020-12-31 12:08:14,41.92955426,8.80413734,12,47.909,,2.410,73,19,32,,
T,2020-12-31 12:08:15,41.92955995,8.80417357,12,47.067,,3.100,74,19,32,,
T,2020-12-31 12:08:16,41.92957011,8.80421253,13,47.380,,3.280,73,19,32,,
T,2020-12-31 12:08:17,41.92958315,8.80424529,13,47.461,,2.900,78,18,32,,
T,2020-12-31 12:08:18,41.92959595,8.80428227,12,47.164,,3.360,80,19,32,,
T,2020-12-31 12:08:19,41.92959236,8.80431240,12,46.723,,2.880,83,19,32,,
T,2020-12-31 12:08:20,41.92958614,8.80434318,12,46.281,,3.140,85,20,32,,
T,2020-12-31 12:08:21,41.92958650,8.80437667,12,45.994,,3.070,86,16,32,,
T,2020-12-31 12:08:22,41.92958111,8.80441249,12,45.923,,3.160,90,18,32,,
T,2020-12-31 12:08:23,41.92958420,8.80445322,12,46.617,,3.310,93,18,32,,
T,2020-12-31 12:08:24,41.92959124,8.80449448,11,47.034,,3.330,92,16,32,,
T,2020-12-31 12:08:25,41.92959823,8.80453467,12,46.986,,3.400,94,17,32,,
T,2020-12-31 12:08:26,41.92959230,8.80457523,12,45.651,,3.080,96,18,32,,
T,2020-12-31 12:08:27,41.92958333,8.80460646,11,45.486,,2.360,96,19,32,,
T,2020-12-31 12:08:28,41.92957256,8.80463416,11,89.934,,2.180,99,19,32,,
T,2020-12-31 12:08:29,41.92957572,8.80466118,11,81.447,,2.130,100,18,31,,
T,2020-12-31 12:08:30,41.92958130,8.80468208,11,71.078,,1.990,101,18,32,,
T,2020-12-31 12:08:31,41.92958499,8.80470808,11,65.565,,2.200,99,17,32,,
T,2020-12-31 12:08:32,41.92958760,8.80473497,11,60.711,,2.370,100,17,32,,
T,2020-12-31 12:08:33,41.92958650,8.80475975,11,56.797,,2.270,106,18,32,,
T,2020-12-31 12:08:34,41.92958325,8.80478063,11,56.967,,2.170,104,20,32,,
T,2020-12-31 12:08:35,41.92957490,8.80481787,11,55.348,,3.050,108,20,32,,
T,2020-12-31 12:08:36,41.92956236,8.80485780,11,54.492,,3.320,111,20,31,,
T,2020-12-31 12:08:37,41.92954666,8.80491156,11,53.658,,4.400,107,18,32,,
T,2020-12-31 12:08:38,41.92953323,8.80496828,12,52.989,,4.560,108,19,32,,
T,2020-12-31 12:08:39,41.92951583,8.80501914,12,52.379,,4.250,115,19,32,,
T,2020-12-31 12:08:40,41.92949229,8.80506532,12,51.742,,4.330,127,17,32,,
T,2020-12-31 12:08:41,41.92947366,8.80510829,12,52.794,,4.120,118,17,32,,
T,2020-12-31 12:08:42,41.92947061,8.80514798,12,53.358,,3.940,111,16,32,,
T,2020-12-31 12:08:43,41.92946415,8.80518008,12,52.383,,3.680,118,19,32,,
T,2020-12-31 12:08:44,41.92946493,8.80522810,11,53.787,,4.810,110,18,32,,
T,2020-12-31 12:08:45,41.92948801,8.80530240,11,52.518,,5.130,96,18,32,,
T,2020-12-31 12:08:46,41.92947100,8.80536740,11,53.104,,5.350,100,19,32,,
T,2020-12-31 12:08:47,41.92946737,8.80543069,11,53.546,,5.370,96,18,32,,
T,2020-12-31 12:08:48,41.92945521,8.80551413,11,53.474,,5.780,92,20,32,,
T,2020-12-31 12:08:49,41.92947432,8.80557984,11,53.708,,5.900,83,20,32,,
T,2020-12-31 12:08:50,41.92947666,8.80563693,11,52.529,,5.430,79,20,32,,
T,2020-12-31 12:08:51,41.92950209,8.80570579,12,51.477,,5.400,63,20,32,,
T,2020-12-31 12:08:52,41.92951989,8.80575089,12,50.739,,5.150,60,21,32,,
T,2020-12-31 12:08:53,41.92954976,8.80578794,13,50.111,,4.810,54,20,32,,
T,2020-12-31 12:08:54,41.92957790,8.80584261,13,49.694,,4.930,52,18,32,,
T,2020-12-31 12:08:55,41.92958201,8.80588147,12,78.422,,5.030,49,18,32,,
T,2020-12-31 12:08:56,41.92963005,8.80598201,12,71.087,,6.890,46,19,32,,
T,2020-12-31 12:08:57,41.92966886,8.80605155,13,67.617,,6.890,42,20,32,,
T,2020-12-31 12:08:58,41.92972626,8.80612206,13,63.249,,7.030,37,18,32,,
T,2020-12-31 12:08:59,41.92977519,8.80619900,14,62.201,,7.330,42,17,32,,
T,2020-12-31 12:09:00,41.92983695,8.80625377,15,59.529,,7.560,35,16,32,,
T,2020-12-31 12:09:01,41.92989944,8.80630192,15,58.913,,7.440,40,17,32,,
T,2020-12-31 12:09:02,41.92995296,8.80635394,15,57.326,,7.380,31,15,32,,
T,2020-12-31 12:09:03,41.93003783,8.80639482,16,56.347,,7.700,30,12,32,,
T,2020-12-31 12:09:04,41.93012163,8.80643885,17,56.349,,7.930,38,12,32,,
T,2020-12-31 12:09:05,41.93022940,8.80646868,15,56.609,,8.290,29,14,32,,
T,2020-12-31 12:09:06,41.93032836,8.80646428,14,57.188,,8.290,22,16,32,,
T,2020-12-31 12:09:07,41.93038955,8.80650656,14,55.984,,8.180,23,16,32,,
T,2020-12-31 12:09:08,41.93046630,8.80654215,13,55.604,,8.470,24,16,32,,
T,2020-12-31 12:09:09,41.93051001,8.80655364,12,55.679,,7.990,18,18,32,,
T,2020-12-31 12:09:10,41.93055604,8.80656230,12,53.975,,7.680,15,18,33,,
T,2020-12-31 12:09:11,41.93064947,8.80661900,12,56.712,,8.170,17,18,33,,
T,2020-12-31 12:09:12,41.93073039,8.80658596,12,57.913,,8.210,7,18,33,,
T,2020-12-31 12:09:13,41.93080333,8.80656395,12,55.572,,8.110,359,18,33,,
T,2020-12-31 12:09:14,41.93089148,8.80655375,11,54.666,,7.540,354,17,33,,
T,2020-12-31 12:09:15,41.93095185,8.80653517,11,54.403,,6.990,355,16,33,,
T,2020-12-31 12:09:16,41.93102411,8.80651625,11,53.354,,7.340,356,17,33,,
T,2020-12-31 12:09:17,41.93106550,8.80648230,11,51.793,,6.520,353,17,33,,
T,2020-12-31 12:09:18,41.93111790,8.80648916,11,51.206,,6.100,353,16,33,,
T,2020-12-31 12:09:19,41.93117723,8.80649816,10,50.400,,5.760,357,17,33,,
T,2020-12-31 12:09:20,41.93123283,8.80649278,11,50.314,,5.750,4,18,33,,
T,2020-12-31 12:09:21,41.93125732,8.80650642,10,48.820,,3.840,10,19,32,,
T,2020-12-31 12:09:22,41.93130569,8.80650397,10,48.517,,4.840,15,18,33,,
T,2020-12-31 12:09:23,41.93136020,8.80652576,11,48.394,,5.020,24,17,33,,
