type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-01-06 10:36:19,43.57608472,3.95701518,4,57.337,,1.000,359,27,36,20210106-113619,GPS Logger: 20210106-113619
T,2021-01-06 10:36:20,43.57609847,3.95701370,4,57.055,,0.790,359,27,36,,
T,2021-01-06 10:36:21,43.57610163,3.95700420,4,56.470,,0.000,,27,36,,
T,2021-01-06 10:36:22,43.57610247,3.95699865,4,55.530,,0.000,,27,36,,
T,2021-01-06 10:36:23,43.57609816,3.95700094,4,55.638,,0.000,,29,36,,
T,2021-01-06 10:36:24,43.57609978,3.95700744,4,55.919,,0.430,359,29,36,,
T,2021-01-06 10:36:25,43.57610173,3.95699826,4,55.312,,0.000,,29,36,,
T,2021-01-06 10:36:26,43.57609643,3.95699826,4,55.358,,0.160,359,29,36,,
T,2021-01-06 10:36:27,43.57609147,3.95699751,4,55.076,,0.000,,29,36,,
T,2021-01-06 10:36:28,43.57609215,3.95699748,4,55.079,,0.000,,29,36,,
T,2021-01-06 10:36:29,43.57608923,3.95699515,4,55.377,,0.000,,28,36,,
T,2021-01-06 10:36:30,43.57608322,3.95700217,4,55.446,,0.880,359,28,36,,
T,2021-01-06 10:36:31,43.57608401,3.95700106,4,55.336,,0.000,,28,36,,
T,2021-01-06 10:36:32,43.57607534,3.95699977,4,55.699,,0.640,205,29,36,,
T,2021-01-06 10:36:33,43.57606374,3.95700785,4,55.234,,1.450,205,29,36,,
T,2021-01-06 10:36:34,43.57605021,3.95701092,4,55.615,,1.660,172,28,36,,
T,2021-01-06 10:36:35,43.57603568,3.95700980,4,55.263,,1.790,197,24,30,,
T,2021-01-06 10:36:36,43.57601865,3.95700797,4,55.920,,2.130,188,22,27,,
T,2021-01-06 10:36:37,43.57600480,3.95700560,4,56.148,,1.390,189,22,29,,
T,2021-01-06 10:36:38,43.57599525,3.95700450,4,55.820,,1.290,189,24,29,,
T,2021-01-06 10:36:39,43.57598526,3.95700538,4,56.172,,1.440,189,23,27,,
T,2021-01-06 10:36:40,43.57597532,3.95700847,4,56.135,,1.360,189,24,29,,
T,2021-01-06 10:36:41,43.57596347,3.95701019,4,56.642,,1.510,187,23,29,,
T,2021-01-06 10:36:42,43.57595110,3.95701213,4,56.233,,1.660,174,15,29,,
T,2021-01-06 10:36:43,43.57593695,3.95701650,4,56.120,,1.990,168,15,28,,
T,2021-01-06 10:36:44,43.57592332,3.95702252,4,56.202,,1.650,168,17,30,,
T,2021-01-06 10:36:45,43.57591179,3.95702775,4,56.273,,1.530,172,17,30,,
T,2021-01-06 10:36:46,43.57589774,3.95703230,4,55.495,,2.050,174,15,26,,
T,2021-01-06 10:36:47,43.57588448,3.95703485,4,54.893,,1.580,174,15,27,,
T,2021-01-06 10:36:48,43.57587042,3.95703682,4,56.296,,2.020,163,14,30,,
T,2021-01-06 10:36:49,43.57585470,3.95703953,4,56.422,,1.940,178,16,24,,
T,2021-01-06 10:36:50,43.57583954,3.95704208,4,55.313,,1.390,184,16,30,,
T,2021-01-06 10:36:51,43.57582468,3.95704526,4,54.619,,1.730,165,17,22,,
T,2021-01-06 10:36:52,43.57581186,3.95704814,4,54.454,,0.880,165,24,28,,
T,2021-01-06 10:36:53,43.57580444,3.95705591,4,54.354,,0.000,,21,25,,
T,2021-01-06 10:36:54,43.57580302,3.95706005,4,54.555,,0.000,,21,24,,
T,2021-01-06 10:36:55,43.57580240,3.95706361,4,54.637,,0.000,,20,23,,
T,2021-01-06 10:36:56,43.57580231,3.95706566,4,54.467,,0.000,,23,25,,
T,2021-01-06 10:36:57,43.57580067,3.95707141,4,54.496,,0.000,,16,22,,
T,2021-01-06 10:36:58,43.57580007,3.95707475,4,54.568,,0.000,,17,22,,
T,2021-01-06 10:36:59,43.57579981,3.95707695,4,54.866,,0.000,,22,26,,
T,2021-01-06 10:37:00,43.57579908,3.95707895,4,55.399,,0.000,,20,24,,
T,2021-01-06 10:37:01,43.57579895,3.95708193,4,55.242,,0.000,,19,23,,
T,2021-01-06 10:37:02,43.57580096,3.95708351,4,55.123,,0.000,,21,25,,
T,2021-01-06 10:37:03,43.57580200,3.95708472,4,54.799,,0.000,,21,28,,
T,2021-01-06 10:37:04,43.57580312,3.95708431,5,54.576,,0.000,,20,27,,
T,2021-01-06 10:37:05,43.57580361,3.95708412,5,54.602,,0.000,,20,25,,
T,2021-01-06 10:37:06,43.57580388,3.95708391,5,54.586,,0.000,,19,28,,
T,2021-01-06 10:37:07,43.57580365,3.95708290,5,54.540,,0.000,,14,26,,
T,2021-01-06 10:37:08,43.57580500,3.95708125,5,54.252,,0.000,,18,26,,
T,2021-01-06 10:37:09,43.57580561,3.95708051,4,54.369,,0.000,,19,26,,
T,2021-01-06 10:37:10,43.57580593,3.95708013,4,54.365,,0.000,,20,26,,
T,2021-01-06 10:37:11,43.57580571,3.95708020,4,54.421,,0.000,,18,23,,
T,2021-01-06 10:37:12,43.57580561,3.95708025,4,54.421,,0.000,,22,26,,
T,2021-01-06 10:37:13,43.57580573,3.95708031,4,54.428,,0.000,,18,22,,
T,2021-01-06 10:37:14,43.57580602,3.95708049,4,54.445,,0.000,,24,28,,
T,2021-01-06 10:37:15,43.57580618,3.95708057,4,54.451,,0.000,,23,27,,
T,2021-01-06 10:37:16,43.57580627,3.95708053,4,54.439,,0.000,,24,28,,
T,2021-01-06 10:37:17,43.57580706,3.95707968,4,54.278,,0.000,,18,26,,
T,2021-01-06 10:37:18,43.57580744,3.95707933,4,54.283,,0.000,,19,26,,
T,2021-01-06 10:37:19,43.57580749,3.95707913,4,54.288,,0.000,,19,28,,
T,2021-01-06 10:37:20,43.57580756,3.95707912,4,54.311,,0.000,,20,28,,
T,2021-01-06 10:37:21,43.57580760,3.95707913,4,54.310,,0.000,,21,29,,
T,2021-01-06 10:37:22,43.57580764,3.95707913,4,54.302,,0.000,,16,23,,
T,2021-01-06 10:37:23,43.57580747,3.95707939,4,54.355,,0.000,,18,25,,
T,2021-01-06 10:37:24,43.57580739,3.95707950,4,54.350,,0.000,,22,28,,
T,2021-01-06 10:37:25,43.57580735,3.95707957,4,54.345,,0.000,,17,24,,
T,2021-01-06 10:37:26,43.57580706,3.95707981,4,54.865,,0.280,163,21,28,,
T,2021-01-06 10:37:27,43.57581019,3.95707862,4,53.782,,0.000,,22,27,,
T,2021-01-06 10:37:28,43.57581411,3.95708017,4,53.432,,0.000,,20,25,,
T,2021-01-06 10:37:29,43.57581300,3.95708290,4,53.285,,0.000,,22,27,,
T,2021-01-06 10:37:30,43.57581727,3.95708179,4,52.230,,0.000,,22,26,,
T,2021-01-06 10:37:31,43.57581763,3.95708363,4,52.414,,0.000,,19,23,,
T,2021-01-06 10:37:32,43.57581825,3.95708701,4,52.378,,0.000,,24,28,,
T,2021-01-06 10:37:33,43.57581733,3.95708845,4,52.488,,0.000,,25,29,,
T,2021-01-06 10:37:34,43.57581901,3.95708440,4,52.969,,0.000,,25,29,,
T,2021-01-06 10:37:35,43.57581921,3.95708164,4,53.220,,0.000,,24,28,,
T,2021-01-06 10:37:36,43.57582005,3.95708113,4,53.273,,0.000,,25,29,,
T,2021-01-06 10:37:37,43.57582085,3.95708141,4,53.282,,0.000,,23,29,,
T,2021-01-06 10:37:38,43.57582070,3.95708243,4,53.422,,0.000,,22,28,,
T,2021-01-06 10:37:39,43.57582052,3.95708274,4,53.541,,0.000,,21,27,,
T,2021-01-06 10:37:40,43.57582042,3.95708269,4,53.625,,0.000,,22,28,,
T,2021-01-06 10:37:41,43.57582037,3.95708283,4,53.602,,0.000,,23,29,,
T,2021-01-06 10:37:42,43.57582034,3.95708289,4,53.614,,0.000,,21,27,,
T,2021-01-06 10:37:43,43.57582034,3.95708292,4,53.615,,0.000,,23,29,,
T,2021-01-06 10:37:44,43.57582038,3.95708296,4,53.616,,0.000,,22,28,,
T,2021-01-06 10:37:45,43.57582041,3.95708298,4,53.619,,0.000,,21,29,,
T,2021-01-06 10:37:46,43.57582044,3.95708299,4,53.622,,0.000,,21,29,,
T,2021-01-06 10:37:47,43.57582048,3.95708303,4,53.626,,0.000,,20,28,,
T,2021-01-06 10:37:48,43.57582052,3.95708306,4,53.625,,0.000,,21,29,,
T,2021-01-06 10:37:49,43.57582055,3.95708311,4,53.627,,0.000,,19,27,,
T,2021-01-06 10:37:50,43.57582059,3.95708314,4,53.631,,0.000,,20,28,,
T,2021-01-06 10:37:51,43.57582064,3.95708317,4,53.629,,0.000,,19,27,,
T,2021-01-06 10:37:52,43.57582068,3.95708319,4,53.639,,0.000,,19,27,,
T,2021-01-06 10:37:53,43.57582070,3.95708320,4,53.635,,0.000,,21,29,,
T,2021-01-06 10:37:54,43.57582071,3.95708323,4,53.634,,0.000,,21,29,,
T,2021-01-06 10:37:55,43.57582073,3.95708327,4,53.630,,0.000,,20,28,,
T,2021-01-06 10:37:56,43.57582074,3.95708328,4,53.630,,0.000,,20,28,,
T,2021-01-06 10:37:57,43.57582077,3.95708328,4,53.635,,0.000,,21,29,,
T,2021-01-06 10:37:58,43.57582079,3.95708327,4,53.636,,0.000,,21,29,,
T,2021-01-06 10:37:59,43.57582080,3.95708327,4,53.635,,0.000,,21,28,,
T,2021-01-06 10:38:00,43.57582081,3.95708327,4,53.631,,0.000,,19,26,,
T,2021-01-06 10:38:01,43.57582083,3.95708325,4,53.634,,0.000,,19,26,,
T,2021-01-06 10:38:02,43.57582085,3.95708322,4,53.637,,0.000,,20,28,,
T,2021-01-06 10:38:03,43.57582088,3.95708319,4,53.640,,0.000,,21,29,,
T,2021-01-06 10:38:04,43.57582089,3.95708317,4,53.644,,0.000,,21,29,,
T,2021-01-06 10:38:05,43.57582090,3.95708314,4,53.645,,0.000,,19,27,,
T,2021-01-06 10:38:06,43.57582091,3.95708313,4,53.650,,0.000,,21,29,,
T,2021-01-06 10:38:07,43.57582090,3.95708315,4,53.650,,0.000,,21,28,,
T,2021-01-06 10:38:08,43.57582092,3.95708319,4,53.649,,0.000,,21,28,,
T,2021-01-06 10:38:09,43.57582094,3.95708322,4,53.646,,0.000,,21,28,,
T,2021-01-06 10:38:10,43.57582095,3.95708324,4,53.646,,0.000,,21,27,,
T,2021-01-06 10:38:11,43.57582095,3.95708325,4,53.647,,0.000,,20,27,,
T,2021-01-06 10:38:12,43.57582094,3.95708327,4,53.647,,0.000,,21,28,,
T,2021-01-06 10:38:13,43.57582095,3.95708327,4,53.649,,0.000,,21,28,,
T,2021-01-06 10:38:14,43.57582097,3.95708329,4,53.642,,0.000,,21,28,,
T,2021-01-06 10:38:15,43.57582098,3.95708330,4,53.642,,0.000,,22,29,,
T,2021-01-06 10:38:16,43.57582100,3.95708332,4,53.643,,0.000,,21,28,,
T,2021-01-06 10:38:17,43.57582102,3.95708332,4,53.642,,0.000,,22,28,,
T,2021-01-06 10:38:18,43.57582102,3.95708334,4,53.638,,0.000,,20,26,,
T,2021-01-06 10:38:19,43.57582103,3.95708336,4,53.635,,0.000,,22,28,,
T,2021-01-06 10:38:20,43.57582101,3.95708337,4,53.638,,0.000,,22,28,,
T,2021-01-06 10:38:21,43.57582100,3.95708336,4,53.640,,0.000,,20,26,,
T,2021-01-06 10:38:22,43.57582099,3.95708336,4,53.641,,0.000,,20,26,,
T,2021-01-06 10:38:23,43.57582097,3.95708337,4,53.642,,0.000,,18,25,,
T,2021-01-06 10:38:24,43.57582095,3.95708337,4,53.646,,0.000,,22,28,,
T,2021-01-06 10:38:25,43.57582094,3.95708339,4,53.640,,0.000,,21,27,,
T,2021-01-06 10:38:26,43.57582093,3.95708342,4,53.639,,0.000,,21,27,,
T,2021-01-06 10:38:27,43.57582092,3.95708347,4,53.637,,0.000,,20,27,,
T,2021-01-06 10:38:28,43.57582091,3.95708351,4,53.631,,0.000,,21,28,,
T,2021-01-06 10:38:29,43.57582090,3.95708355,4,53.634,,0.000,,21,28,,
T,2021-01-06 10:38:30,43.57582090,3.95708358,4,53.632,,0.000,,21,27,,
T,2021-01-06 10:38:31,43.57582090,3.95708362,4,53.630,,0.000,,21,27,,
T,2021-01-06 10:38:32,43.57582089,3.95708364,4,53.626,,0.000,,22,27,,
T,2021-01-06 10:38:33,43.57582089,3.95708365,4,53.628,,0.000,,23,28,,
T,2021-01-06 10:38:34,43.57582088,3.95708365,4,53.628,,0.000,,23,28,,
T,2021-01-06 10:38:35,43.57582090,3.95708364,4,53.631,,0.000,,21,26,,
T,2021-01-06 10:38:36,43.57582090,3.95708365,4,53.630,,0.000,,22,27,,
T,2021-01-06 10:38:37,43.57582090,3.95708366,4,53.625,,0.000,,21,26,,
T,2021-01-06 10:38:38,43.57582088,3.95708368,4,53.623,,0.000,,22,27,,
T,2021-01-06 10:38:39,43.57582087,3.95708369,4,53.622,,0.000,,22,27,,
T,2021-01-06 10:38:40,43.57582088,3.95708372,4,53.618,,0.000,,22,26,,
T,2021-01-06 10:38:41,43.57582088,3.95708375,4,53.616,,0.000,,24,28,,
T,2021-01-06 10:38:42,43.57582088,3.95708377,4,53.615,,0.000,,23,28,,
T,2021-01-06 10:38:43,43.57582091,3.95708378,4,53.612,,0.000,,22,27,,
T,2021-01-06 10:38:44,43.57582093,3.95708380,4,53.609,,0.000,,21,26,,
T,2021-01-06 10:38:45,43.57582094,3.95708383,4,53.605,,0.000,,20,27,,
T,2021-01-06 10:38:46,43.57582094,3.95708385,4,53.608,,0.000,,20,27,,
T,2021-01-06 10:38:47,43.57582094,3.95708386,4,53.611,,0.000,,20,27,,
T,2021-01-06 10:38:48,43.57582093,3.95708385,4,53.610,,0.000,,21,28,,
T,2021-01-06 10:38:49,43.57582093,3.95708386,4,53.610,,0.000,,21,28,,
T,2021-01-06 10:38:50,43.57582092,3.95708385,4,53.611,,0.000,,20,27,,
T,2021-01-06 10:38:51,43.57582092,3.95708385,4,53.611,,0.000,,19,27,,
T,2021-01-06 10:38:52,43.57582090,3.95708388,4,53.606,,0.000,,20,28,,
T,2021-01-06 10:38:53,43.57582089,3.95708389,4,53.607,,0.000,,18,26,,
T,2021-01-06 10:38:54,43.57582088,3.95708391,4,53.601,,0.000,,19,27,,
T,2021-01-06 10:38:55,43.57582090,3.95708393,4,53.600,,0.000,,20,28,,
T,2021-01-06 10:38:56,43.57582091,3.95708394,4,53.601,,0.000,,18,25,,
T,2021-01-06 10:38:57,43.57582090,3.95708395,4,53.601,,0.000,,20,27,,
T,2021-01-06 10:38:58,43.57582092,3.95708394,4,53.602,,0.000,,20,27,,
T,2021-01-06 10:38:59,43.57582094,3.95708393,4,53.605,,0.000,,20,27,,
T,2021-01-06 10:39:00,43.57582096,3.95708392,4,53.602,,0.000,,22,28,,
T,2021-01-06 10:39:01,43.57582097,3.95708392,4,53.602,,0.000,,22,28,,
T,2021-01-06 10:39:02,43.57582099,3.95708392,4,53.599,,0.000,,19,25,,
T,2021-01-06 10:39:03,43.57582101,3.95708392,4,53.596,,0.000,,21,27,,
T,2021-01-06 10:39:04,43.57582101,3.95708393,4,53.596,,0.000,,21,27,,
T,2021-01-06 10:39:05,43.57582103,3.95708395,4,53.590,,0.000,,19,25,,
T,2021-01-06 10:39:06,43.57582103,3.95708397,4,53.589,,0.000,,20,26,,
T,2021-01-06 10:39:07,43.57582106,3.95708399,4,53.582,,0.000,,22,28,,
T,2021-01-06 10:39:08,43.57582107,3.95708401,4,53.580,,0.000,,21,28,,
T,2021-01-06 10:39:09,43.57582108,3.95708403,4,53.574,,0.000,,20,27,,
T,2021-01-06 10:39:10,43.57582108,3.95708405,4,53.575,,0.000,,19,26,,
T,2021-01-06 10:39:11,43.57582108,3.95708407,4,53.574,,0.000,,16,25,,
T,2021-01-06 10:39:12,43.57582109,3.95708409,4,53.569,,0.000,,19,27,,
T,2021-01-06 10:39:13,43.57582110,3.95708410,4,53.567,,0.000,,17,26,,
T,2021-01-06 10:39:14,43.57582110,3.95708411,4,53.568,,0.000,,19,27,,
T,2021-01-06 10:39:15,43.57582111,3.95708412,4,53.568,,0.000,,19,28,,
T,2021-01-06 10:39:16,43.57582112,3.95708413,4,53.566,,0.000,,17,26,,
T,2021-01-06 10:39:17,43.57582113,3.95708415,4,53.566,,0.000,,16,25,,
T,2021-01-06 10:39:18,43.57582114,3.95708417,4,53.567,,0.000,,18,27,,
T,2021-01-06 10:39:19,43.57582115,3.95708418,4,53.565,,0.000,,18,27,,
T,2021-01-06 10:39:20,43.57582116,3.95708419,4,53.560,,0.000,,18,27,,
T,2021-01-06 10:39:21,43.57582117,3.95708421,4,53.557,,0.000,,19,28,,
T,2021-01-06 10:39:22,43.57582118,3.95708421,4,53.558,,0.000,,18,27,,
T,2021-01-06 10:39:23,43.57582118,3.95708423,4,53.557,,0.000,,16,25,,
T,2021-01-06 10:39:24,43.57582118,3.95708424,4,53.558,,0.000,,19,27,,
T,2021-01-06 10:39:25,43.57582120,3.95708425,4,53.555,,0.000,,19,27,,
T,2021-01-06 10:39:26,43.57582120,3.95708426,4,53.554,,0.000,,18,25,,
T,2021-01-06 10:39:27,43.57582119,3.95708425,4,53.560,,0.000,,17,25,,
T,2021-01-06 10:39:28,43.57582118,3.95708425,4,53.560,,0.000,,20,27,,
T,2021-01-06 10:39:29,43.57582117,3.95708425,4,53.563,,0.000,,21,28,,
T,2021-01-06 10:39:30,43.57582116,3.95708426,4,53.560,,0.000,,19,27,,
T,2021-01-06 10:39:31,43.57582116,3.95708427,4,53.558,,0.000,,19,27,,
T,2021-01-06 10:39:32,43.57582117,3.95708429,4,53.555,,0.000,,18,27,,
T,2021-01-06 10:39:33,43.57582116,3.95708429,4,53.559,,0.000,,18,26,,
T,2021-01-06 10:39:34,43.57582113,3.95708433,4,53.573,,0.000,,19,27,,
T,2021-01-06 10:39:35,43.57582113,3.95708436,4,53.576,,0.000,,20,27,,
T,2021-01-06 10:39:36,43.57582112,3.95708438,4,53.580,,0.000,,20,27,,
T,2021-01-06 10:39:37,43.57582112,3.95708440,4,53.589,,0.000,,20,28,,
T,2021-01-06 10:39:38,43.57582109,3.95708442,4,53.592,,0.000,,19,27,,
T,2021-01-06 10:39:39,43.57582108,3.95708444,4,53.596,,0.000,,18,27,,
T,2021-01-06 10:39:40,43.57582107,3.95708445,4,53.593,,0.000,,19,28,,
T,2021-01-06 10:39:41,43.57582107,3.95708446,4,53.593,,0.000,,19,28,,
T,2021-01-06 10:39:42,43.57582106,3.95708448,4,53.593,,0.000,,20,28,,
T,2021-01-06 10:39:43,43.57582105,3.95708450,4,53.594,,0.000,,20,27,,
T,2021-01-06 10:39:44,43.57582104,3.95708455,4,53.588,,0.000,,21,28,,
T,2021-01-06 10:39:45,43.57582102,3.95708459,4,53.591,,0.000,,20,28,,
T,2021-01-06 10:39:46,43.57582102,3.95708462,4,53.584,,0.000,,20,28,,
T,2021-01-06 10:39:47,43.57582102,3.95708467,4,53.578,,0.000,,20,28,,
T,2021-01-06 10:39:48,43.57582101,3.95708471,4,53.577,,0.000,,18,26,,
T,2021-01-06 10:39:49,43.57582101,3.95708474,4,53.580,,0.000,,20,28,,
T,2021-01-06 10:39:50,43.57582101,3.95708478,4,53.577,,0.000,,17,24,,
T,2021-01-06 10:39:51,43.57582102,3.95708480,4,53.578,,0.000,,20,26,,
T,2021-01-06 10:39:52,43.57582104,3.95708481,4,53.577,,0.000,,20,26,,
T,2021-01-06 10:39:53,43.57582104,3.95708482,4,53.576,,0.000,,19,25,,
T,2021-01-06 10:39:54,43.57582105,3.95708482,4,53.576,,0.000,,21,28,,
T,2021-01-06 10:39:55,43.57582106,3.95708481,4,53.572,,0.000,,19,26,,
T,2021-01-06 10:39:56,43.57582107,3.95708480,4,53.564,,0.000,,18,26,,
T,2021-01-06 10:39:57,43.57582108,3.95708481,4,53.564,,0.000,,17,24,,
T,2021-01-06 10:39:58,43.57582108,3.95708482,4,53.563,,0.000,,20,27,,
T,2021-01-06 10:39:59,43.57582109,3.95708482,4,53.563,,0.000,,19,27,,
T,2021-01-06 10:40:00,43.57582108,3.95708484,4,53.560,,0.000,,20,27,,
T,2021-01-06 10:40:01,43.57582108,3.95708484,4,53.559,,0.000,,17,27,,
T,2021-01-06 10:40:02,43.57582109,3.95708485,4,53.561,,0.000,,17,28,,
T,2021-01-06 10:40:03,43.57582110,3.95708488,4,53.558,,0.000,,17,27,,
T,2021-01-06 10:40:04,43.57582112,3.95708491,4,53.554,,0.000,,18,28,,
T,2021-01-06 10:40:05,43.57582111,3.95708491,4,53.557,,0.000,,17,27,,
T,2021-01-06 10:40:06,43.57582110,3.95708493,4,53.555,,0.000,,17,26,,
T,2021-01-06 10:40:07,43.57582110,3.95708495,4,53.555,,0.000,,18,27,,
T,2021-01-06 10:40:08,43.57582111,3.95708497,4,53.551,,0.000,,18,26,,
T,2021-01-06 10:40:09,43.57582113,3.95708500,4,53.550,,0.000,,19,28,,
T,2021-01-06 10:40:10,43.57582112,3.95708501,4,53.552,,0.000,,19,28,,
T,2021-01-06 10:40:11,43.57582112,3.95708502,4,53.551,,0.000,,19,28,,
T,2021-01-06 10:40:12,43.57582113,3.95708503,4,53.548,,0.000,,17,27,,
T,2021-01-06 10:40:13,43.57582117,3.95708504,4,53.544,,0.000,,17,26,,
T,2021-01-06 10:40:14,43.57582118,3.95708505,4,53.543,,0.000,,17,28,,
T,2021-01-06 10:40:15,43.57582119,3.95708507,4,53.541,,0.000,,17,27,,
T,2021-01-06 10:40:16,43.57582119,3.95708510,4,53.540,,0.000,,17,27,,
T,2021-01-06 10:40:17,43.57582122,3.95708514,4,53.538,,0.000,,18,27,,
T,2021-01-06 10:40:18,43.57582124,3.95708517,4,53.539,,0.000,,16,26,,
T,2021-01-06 10:40:19,43.57582126,3.95708519,4,53.537,,0.000,,17,27,,
T,2021-01-06 10:40:20,43.57582126,3.95708520,4,53.538,,0.000,,18,26,,
T,2021-01-06 10:40:21,43.57582126,3.95708520,4,53.541,,0.000,,18,28,,
T,2021-01-06 10:40:22,43.57582127,3.95708522,4,53.542,,0.000,,18,28,,
T,2021-01-06 10:40:23,43.57582127,3.95708523,4,53.542,,0.000,,18,27,,
T,2021-01-06 10:40:24,43.57582126,3.95708524,4,53.542,,0.000,,17,26,,
T,2021-01-06 10:40:25,43.57582127,3.95708525,4,53.536,,0.000,,17,25,,
T,2021-01-06 10:40:26,43.57582128,3.95708527,4,53.534,,0.000,,18,26,,
T,2021-01-06 10:40:27,43.57582129,3.95708528,4,53.533,,0.000,,19,27,,
T,2021-01-06 10:40:28,43.57582132,3.95708530,4,53.529,,0.000,,19,27,,
T,2021-01-06 10:40:29,43.57582134,3.95708532,4,53.527,,0.000,,19,26,,
T,2021-01-06 10:40:30,43.57582134,3.95708534,4,53.528,,0.000,,18,27,,
T,2021-01-06 10:40:31,43.57582134,3.95708534,4,53.529,,0.000,,18,26,,
T,2021-01-06 10:40:32,43.57582133,3.95708536,4,53.525,,0.000,,19,27,,
T,2021-01-06 10:40:33,43.57582131,3.95708538,4,53.524,,0.000,,18,26,,
T,2021-01-06 10:40:34,43.57582128,3.95708541,4,53.526,,0.000,,19,28,,
T,2021-01-06 10:40:35,43.57582127,3.95708544,4,53.522,,0.000,,19,27,,
T,2021-01-06 10:40:36,43.57582127,3.95708545,4,53.520,,0.000,,15,25,,
T,2021-01-06 10:40:37,43.57582127,3.95708546,4,53.523,,0.000,,18,27,,
T,2021-01-06 10:40:38,43.57582129,3.95708548,4,53.517,,0.000,,20,28,,
T,2021-01-06 10:40:39,43.57582129,3.95708549,4,53.517,,0.000,,20,28,,
T,2021-01-06 10:40:40,43.57582130,3.95708550,4,53.517,,0.000,,20,27,,
T,2021-01-06 10:40:41,43.57582130,3.95708551,4,53.517,,0.000,,20,28,,
T,2021-01-06 10:40:42,43.57582134,3.95708551,4,53.517,,0.000,,19,27,,
T,2021-01-06 10:40:43,43.57582136,3.95708550,4,53.518,,0.000,,19,26,,
T,2021-01-06 10:40:44,43.57582140,3.95708548,4,53.518,,0.000,,18,26,,
T,2021-01-06 10:40:45,43.57582142,3.95708548,4,53.518,,0.000,,19,25,,
T,2021-01-06 10:40:46,43.57582140,3.95708550,4,53.523,,0.000,,21,27,,
T,2021-01-06 10:40:47,43.57582140,3.95708550,4,53.521,,0.000,,20,26,,
T,2021-01-06 10:40:48,43.57582141,3.95708552,4,53.518,,0.000,,21,27,,
T,2021-01-06 10:40:49,43.57582143,3.95708553,4,53.514,,0.000,,20,26,,
T,2021-01-06 10:40:50,43.57582144,3.95708554,4,53.514,,0.000,,21,27,,
T,2021-01-06 10:40:51,43.57582146,3.95708554,4,53.511,,0.000,,16,23,,
T,2021-01-06 10:40:52,43.57582149,3.95708554,4,53.507,,0.000,,20,27,,
T,2021-01-06 10:40:53,43.57582151,3.95708555,4,53.506,,0.000,,19,26,,
T,2021-01-06 10:40:54,43.57582152,3.95708556,4,53.506,,0.000,,19,26,,
T,2021-01-06 10:40:55,43.57582151,3.95708557,4,53.505,,0.000,,19,26,,
T,2021-01-06 10:40:56,43.57582152,3.95708558,4,53.497,,0.000,,19,27,,
T,2021-01-06 10:40:57,43.57582152,3.95708560,4,53.493,,0.000,,16,24,,
T,2021-01-06 10:40:58,43.57582154,3.95708565,4,53.487,,0.000,,20,26,,
T,2021-01-06 10:40:59,43.57582155,3.95708569,4,53.486,,0.000,,21,27,,
T,2021-01-06 10:41:00,43.57582156,3.95708572,4,53.487,,0.000,,21,26,,
T,2021-01-06 10:41:01,43.57582157,3.95708575,4,53.482,,0.000,,21,26,,
T,2021-01-06 10:41:02,43.57582165,3.95708569,4,53.443,,0.000,,23,28,,
T,2021-01-06 10:41:03,43.57582168,3.95708566,4,53.447,,0.000,,19,24,,
T,2021-01-06 10:41:04,43.57582170,3.95708564,4,53.452,,0.000,,20,27,,
T,2021-01-06 10:41:05,43.57582171,3.95708563,4,53.451,,0.000,,20,27,,
T,2021-01-06 10:41:06,43.57582171,3.95708564,4,53.448,,0.000,,19,27,,
T,2021-01-06 10:41:07,43.57582170,3.95708563,4,53.449,,0.000,,20,28,,
T,2021-01-06 10:41:08,43.57582170,3.95708565,4,53.448,,0.000,,19,26,,
T,2021-01-06 10:41:09,43.57582196,3.95708541,4,53.342,,0.000,,19,28,,
T,2021-01-06 10:41:10,43.57582207,3.95708532,4,53.338,,0.000,,17,27,,
T,2021-01-06 10:41:11,43.57582211,3.95708529,4,53.339,,0.000,,18,28,,
T,2021-01-06 10:41:12,43.57582213,3.95708529,4,53.335,,0.000,,16,27,,
T,2021-01-06 10:41:13,43.57582215,3.95708531,4,53.333,,0.000,,17,26,,
T,2021-01-06 10:41:14,43.57582215,3.95708533,4,53.335,,0.000,,16,25,,
T,2021-01-06 10:41:15,43.57582215,3.95708535,4,53.336,,0.000,,19,28,,
T,2021-01-06 10:41:16,43.57582214,3.95708536,4,53.341,,0.000,,20,26,,
T,2021-01-06 10:41:17,43.57582214,3.95708536,4,53.341,,0.000,,22,26,,
T,2021-01-06 10:41:18,43.57582215,3.95708539,4,53.340,,0.000,,22,26,,
T,2021-01-06 10:41:19,43.57582214,3.95708541,4,53.344,,0.000,,24,28,,
T,2021-01-06 10:41:20,43.57582214,3.95708542,4,53.345,,0.000,,23,27,,
T,2021-01-06 10:41:21,43.57582212,3.95708543,4,53.348,,0.000,,24,28,,
T,2021-01-06 10:41:22,43.57582210,3.95708546,4,53.345,,0.000,,24,28,,
T,2021-01-06 10:41:23,43.57582210,3.95708549,4,53.343,,0.000,,21,26,,
T,2021-01-06 10:41:24,43.57582207,3.95708549,4,53.347,,0.000,,22,27,,
T,2021-01-06 10:41:25,43.57582207,3.95708550,4,53.347,,0.000,,22,27,,
T,2021-01-06 10:41:26,43.57582207,3.95708548,4,53.352,,0.000,,23,28,,
