type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2020-12-06 10:12:15,43.61004290,3.89211617,5,71.139,,0.000,,23,38,,
T,2020-12-06 10:12:16,43.61004010,3.89211597,5,70.548,,0.000,,22,38,,
T,2020-12-06 10:12:17,43.61003798,3.89211591,5,70.333,,0.000,,22,38,,
T,2020-12-06 10:12:18,43.61004633,3.89211041,6,71.159,,0.850,8,21,38,,
T,2020-12-06 10:12:19,43.61003108,3.89209697,6,69.260,,0.300,156,21,38,,
T,2020-12-06 10:12:20,43.61002741,3.89210395,6,69.830,,0.000,,22,38,,
T,2020-12-06 10:12:21,43.61001994,3.89210486,6,70.029,,0.000,,21,38,,
T,2020-12-06 10:12:22,43.61000529,3.89210890,6,70.375,,0.000,,20,38,,
T,2020-12-06 10:12:23,43.60999686,3.89210668,6,70.574,,0.000,,21,38,,
T,2020-12-06 10:12:24,43.60999366,3.89210428,6,70.237,,0.000,,21,38,,
T,2020-12-06 10:12:25,43.61000236,3.89210110,6,70.440,,0.000,,21,38,,
T,2020-12-06 10:12:26,43.60999997,3.89209925,6,70.363,,0.000,,22,37,,
T,2020-12-06 10:12:27,43.60999484,3.89209426,6,70.499,,0.000,,21,38,,
T,2020-12-06 10:12:28,43.60999487,3.89209051,5,70.637,,0.000,,21,38,,
T,2020-12-06 10:12:29,43.60999337,3.89208286,5,70.080,,0.000,,22,38,,
T,2020-12-06 10:12:30,43.60999540,3.89207669,5,70.316,,0.000,,22,38,,
T,2020-12-06 10:12:31,43.60998715,3.89207778,5,70.060,,0.000,,22,38,,
T,2020-12-06 10:12:32,43.60998216,3.89207750,5,69.688,,0.000,,22,38,,
T,2020-12-06 10:12:33,43.60998066,3.89207536,5,69.478,,0.000,,22,38,,
T,2020-12-06 10:12:34,43.60995116,3.89207916,5,68.148,,0.560,200,22,38,,
T,2020-12-06 10:12:35,43.60994443,3.89207829,5,66.908,,0.000,,23,38,,
T,2020-12-06 10:12:36,43.60994497,3.89207874,5,66.861,,0.000,,23,38,,
T,2020-12-06 10:12:37,43.60994315,3.89207728,5,65.880,,0.160,161,23,38,,
T,2020-12-06 10:12:38,43.60994064,3.89207477,5,65.540,,0.000,,22,38,,
T,2020-12-06 10:12:39,43.60993714,3.89207208,5,65.245,,0.000,,22,29,,
T,2020-12-06 10:12:40,43.60993469,3.89206958,5,65.023,,0.000,,18,26,,
T,2020-12-06 10:12:41,43.60993269,3.89206795,5,65.142,,0.000,,20,28,,
T,2020-12-06 10:12:42,43.60993371,3.89206637,5,65.551,,0.000,,21,29,,
T,2020-12-06 10:12:43,43.60993625,3.89206452,6,66.050,,0.000,,21,29,,
T,2020-12-06 10:12:44,43.60993993,3.89206320,5,66.018,,0.000,,20,28,,
T,2020-12-06 10:12:45,43.60994268,3.89206367,6,66.124,,0.000,,19,27,,
T,2020-12-06 10:12:46,43.60994346,3.89206276,6,66.118,,0.000,,15,27,,
T,2020-12-06 10:12:47,43.60994313,3.89206225,6,65.788,,0.000,,13,27,,
T,2020-12-06 10:12:48,43.60994142,3.89205417,11,65.467,,0.890,265,13,28,,
T,2020-12-06 10:12:49,43.60994882,3.89203428,11,65.113,,2.250,283,12,27,,
T,2020-12-06 10:12:50,43.60995699,3.89200801,11,65.017,,2.360,288,12,27,,
T,2020-12-06 10:12:51,43.60996399,3.89197923,12,64.682,,2.520,289,14,28,,
T,2020-12-06 10:12:52,43.60996865,3.89195337,12,65.405,,2.050,278,15,28,,
T,2020-12-06 10:12:53,43.60996672,3.89192831,12,65.319,,2.240,265,16,28,,
T,2020-12-06 10:12:54,43.60997798,3.89189901,6,65.926,,2.820,274,16,27,,
T,2020-12-06 10:12:55,43.60999782,3.89186621,6,66.379,,2.860,286,18,28,,
T,2020-12-06 10:12:56,43.61001928,3.89183164,6,65.455,,3.430,297,17,26,,
T,2020-12-06 10:12:57,43.61003941,3.89179247,5,65.433,,3.260,295,19,28,,
T,2020-12-06 10:12:58,43.61005522,3.89175366,4,65.723,,3.130,296,18,27,,
T,2020-12-06 10:12:59,43.61006963,3.89171098,4,65.688,,3.650,293,15,24,,
T,2020-12-06 10:13:00,43.61008157,3.89166492,4,66.432,,3.410,289,17,26,,
T,2020-12-06 10:13:01,43.61008658,3.89162206,4,65.590,,3.350,279,20,29,,
T,2020-12-06 10:13:02,43.61008754,3.89157957,4,65.083,,3.070,275,16,27,,
T,2020-12-06 10:13:03,43.61008638,3.89153764,4,64.670,,3.270,270,18,28,,
T,2020-12-06 10:13:04,43.61008617,3.89150627,5,62.462,,2.300,274,17,28,,
T,2020-12-06 10:13:05,43.61009922,3.89147837,5,62.303,,3.010,294,15,28,,
T,2020-12-06 10:13:06,43.61013897,3.89145580,5,64.419,,4.910,332,14,29,,
T,2020-12-06 10:13:07,43.61023713,3.89146083,5,64.640,,6.050,332,19,30,,
T,2020-12-06 10:13:08,43.61029564,3.89143727,5,65.405,,5.040,321,18,28,,
T,2020-12-06 10:13:09,43.61030325,3.89136504,5,65.629,,6.030,288,18,28,,
T,2020-12-06 10:13:10,43.61031469,3.89130190,5,65.646,,5.620,294,20,28,,
T,2020-12-06 10:13:11,43.61030321,3.89126870,5,62.714,,5.350,296,16,23,,
T,2020-12-06 10:13:12,43.61032512,3.89117937,6,63.789,,7.170,287,22,30,,
T,2020-12-06 10:13:13,43.61033613,3.89111428,5,60.926,,7.230,284,20,28,,
T,2020-12-06 10:13:14,43.61034395,3.89102806,5,60.654,,6.420,289,22,29,,
T,2020-12-06 10:13:15,43.61036830,3.89094746,5,61.291,,7.110,290,19,25,,
T,2020-12-06 10:13:16,43.61038850,3.89086266,4,63.432,,5.770,292,22,29,,
T,2020-12-06 10:13:17,43.61041259,3.89079965,4,62.263,,5.430,289,21,28,,
T,2020-12-06 10:13:18,43.61042977,3.89073648,4,62.190,,4.790,296,20,28,,
T,2020-12-06 10:13:19,43.61045328,3.89068353,4,63.469,,3.690,297,21,29,,
T,2020-12-06 10:13:20,43.61046259,3.89064709,4,63.401,,2.610,291,22,30,,
T,2020-12-06 10:13:21,43.61047154,3.89062302,4,62.970,,1.540,299,20,27,,
T,2020-12-06 10:13:22,43.61047789,3.89060368,4,63.166,,0.980,299,23,30,,
T,2020-12-06 10:13:23,43.61047607,3.89058926,4,63.173,,0.720,299,19,26,,
T,2020-12-06 10:13:24,43.61048093,3.89057455,4,64.186,,0.650,313,20,28,,
T,2020-12-06 10:13:25,43.61048397,3.89056744,4,63.524,,0.590,313,22,29,,
T,2020-12-06 10:13:26,43.61048264,3.89054735,4,64.000,,0.630,312,22,28,,
T,2020-12-06 10:13:27,43.61048175,3.89054193,4,64.080,,0.000,,21,26,,
T,2020-12-06 10:13:28,43.61047849,3.89053715,4,64.241,,0.000,,20,26,,
T,2020-12-06 10:13:29,43.61048191,3.89053603,4,65.098,,0.000,,22,28,,
T,2020-12-06 10:13:30,43.61048983,3.89054235,4,65.257,,0.000,,24,30,,
T,2020-12-06 10:13:31,43.61049439,3.89054321,4,65.984,,0.000,,24,30,,
T,2020-12-06 10:13:32,43.61049944,3.89054045,4,66.477,,0.000,,21,28,,
T,2020-12-06 10:13:33,43.61050224,3.89053554,4,64.990,,0.000,,23,30,,
T,2020-12-06 10:13:34,43.61050143,3.89053906,4,64.431,,0.000,,23,30,,
T,2020-12-06 10:13:35,43.61050216,3.89054013,4,64.891,,0.000,,20,28,,
T,2020-12-06 10:13:36,43.61050279,3.89053750,4,65.294,,0.000,,21,29,,
T,2020-12-06 10:13:37,43.61050237,3.89053619,4,65.451,,0.000,,22,30,,
T,2020-12-06 10:13:38,43.61050282,3.89053504,4,65.742,,0.000,,21,29,,
T,2020-12-06 10:13:39,43.61050310,3.89053444,4,65.769,,0.000,,22,30,,
T,2020-12-06 10:13:40,43.61050329,3.89053375,4,65.782,,0.000,,20,28,,
T,2020-12-06 10:13:41,43.61050337,3.89053360,4,65.766,,0.000,,22,29,,
T,2020-12-06 10:13:42,43.61050337,3.89053358,4,65.768,,0.000,,22,30,,
T,2020-12-06 10:13:43,43.61050337,3.89053362,4,65.773,,0.000,,22,29,,
T,2020-12-06 10:13:44,43.61050336,3.89053363,4,65.776,,0.000,,21,30,,
T,2020-12-06 10:13:45,43.61050334,3.89053358,4,65.776,,0.000,,19,28,,
T,2020-12-06 10:13:46,43.61050331,3.89053347,4,65.782,,0.000,,18,28,,
T,2020-12-06 10:13:47,43.61050327,3.89053346,4,65.791,,0.000,,20,28,,
T,2020-12-06 10:13:48,43.61050326,3.89053353,4,65.809,,0.000,,22,30,,
T,2020-12-06 10:13:49,43.61050326,3.89053352,4,65.809,,0.000,,19,27,,
T,2020-12-06 10:13:50,43.61050329,3.89053351,4,65.831,,0.000,,22,30,,
T,2020-12-06 10:13:51,43.61050330,3.89053355,4,65.851,,0.000,,21,29,,
T,2020-12-06 10:13:52,43.61050336,3.89053351,4,65.865,,0.000,,22,30,,
T,2020-12-06 10:13:53,43.61051184,3.89053211,4,66.304,,0.820,310,21,28,,
T,2020-12-06 10:13:54,43.61051407,3.89051628,4,65.272,,1.630,285,21,28,,
T,2020-12-06 10:13:55,43.61052275,3.89049568,4,65.717,,2.390,302,23,30,,
T,2020-12-06 10:13:56,43.61053729,3.89046800,4,66.031,,3.350,303,22,29,,
T,2020-12-06 10:13:57,43.61055531,3.89043746,4,66.072,,3.270,312,22,29,,
T,2020-12-06 10:13:58,43.61059064,3.89041271,4,65.646,,5.110,339,24,30,,
T,2020-12-06 10:13:59,43.61063012,3.89038439,4,65.476,,4.890,342,23,29,,
T,2020-12-06 10:14:00,43.61066994,3.89036236,4,65.013,,4.790,343,23,30,,
T,2020-12-06 10:14:01,43.61071641,3.89034962,4,65.293,,5.260,338,22,29,,
T,2020-12-06 10:14:02,43.61076380,3.89031824,4,64.499,,5.520,336,23,30,,
T,2020-12-06 10:14:03,43.61081671,3.89028443,4,64.968,,6.280,336,22,29,,
T,2020-12-06 10:14:04,43.61087119,3.89025402,4,64.255,,6.410,342,22,29,,
T,2020-12-06 10:14:05,43.61092334,3.89022843,4,64.522,,6.390,344,23,30,,
T,2020-12-06 10:14:06,43.61098251,3.89018722,4,65.441,,6.620,336,21,28,,
T,2020-12-06 10:14:07,43.61103082,3.89015846,4,64.243,,5.820,335,21,28,,
T,2020-12-06 10:14:08,43.61108711,3.89013151,4,64.063,,6.940,339,23,30,,
T,2020-12-06 10:14:09,43.61113632,3.89010103,4,63.543,,6.680,339,21,29,,
T,2020-12-06 10:14:10,43.61118112,3.89008460,4,61.442,,6.890,340,20,27,,
T,2020-12-06 10:14:11,43.61124086,3.89005132,4,62.302,,6.910,336,22,29,,
T,2020-12-06 10:14:12,43.61130597,3.89002406,4,62.438,,7.100,340,23,29,,
T,2020-12-06 10:14:13,43.61137222,3.88998331,4,62.894,,7.200,339,23,30,,
T,2020-12-06 10:14:14,43.61143226,3.88994878,4,63.015,,7.270,336,22,29,,
T,2020-12-06 10:14:15,43.61149620,3.88991041,4,63.662,,7.190,340,22,29,,
T,2020-12-06 10:14:16,43.61155851,3.88986972,4,64.433,,7.260,337,23,30,,
T,2020-12-06 10:14:17,43.61161444,3.88983486,4,64.720,,7.250,339,23,30,,
T,2020-12-06 10:14:18,43.61167585,3.88979881,4,65.763,,7.280,341,21,29,,
T,2020-12-06 10:14:19,43.61173948,3.88976679,4,65.293,,7.210,341,19,26,,
T,2020-12-06 10:14:20,43.61179686,3.88973949,4,65.129,,7.010,336,22,30,,
T,2020-12-06 10:14:21,43.61185406,3.88971036,4,66.079,,7.080,339,22,28,,
T,2020-12-06 10:14:22,43.61191525,3.88968408,4,65.952,,6.980,342,22,27,,
T,2020-12-06 10:14:23,43.61197296,3.88964900,4,66.215,,6.750,337,22,27,,
T,2020-12-06 10:14:24,43.61202616,3.88961163,4,65.887,,7.150,340,24,29,,
T,2020-12-06 10:14:25,43.61208529,3.88959511,4,65.954,,7.100,338,22,28,,
T,2020-12-06 10:14:26,43.61214559,3.88956261,4,66.762,,7.130,338,22,28,,
T,2020-12-06 10:14:27,43.61220197,3.88952848,4,66.697,,7.120,333,23,30,,
T,2020-12-06 10:14:28,43.61225967,3.88948934,4,66.372,,7.340,336,23,30,,
T,2020-12-06 10:14:29,43.61231803,3.88944551,4,66.354,,7.550,332,22,29,,
T,2020-12-06 10:14:30,43.61237979,3.88941088,4,67.267,,7.380,338,23,29,,
T,2020-12-06 10:14:31,43.61243183,3.88937745,4,66.669,,7.350,337,21,29,,
T,2020-12-06 10:14:32,43.61249994,3.88933713,4,68.809,,7.210,338,21,29,,
T,2020-12-06 10:14:33,43.61256226,3.88929956,4,67.660,,7.130,338,21,26,,
T,2020-12-06 10:14:34,43.61262938,3.88928046,4,67.912,,7.110,335,23,28,,
T,2020-12-06 10:14:35,43.61268815,3.88923932,4,68.207,,7.220,331,20,25,,
T,2020-12-06 10:14:36,43.61273948,3.88918800,4,70.046,,7.210,322,23,28,,
T,2020-12-06 10:14:37,43.61280388,3.88913920,4,70.380,,7.540,331,22,27,,
T,2020-12-06 10:14:38,43.61285518,3.88908601,4,70.325,,7.400,325,22,26,,
T,2020-12-06 10:14:39,43.61291621,3.88902478,4,70.374,,7.550,327,25,30,,
T,2020-12-06 10:14:40,43.61296717,3.88897197,4,70.362,,7.170,329,22,28,,
T,2020-12-06 10:14:41,43.61302050,3.88890805,4,70.104,,7.670,331,23,29,,
T,2020-12-06 10:14:42,43.61307882,3.88886380,4,69.887,,7.780,328,23,29,,
T,2020-12-06 10:14:43,43.61313847,3.88880910,4,69.791,,8.120,321,24,30,,
T,2020-12-06 10:14:44,43.61319992,3.88875472,4,68.771,,7.900,323,21,28,,
T,2020-12-06 10:14:45,43.61325400,3.88869287,4,68.547,,8.140,322,21,28,,
T,2020-12-06 10:14:46,43.61330973,3.88862204,4,68.986,,8.100,317,24,30,,
T,2020-12-06 10:14:47,43.61336223,3.88854917,4,68.056,,8.240,313,22,28,,
T,2020-12-06 10:14:48,43.61341270,3.88847205,4,68.317,,8.350,308,24,29,,
T,2020-12-06 10:14:49,43.61345722,3.88837095,4,65.521,,8.860,306,24,29,,
T,2020-12-06 10:14:50,43.61350952,3.88828738,4,63.930,,8.550,309,23,28,,
T,2020-12-06 10:14:51,43.61355050,3.88820411,4,62.324,,8.350,304,22,27,,
T,2020-12-06 10:14:52,43.61358856,3.88812882,4,61.843,,8.010,300,24,29,,
T,2020-12-06 10:14:53,43.61362421,3.88804026,4,62.429,,8.630,298,21,26,,
T,2020-12-06 10:14:54,43.61366336,3.88794737,4,63.063,,7.920,298,24,30,,
T,2020-12-06 10:14:55,43.61369289,3.88787183,4,62.337,,7.680,294,20,27,,
T,2020-12-06 10:14:56,43.61373046,3.88778302,4,62.691,,8.010,300,22,29,,
T,2020-12-06 10:14:57,43.61376409,3.88769794,4,63.215,,7.780,300,19,27,,
T,2020-12-06 10:14:58,43.61379689,3.88761246,4,63.297,,7.620,297,22,30,,
T,2020-12-06 10:14:59,43.61382868,3.88752419,4,62.971,,7.700,298,21,29,,
T,2020-12-06 10:15:00,43.61386437,3.88745112,4,63.443,,7.670,296,22,30,,
T,2020-12-06 10:15:01,43.61389212,3.88737176,4,62.585,,7.720,297,20,28,,
T,2020-12-06 10:15:02,43.61392437,3.88729312,4,62.143,,7.600,297,20,27,,
T,2020-12-06 10:15:03,43.61396192,3.88721663,4,61.055,,7.490,296,20,29,,
T,2020-12-06 10:15:04,43.61398981,3.88713162,4,61.749,,7.350,297,21,28,,
T,2020-12-06 10:15:05,43.61401872,3.88703732,4,61.331,,7.790,288,20,27,,
T,2020-12-06 10:15:06,43.61404180,3.88695064,4,61.616,,7.550,288,19,26,,
T,2020-12-06 10:15:07,43.61405644,3.88685405,4,61.378,,8.130,278,23,30,,
T,2020-12-06 10:15:08,43.61406104,3.88676705,4,60.909,,7.600,273,21,28,,
T,2020-12-06 10:15:09,43.61406032,3.88666884,4,61.167,,7.920,266,21,28,,
T,2020-12-06 10:15:10,43.61405661,3.88657048,4,61.389,,7.960,262,23,30,,
T,2020-12-06 10:15:11,43.61405083,3.88648420,4,61.427,,7.800,258,18,26,,
T,2020-12-06 10:15:12,43.61403179,3.88639241,4,61.403,,7.780,254,22,30,,
T,2020-12-06 10:15:13,43.61401559,3.88629914,4,61.818,,7.700,253,21,29,,
T,2020-12-06 10:15:14,43.61400247,3.88620916,4,62.120,,7.770,256,22,30,,
T,2020-12-06 10:15:15,43.61398756,3.88611900,4,62.674,,7.540,256,20,28,,
T,2020-12-06 10:15:16,43.61397631,3.88602845,4,63.619,,7.010,261,20,28,,
T,2020-12-06 10:15:17,43.61395791,3.88594313,4,63.008,,7.800,260,19,28,,
T,2020-12-06 10:15:18,43.61394772,3.88585591,4,61.996,,7.570,260,18,27,,
T,2020-12-06 10:15:19,43.61394017,3.88576124,4,61.891,,8.120,265,17,25,,
T,2020-12-06 10:15:20,43.61394369,3.88565857,4,62.861,,7.940,272,20,28,,
T,2020-12-06 10:15:21,43.61396188,3.88555098,4,60.144,,7.240,277,21,28,,
T,2020-12-06 10:15:22,43.61397669,3.88547330,4,59.818,,7.450,274,21,28,,
T,2020-12-06 10:15:23,43.61398340,3.88537503,4,58.924,,7.840,274,21,27,,
T,2020-12-06 10:15:24,43.61399230,3.88528693,4,57.630,,7.570,274,20,27,,
T,2020-12-06 10:15:25,43.61399834,3.88519224,4,57.636,,7.360,276,23,30,,
T,2020-12-06 10:15:26,43.61400435,3.88510181,4,58.125,,7.530,274,20,26,,
T,2020-12-06 10:15:27,43.61401809,3.88500544,4,59.077,,7.780,276,20,28,,
T,2020-12-06 10:15:28,43.61401585,3.88490567,4,59.982,,7.720,278,19,27,,
T,2020-12-06 10:15:29,43.61402904,3.88483219,4,60.104,,7.550,280,22,28,,
T,2020-12-06 10:15:30,43.61404479,3.88473336,4,60.583,,7.590,285,21,27,,
T,2020-12-06 10:15:31,43.61405557,3.88463852,4,61.019,,7.750,286,23,29,,
T,2020-12-06 10:15:32,43.61407250,3.88454575,4,61.289,,7.720,291,22,28,,
T,2020-12-06 10:15:33,43.61409169,3.88445012,4,61.407,,7.980,290,22,28,,
T,2020-12-06 10:15:34,43.61411224,3.88435801,4,61.887,,7.410,297,24,30,,
T,2020-12-06 10:15:35,43.61414002,3.88427026,4,61.352,,7.450,299,21,28,,
T,2020-12-06 10:15:36,43.61417314,3.88419709,4,60.817,,7.260,300,22,29,,
T,2020-12-06 10:15:37,43.61420371,3.88412860,4,60.678,,7.830,305,21,28,,
T,2020-12-06 10:15:38,43.61423742,3.88406387,4,60.721,,7.300,308,21,29,,
T,2020-12-06 10:15:39,43.61428445,3.88398522,4,61.306,,7.700,308,21,29,,
T,2020-12-06 10:15:40,43.61432876,3.88391740,4,60.987,,7.050,313,18,26,,
T,2020-12-06 10:15:41,43.61436910,3.88385707,4,61.131,,7.120,317,18,26,,
T,2020-12-06 10:15:42,43.61441636,3.88379592,4,60.716,,7.260,319,20,30,,
T,2020-12-06 10:15:43,43.61446227,3.88373940,4,60.811,,6.780,320,18,28,,
T,2020-12-06 10:15:44,43.61451609,3.88368129,4,61.914,,6.720,320,18,27,,
T,2020-12-06 10:15:45,43.61456390,3.88363100,4,62.224,,6.430,323,19,27,,
T,2020-12-06 10:15:46,43.61460984,3.88358442,4,62.593,,6.410,321,14,21,,
T,2020-12-06 10:15:47,43.61465396,3.88353494,5,62.457,,5.980,321,22,29,,
T,2020-12-06 10:15:48,43.61469130,3.88348494,6,63.100,,5.500,320,20,27,,
T,2020-12-06 10:15:49,43.61472132,3.88345429,6,62.575,,6.840,328,20,27,,
T,2020-12-06 10:15:50,43.61478319,3.88346167,5,62.525,,7.120,347,23,30,,
T,2020-12-06 10:15:51,43.61483987,3.88343593,4,63.773,,7.610,12,20,25,,
T,2020-12-06 10:15:52,43.61490448,3.88345609,4,63.812,,8.100,27,24,30,,
T,2020-12-06 10:15:53,43.61495302,3.88350298,4,62.609,,7.400,38,22,27,,
T,2020-12-06 10:15:54,43.61500999,3.88355359,4,64.009,,8.120,42,25,29,,
T,2020-12-06 10:15:55,43.61507558,3.88361465,4,66.429,,8.270,36,23,28,,
T,2020-12-06 10:15:56,43.61513693,3.88367193,4,66.909,,7.880,36,23,28,,
T,2020-12-06 10:15:57,43.61520062,3.88373596,4,67.386,,7.980,34,24,29,,
T,2020-12-06 10:15:58,43.61526732,3.88379370,4,68.543,,7.750,38,23,28,,
T,2020-12-06 10:15:59,43.61532680,3.88385281,4,68.843,,7.770,38,25,30,,
T,2020-12-06 10:16:00,43.61538741,3.88391522,4,69.092,,8.220,36,24,29,,
T,2020-12-06 10:16:01,43.61544907,3.88397332,4,70.510,,7.680,41,25,29,,
T,2020-12-06 10:16:02,43.61551199,3.88403562,4,70.660,,7.490,38,21,27,,
T,2020-12-06 10:16:03,43.61556178,3.88408868,4,70.216,,7.500,36,23,29,,
T,2020-12-06 10:16:04,43.61561840,3.88413956,4,70.773,,7.500,38,24,30,,
T,2020-12-06 10:16:05,43.61566852,3.88419857,4,70.771,,7.650,41,23,28,,
T,2020-12-06 10:16:06,43.61571794,3.88425513,4,71.642,,7.420,39,21,27,,
T,2020-12-06 10:16:07,43.61577186,3.88430465,4,71.030,,7.240,39,24,30,,
T,2020-12-06 10:16:08,43.61582843,3.88436800,4,71.231,,7.590,37,24,30,,
T,2020-12-06 10:16:09,43.61587650,3.88441959,4,71.375,,7.260,38,23,28,,
T,2020-12-06 10:16:10,43.61593391,3.88447269,4,72.177,,7.460,37,25,30,,
T,2020-12-06 10:16:11,43.61598996,3.88453477,4,72.611,,7.570,40,25,30,,
T,2020-12-06 10:16:12,43.61604470,3.88459888,4,74.037,,7.340,37,24,29,,
T,2020-12-06 10:16:13,43.61609054,3.88465718,4,73.770,,6.790,44,25,30,,
T,2020-12-06 10:16:14,43.61616031,3.88471322,4,74.506,,8.320,37,23,29,,
T,2020-12-06 10:16:15,43.61622149,3.88477662,4,75.112,,7.720,40,22,29,,
T,2020-12-06 10:16:16,43.61627773,3.88483750,4,75.143,,7.440,37,24,30,,
T,2020-12-06 10:16:17,43.61633492,3.88489120,4,74.759,,7.490,36,23,28,,
T,2020-12-06 10:16:18,43.61639295,3.88494662,4,75.312,,7.570,37,25,30,,
T,2020-12-06 10:16:19,43.61645788,3.88500495,5,75.696,,7.960,36,24,29,,
T,2020-12-06 10:16:20,43.61650531,3.88506686,4,75.704,,6.990,36,25,30,,
T,2020-12-06 10:16:21,43.61655928,3.88512203,4,75.939,,7.390,39,22,27,,
T,2020-12-06 10:16:22,43.61661606,3.88516961,4,76.968,,7.040,32,24,29,,
T,2020-12-06 10:16:23,43.61666149,3.88522268,4,76.487,,6.340,39,23,29,,
T,2020-12-06 10:16:24,43.61670852,3.88526903,4,76.619,,6.050,36,22,28,,
T,2020-12-06 10:16:25,43.61675374,3.88531249,4,75.884,,5.320,40,24,30,,
T,2020-12-06 10:16:26,43.61678811,3.88534370,4,76.863,,4.060,32,23,28,,
T,2020-12-06 10:16:27,43.61680948,3.88536510,4,76.988,,1.900,38,23,29,,
T,2020-12-06 10:16:28,43.61682931,3.88538050,4,77.759,,1.370,38,22,26,,
T,2020-12-06 10:16:29,43.61683363,3.88537743,4,77.113,,0.660,37,22,27,,
T,2020-12-06 10:16:30,43.61684243,3.88537018,4,76.103,,0.820,37,24,29,,
T,2020-12-06 10:16:31,43.61684684,3.88538364,4,76.762,,0.860,37,23,27,,
T,2020-12-06 10:16:32,43.61684727,3.88539300,4,77.047,,0.000,,22,27,,
T,2020-12-06 10:16:33,43.61683645,3.88539321,4,76.184,,0.000,,24,29,,
T,2020-12-06 10:16:34,43.61683285,3.88539560,4,75.087,,0.000,,23,27,,
T,2020-12-06 10:16:35,43.61683520,3.88539467,4,75.051,,0.000,,23,28,,
T,2020-12-06 10:16:36,43.61683052,3.88539495,4,74.151,,0.000,,23,27,,
T,2020-12-06 10:16:37,43.61683297,3.88539112,4,73.638,,0.000,,23,29,,
T,2020-12-06 10:16:38,43.61683375,3.88538917,4,73.178,,0.000,,23,29,,
T,2020-12-06 10:16:39,43.61683581,3.88538099,4,73.095,,0.000,,22,27,,
T,2020-12-06 10:16:40,43.61684359,3.88537142,4,75.042,,0.000,,24,29,,
T,2020-12-06 10:16:41,43.61684323,3.88536787,4,74.955,,0.000,,23,27,,
T,2020-12-06 10:16:42,43.61684480,3.88536711,4,75.103,,0.000,,23,28,,
T,2020-12-06 10:16:43,43.61684431,3.88536418,4,75.130,,0.000,,22,28,,
T,2020-12-06 10:16:44,43.61684474,3.88536305,4,75.115,,0.000,,23,29,,
T,2020-12-06 10:16:45,43.61684492,3.88536300,4,75.182,,0.000,,23,30,,
T,2020-12-06 10:16:46,43.61684486,3.88536289,4,75.208,,0.000,,21,28,,
T,2020-12-06 10:16:47,43.61684483,3.88536292,4,75.213,,0.000,,21,28,,
T,2020-12-06 10:16:48,43.61684489,3.88536291,4,75.242,,0.000,,23,30,,
T,2020-12-06 10:16:49,43.61684494,3.88536287,4,75.266,,0.000,,22,29,,
T,2020-12-06 10:16:50,43.61684498,3.88536288,4,75.291,,0.000,,21,29,,
T,2020-12-06 10:16:51,43.61684502,3.88536291,4,75.312,,0.000,,23,29,,
T,2020-12-06 10:16:52,43.61684503,3.88536286,4,75.334,,0.000,,23,30,,
T,2020-12-06 10:16:53,43.61684503,3.88536277,4,75.342,,0.000,,22,28,,
T,2020-12-06 10:16:54,43.61684505,3.88536269,4,75.350,,0.000,,22,29,,
